name,type,company_name,registration_date,status
"MARCO PRUDENCIO",directors,"AMP SPORTS LIMITED",15/02/2016,NULL
"MARCO PRUDENCIO",shareholders,"AMP SPORTS LIMITED",15/02/2016,NULL
"MARCO PRUDENCIO","legal representatives","AMP SPORTS LIMITED",15/02/2016,NULL
"MARCO PRUDENCIO","judicial representatives","AMP SPORTS LIMITED",15/02/2016,NULL
"MARCO PRUDENCIO",secretaries,"AMP SPORTS LIMITED",15/02/2016,NULL
"SOURAYA TOUFIC MOUKHEIBER RADWAN",directors,"AMICORP SERVICES LIMITED",12/10/2011,NULL
"SOURAYA TOUFIC MOUKHEIBER RADWAN","legal representatives","AMICORP SERVICES LIMITED",12/10/2011,NULL
"SOURAYA TOUFIC MOUKHEIBER RADWAN","judicial representatives","AMICORP SERVICES LIMITED",12/10/2011,NULL
"EDUARDO PESSOA DE QUEIROZ",shareholders,"AMARANTE HOLDINGS LTD",16/12/2015,NULL
"FERNANDO PEREIRA DOS SANTOS",directors,"ALTERNATIVE LIMITED",23/06/2015,NULL
"WALDEMAR PEREIRA DOS SANTOS",directors,"ALTERNATIVE LIMITED",23/06/2015,NULL
"FERNANDO PEREIRA DOS SANTOS",shareholders,"ALTERNATIVE LIMITED",23/06/2015,NULL
"WALDEMAR PEREIRA DOS SANTOS",shareholders,"ALTERNATIVE LIMITED",23/06/2015,NULL
"FERNANDO PEREIRA DOS SANTOS","legal representatives","ALTERNATIVE LIMITED",23/06/2015,NULL
"WALDEMAR PEREIRA DOS SANTOS","legal representatives","ALTERNATIVE LIMITED",23/06/2015,NULL
"FERNANDO PEREIRA DOS SANTOS","judicial representatives","ALTERNATIVE LIMITED",23/06/2015,NULL
"WALDEMAR PEREIRA DOS SANTOS","judicial representatives","ALTERNATIVE LIMITED",23/06/2015,NULL
"FERNANDO PEREIRA DOS SANTOS",directors,"ALTERNATIVE INTERNATIONAL LIMITED",06/06/2014,NULL
"WALDEMAR PEREIRA DOS SANTOS",directors,"ALTERNATIVE INTERNATIONAL LIMITED",06/06/2014,NULL
"FERNANDO PEREIRA DOS SANTOS","legal representatives","ALTERNATIVE INTERNATIONAL LIMITED",06/06/2014,NULL
"WALDEMAR PEREIRA DOS SANTOS","legal representatives","ALTERNATIVE INTERNATIONAL LIMITED",06/06/2014,NULL
"FERNANDO PEREIRA DOS SANTOS","judicial representatives","ALTERNATIVE INTERNATIONAL LIMITED",06/06/2014,NULL
"WALDEMAR PEREIRA DOS SANTOS","judicial representatives","ALTERNATIVE INTERNATIONAL LIMITED",06/06/2014,NULL
"MAURICIO MACHADO MENDES",shareholders,"AIDA HOLDINGS LIMITED",18/03/2014,NULL
"ANTONIO FRANCISCO ALVARES FLORENCE",directors,"AF02 LIMITED",26/07/2016,NULL
"ANTONIO FRANCISCO ALVARES FLORENCE",shareholders,"AF02 LIMITED",26/07/2016,NULL
"ANTONIO FRANCISCO ALVARES FLORENCE","legal representatives","AF02 LIMITED",26/07/2016,NULL
"ANTONIO FRANCISCO ALVARES FLORENCE","judicial representatives","AF02 LIMITED",26/07/2016,NULL
"ANTONIO FRANCISCO ALVARES FLORENCE",directors,"CANTI02 LIMITED",26/07/2016,NULL
"ANTONIO FRANCISCO ALVARES FLORENCE",shareholders,"CANTI02 LIMITED",26/07/2016,NULL
"ANTONIO FRANCISCO ALVARES FLORENCE","legal representatives","CANTI02 LIMITED",26/07/2016,NULL
"ANTONIO FRANCISCO ALVARES FLORENCE","judicial representatives","CANTI02 LIMITED",26/07/2016,NULL
"LUIZ FERNANDO DE ALMEIDA JUNIOR",directors,"ACROPOLE INVESTMENTS LIMITED",02/12/2015,NULL
"LUIZ FERNANDO DE ALMEIDA JUNIOR",shareholders,"ACROPOLE INVESTMENTS LIMITED",02/12/2015,NULL
"LUIZ FERNANDO DE ALMEIDA JUNIOR","legal representatives","ACROPOLE INVESTMENTS LIMITED",02/12/2015,NULL
"LUIZ FERNANDO DE ALMEIDA JUNIOR","judicial representatives","ACROPOLE INVESTMENTS LIMITED",02/12/2015,NULL
"EUGENIO NABUCO DOS SANTOS FILHO",directors,"AAA FINANCIAL HOLDING LTD",11/08/2016,NULL
"EUGENIO NABUCO DOS SANTOS FILHO","legal representatives","AAA FINANCIAL HOLDING LTD",11/08/2016,NULL
"EUGENIO NABUCO DOS SANTOS FILHO","judicial representatives","AAA FINANCIAL HOLDING LTD",11/08/2016,NULL
"JOSE LUIZ DE ARAUJO MOUTINHO NETO",shareholders,"BYTGZ INNOVATION MANAGEMENT LIMITED",28/11/2013,NULL
"GASTAO D' AVILA MELO BRUN",directors,"BURBERRY HOLDINGS LTD",04/09/2015,NULL
"GASTAO D' AVILA MELO BRUN",shareholders,"BURBERRY HOLDINGS LTD",04/09/2015,NULL
"GASTAO D' AVILA MELO BRUN","legal representatives","BURBERRY HOLDINGS LTD",04/09/2015,NULL
"GASTAO D' AVILA MELO BRUN","judicial representatives","BURBERRY HOLDINGS LTD",04/09/2015,NULL
"GASTAO D' AVILA MELO BRUN",secretaries,"BURBERRY HOLDINGS LTD",04/09/2015,NULL
"ALEJANDRO DE VIVEIROS ORTIZ",directors,"Buena Vista Investments Limited",19/11/2014,NULL
"ALEJANDRO DE VIVEIROS ORTIZ","legal representatives","Buena Vista Investments Limited",19/11/2014,NULL
"ALEJANDRO DE VIVEIROS ORTIZ","judicial representatives","Buena Vista Investments Limited",19/11/2014,NULL
"CRISTIANO MOREIRA PINTO BERALDO",directors,"BRINDISI INVESTMENTS LTD",12/03/2014,NULL
"CRISTIANO MOREIRA PINTO BERALDO","legal representatives","BRINDISI INVESTMENTS LTD",12/03/2014,NULL
"CRISTIANO MOREIRA PINTO BERALDO","judicial representatives","BRINDISI INVESTMENTS LTD",12/03/2014,NULL
"CRISTIANO MOREIRA PINTO BERALDO",directors,"BLACKPOOL INVESTMENTS LTD",20/03/2014,NULL
"CRISTIANO MOREIRA PINTO BERALDO","legal representatives","BLACKPOOL INVESTMENTS LTD",20/03/2014,NULL
"CRISTIANO MOREIRA PINTO BERALDO","judicial representatives","BLACKPOOL INVESTMENTS LTD",20/03/2014,NULL
"FELICIA KNOBLOCH",shareholders,"BIZNIS HOLDING LIMITED",21/12/2015,NULL
"JONATAS SZKURNIK",directors,"BIG STAR LTD",23/10/2015,NULL
"ROBERTO SZKURNIK",directors,"BIG STAR LTD",23/10/2015,NULL
"ROBERTO SZKURNIK",shareholders,"BIG STAR LTD",23/10/2015,NULL
"JONATAS SZKURNIK","legal representatives","BIG STAR LTD",23/10/2015,NULL
"ROBERTO SZKURNIK","legal representatives","BIG STAR LTD",23/10/2015,NULL
"JONATAS SZKURNIK","judicial representatives","BIG STAR LTD",23/10/2015,NULL
"ROBERTO SZKURNIK","judicial representatives","BIG STAR LTD",23/10/2015,NULL
"HERMANY ANDRADE JUNIOR",directors,"BICHOSTARS LTD",07/10/2010,NULL
"RICARDO SAUD",directors,"BICHOSTARS LTD",07/10/2010,NULL
"HERMANY ANDRADE JUNIOR","legal representatives","BICHOSTARS LTD",07/10/2010,NULL
"RICARDO SAUD","legal representatives","BICHOSTARS LTD",07/10/2010,NULL
"HERMANY ANDRADE JUNIOR","judicial representatives","BICHOSTARS LTD",07/10/2010,NULL
"RICARDO SAUD","judicial representatives","BICHOSTARS LTD",07/10/2010,NULL
"LUCIANO DE MELO FIGUEIREDO",directors,"BENVILLE PROPERTIES LIMITED",26/07/2016,NULL
"LUCIANO DE MELO FIGUEIREDO","legal representatives","BENVILLE PROPERTIES LIMITED",26/07/2016,NULL
"LUCIANO DE MELO FIGUEIREDO","judicial representatives","BENVILLE PROPERTIES LIMITED",26/07/2016,NULL
"MARIA LUISA LABARTHE DE VASCONCELOS",directors,"BELGRAVE HOLDINGS LTD.",16/12/2015,NULL
"PEDRO LABARTHE DE VASCONCELOS",directors,"BELGRAVE HOLDINGS LTD.",16/12/2015,NULL
"MONICA LABARTHE VASCONCELOS R PEREIRA",directors,"BELGRAVE HOLDINGS LTD.",16/12/2015,NULL
"DALMO VASCONCELOS R PEREIRA JUNIOR",directors,"BELGRAVE HOLDINGS LTD.",16/12/2015,NULL
"MONICA LABARTHE VASCONCELOS R PEREIRA",shareholders,"BELGRAVE HOLDINGS LTD.",16/12/2015,NULL
"MARIA LUISA LABARTHE DE VASCONCELOS","legal representatives","BELGRAVE HOLDINGS LTD.",16/12/2015,NULL
"PEDRO LABARTHE DE VASCONCELOS","legal representatives","BELGRAVE HOLDINGS LTD.",16/12/2015,NULL
"MONICA LABARTHE VASCONCELOS R PEREIRA","legal representatives","BELGRAVE HOLDINGS LTD.",16/12/2015,NULL
"DALMO VASCONCELOS R PEREIRA JUNIOR","legal representatives","BELGRAVE HOLDINGS LTD.",16/12/2015,NULL
"MARIA LUISA LABARTHE DE VASCONCELOS","judicial representatives","BELGRAVE HOLDINGS LTD.",16/12/2015,NULL
"PEDRO LABARTHE DE VASCONCELOS","judicial representatives","BELGRAVE HOLDINGS LTD.",16/12/2015,NULL
"MONICA LABARTHE VASCONCELOS R PEREIRA","judicial representatives","BELGRAVE HOLDINGS LTD.",16/12/2015,NULL
"DALMO VASCONCELOS R PEREIRA JUNIOR","judicial representatives","BELGRAVE HOLDINGS LTD.",16/12/2015,NULL
"Rubens Mario SILVA DOS SANTOS",shareholders,"BELFATTO & PARTNERS COMPANY LIMITED",15/11/2010,NULL
"Valmir De Freitas Junior",secretaries,"BELFATTO & PARTNERS COMPANY LIMITED",15/11/2010,NULL
"MARIA SOARES DE SAMPAIO GEYER",shareholders,"CUTI HOLDINGS LTD",15/12/2015,NULL
"PHILIPPE RAFIC SEDNAOUI",directors,"CROSSBRIDGE CAPITAL (HOLDING) CO. LIMITED",25/04/2008,NULL
"PHILIPPE RAFIC SEDNAOUI","legal representatives","CROSSBRIDGE CAPITAL (HOLDING) CO. LIMITED",25/04/2008,NULL
"PHILIPPE RAFIC SEDNAOUI","judicial representatives","CROSSBRIDGE CAPITAL (HOLDING) CO. LIMITED",25/04/2008,NULL
"Valmir De Freitas Junior",shareholders,"COSTRUZIONI GENIO COMPANY LIMITED",21/07/2009,"In Dissolution"
"Valmir De Freitas Junior",secretaries,"COSTRUZIONI GENIO COMPANY LIMITED",21/07/2009,"In Dissolution"
"SERGIO LINS ANDRADE",shareholders,"CERES HOLDING LIMITED",14/12/2015,NULL
"Rubens Mario SILVA DOS SANTOS",directors,"CENTRO EDIL COMPANY LIMITED",21/11/2011,NULL
"Rubens Mario SILVA DOS SANTOS","legal representatives","CENTRO EDIL COMPANY LIMITED",21/11/2011,NULL
"Rubens Mario SILVA DOS SANTOS","judicial representatives","CENTRO EDIL COMPANY LIMITED",21/11/2011,NULL
"Valmir De Freitas Junior",secretaries,"CENTRO EDIL COMPANY LIMITED",21/11/2011,NULL
"Valmir De Freitas Junior",shareholders,"CAPUZZI COMPANY LIMITED",12/05/2010,NULL
"ADEMAR SANCHES LARINE",directors,"CANDORROCK INTERNATIONAL VENTURES LIMITED",21/12/2015,NULL
"ADEMAR SANCHES LARINE",shareholders,"CANDORROCK INTERNATIONAL VENTURES LIMITED",21/12/2015,NULL
"ADEMAR SANCHES LARINE","legal representatives","CANDORROCK INTERNATIONAL VENTURES LIMITED",21/12/2015,NULL
"ADEMAR SANCHES LARINE","judicial representatives","CANDORROCK INTERNATIONAL VENTURES LIMITED",21/12/2015,NULL
"ADEMAR SANCHES LARINE",secretaries,"CANDORROCK INTERNATIONAL VENTURES LIMITED",21/12/2015,NULL
"HENRIQUE PILNIK",directors,"DOLOMITA LIMITED",12/08/2016,NULL
"HENRIQUE PILNIK",shareholders,"DOLOMITA LIMITED",12/08/2016,NULL
"HENRIQUE PILNIK","legal representatives","DOLOMITA LIMITED",12/08/2016,NULL
"HENRIQUE PILNIK","judicial representatives","DOLOMITA LIMITED",12/08/2016,NULL
"JOAO BOSCO MADEIRO DA COSTA",shareholders,"DICTION HOLDING LIMITED",21/12/2015,NULL
"MARIANO MARCONDES FERRAZ",directors,"DHAMAR PARTICIPATION LIMITED",04/10/2007,"In Dissolution"
"MARIANO MARCONDES FERRAZ",shareholders,"DHAMAR PARTICIPATION LIMITED",04/10/2007,"In Dissolution"
"MARIANO MARCONDES FERRAZ","legal representatives","DHAMAR PARTICIPATION LIMITED",04/10/2007,"In Dissolution"
"MARIANO MARCONDES FERRAZ","judicial representatives","DHAMAR PARTICIPATION LIMITED",04/10/2007,"In Dissolution"
"MARIANO MARCONDES FERRAZ",secretaries,"DHAMAR PARTICIPATION LIMITED",04/10/2007,"In Dissolution"
"LEIA ALVARENGA",shareholders,"DELVA CORPORATION LIMITED",14/02/2012,NULL
"JOSE APUDE NETO",directors,"DELOS LTD",12/12/2013,NULL
"MAURO FERREIRA FRANCO",directors,"DELOS LTD",12/12/2013,NULL
"MAURO FERREIRA FRANCO",shareholders,"DELOS LTD",12/12/2013,NULL
"JOSE APUDE NETO","legal representatives","DELOS LTD",12/12/2013,NULL
"MAURO FERREIRA FRANCO","legal representatives","DELOS LTD",12/12/2013,NULL
"JOSE APUDE NETO","judicial representatives","DELOS LTD",12/12/2013,NULL
"MAURO FERREIRA FRANCO","judicial representatives","DELOS LTD",12/12/2013,NULL
"MARIA CRISITINA SIMONSEN REINO",shareholders,"EXFORD LIMITED",24/12/2014,NULL
"VALMIR DE FREITAS JUNIOR",directors,"EUROPEAN GENERAL SOFTWARE LTD.",20/03/2008,NULL
"VALMIR DE FREITAS JUNIOR",shareholders,"EUROPEAN GENERAL SOFTWARE LTD.",20/03/2008,NULL
"VALMIR DE FREITAS JUNIOR","legal representatives","EUROPEAN GENERAL SOFTWARE LTD.",20/03/2008,NULL
"VALMIR DE FREITAS JUNIOR","judicial representatives","EUROPEAN GENERAL SOFTWARE LTD.",20/03/2008,NULL
"GILBERTO BOUSQUET BOMENY",directors,"EUROCENTRE CAPITAL LIMITED",11/05/2007,NULL
"GILBERTO BOUSQUET BOMENY","legal representatives","EUROCENTRE CAPITAL LIMITED",11/05/2007,NULL
"GILBERTO BOUSQUET BOMENY","judicial representatives","EUROCENTRE CAPITAL LIMITED",11/05/2007,NULL
"ROBERTO ANDERSON LILMA DA SILVA","local representatives","ENSCO HOLLAND B.V.",12/12/2013,NULL
"REINALDO MOREIRA DOS SANTOS JUNIOR",directors,"ENJOISLAND LIMITED",01/12/2014,NULL
"REINALDO MOREIRA DOS SANTOS JUNIOR",shareholders,"ENJOISLAND LIMITED",01/12/2014,NULL
"REINALDO MOREIRA DOS SANTOS JUNIOR","legal representatives","ENJOISLAND LIMITED",01/12/2014,NULL
"REINALDO MOREIRA DOS SANTOS JUNIOR","judicial representatives","ENJOISLAND LIMITED",01/12/2014,NULL
"CRISTIANO CARVALHO MARTINS",directors,"EGALI INTERCAMBIO LIMITED",20/05/2016,NULL
"CRISTIANO CARVALHO MARTINS",shareholders,"EGALI INTERCAMBIO LIMITED",20/05/2016,NULL
"CRISTIANO CARVALHO MARTINS","legal representatives","EGALI INTERCAMBIO LIMITED",20/05/2016,NULL
"CRISTIANO CARVALHO MARTINS","judicial representatives","EGALI INTERCAMBIO LIMITED",20/05/2016,NULL
"ALPHONSE GUILHERME VOIGT",directors,"EBX LTD",29/08/2011,NULL
"JOAO DEL VALLE",shareholders,"EBX LTD",29/08/2011,NULL
"ANTONIO MAGANHOTTE JUNIOR",shareholders,"EBX LTD",29/08/2011,NULL
"WAGNER ALEXIS RUIZ",shareholders,"EBX LTD",29/08/2011,NULL
"EDUARDO SIMIONI",shareholders,"EBX LTD",29/08/2011,NULL
"ALPHONSE GUILHERME VOIGT",shareholders,"EBX LTD",29/08/2011,NULL
"ALPHONSE GUILHERME VOIGT","legal representatives","EBX LTD",29/08/2011,NULL
"ALPHONSE GUILHERME VOIGT","judicial representatives","EBX LTD",29/08/2011,NULL
"WAGNER ALEXIS RUIZ",secretaries,"EBX LTD",29/08/2011,NULL
"FELIPE NABUCO DOS SANTOS",directors,"FRONTIER INTERNATIONAL LIMITED",01/09/2016,NULL
"FELIPE NABUCO DOS SANTOS",shareholders,"FRONTIER INTERNATIONAL LIMITED",01/09/2016,NULL
"FELIPE NABUCO DOS SANTOS","legal representatives","FRONTIER INTERNATIONAL LIMITED",01/09/2016,NULL
"FELIPE NABUCO DOS SANTOS","judicial representatives","FRONTIER INTERNATIONAL LIMITED",01/09/2016,NULL
"ROSANA FELTRINI FALCI HAMAMOTO",shareholders,"FRIDAY LIMITED",28/05/2015,NULL
"SERGIO HIROSHI HAMAMOTO",shareholders,"FRIDAY LIMITED",28/05/2015,NULL
"HELDO JORGE DOS SANTOS PEREIRA JUNIOR",directors,"FRDM HOLDING LIMITED",11/11/2015,NULL
"HELDO JORGE DOS SANTOS PEREIRA JUNIOR","legal representatives","FRDM HOLDING LIMITED",11/11/2015,NULL
"HELDO JORGE DOS SANTOS PEREIRA JUNIOR","judicial representatives","FRDM HOLDING LIMITED",11/11/2015,NULL
"JAIRO WAISMAN",shareholders,"FR W.J. LIMITED",10/08/2016,NULL
"Valmir De Freitas Junior",shareholders,"FORNITURE INDUSTRIALI INNOVATION COMPANY LIMITED",15/11/2010,NULL
"Rubens Mario SILVA DOS SANTOS",shareholders,"FORNITURE INDUSTRIALI INNOVATION COMPANY LIMITED",15/11/2010,NULL
"Valmir De Freitas Junior",secretaries,"FORNITURE INDUSTRIALI INNOVATION COMPANY LIMITED",15/11/2010,NULL
"ANDREA NOGUEIRA DE OLIVEIRA NEVES",shareholders,"Fidgen Malta Limited",07/05/2013,NULL
"LORENA DE ALMEIDA RODRIGUES RIBEIRO",directors,"FANZORS CO. LTD",30/08/2010,NULL
"LORENA DE ALMEIDA RODRIGUES RIBEIRO","legal representatives","FANZORS CO. LTD",30/08/2010,NULL
"LORENA DE ALMEIDA RODRIGUES RIBEIRO","judicial representatives","FANZORS CO. LTD",30/08/2010,NULL
"LORENA DE ALMEIDA RODRIGUES RIBEIRO",secretaries,"FANZORS CO. LTD",30/08/2010,NULL
"EDUARDO ZILBERBERG",directors,"FABERKENT LTD",22/12/2015,NULL
"EDUARDO ZILBERBERG","legal representatives","FABERKENT LTD",22/12/2015,NULL
"EDUARDO ZILBERBERG","judicial representatives","FABERKENT LTD",22/12/2015,NULL
"VALMIR DE FREITAS JUNIOR",directors,"F.I.S. COMPANY LIMITED",18/02/2009,NULL
"VALMIR DE FREITAS JUNIOR",shareholders,"F.I.S. COMPANY LIMITED",18/02/2009,NULL
"VALMIR DE FREITAS JUNIOR","legal representatives","F.I.S. COMPANY LIMITED",18/02/2009,NULL
"VALMIR DE FREITAS JUNIOR","judicial representatives","F.I.S. COMPANY LIMITED",18/02/2009,NULL
"GILBERTO SAYAO DA SILVA",shareholders,"GSS INVESTCO LTD",21/12/2015,NULL
"RALF CLEMENS",directors,"GRID EUROPE LIMITED",13/10/2015,NULL
"SUE ANN COSTA CLEMENS",directors,"GRID EUROPE LIMITED",13/10/2015,NULL
"RALF CLEMENS","legal representatives","GRID EUROPE LIMITED",13/10/2015,NULL
"SUE ANN COSTA CLEMENS","legal representatives","GRID EUROPE LIMITED",13/10/2015,NULL
"RALF CLEMENS","judicial representatives","GRID EUROPE LIMITED",13/10/2015,NULL
"SUE ANN COSTA CLEMENS","judicial representatives","GRID EUROPE LIMITED",13/10/2015,NULL
"RENATO AZEVEDO",directors,"GRG CONSULTANTS LIMITED",14/02/2014,NULL
"RENATO AZEVEDO",shareholders,"GRG CONSULTANTS LIMITED",14/02/2014,NULL
"RENATO AZEVEDO","legal representatives","GRG CONSULTANTS LIMITED",14/02/2014,NULL
"RENATO AZEVEDO","judicial representatives","GRG CONSULTANTS LIMITED",14/02/2014,NULL
"GILBERTO BOUSQUET BOMENY",directors,"GREYSTONE CAPITAL LIMITED",24/03/2015,NULL
"GILBERTO BOUSQUET BOMENY","legal representatives","GREYSTONE CAPITAL LIMITED",24/03/2015,NULL
"GILBERTO BOUSQUET BOMENY","judicial representatives","GREYSTONE CAPITAL LIMITED",24/03/2015,NULL
"GILBERTO BOUSQUET BOMENY",directors,"GREENSTONE CAPITAL LIMITED",18/03/2015,NULL
"GILBERTO BOUSQUET BOMENY",shareholders,"GREENSTONE CAPITAL LIMITED",18/03/2015,NULL
"GILBERTO BOUSQUET BOMENY","legal representatives","GREENSTONE CAPITAL LIMITED",18/03/2015,NULL
"GILBERTO BOUSQUET BOMENY","judicial representatives","GREENSTONE CAPITAL LIMITED",18/03/2015,NULL
"MARCO ANTONIO CUNHA E SILVA",shareholders,"GOTIUM HOLDING LIMITED",03/03/2016,NULL
"KARLA GOMES DE FARIAS",shareholders,"GOTIUM HOLDING LIMITED",03/03/2016,NULL
"FERNANDO PEREIRA DOS SANTOS",directors,"GOTA DOCE INTERNATIONAL LIMITED",28/04/2014,NULL
"FERNANDO PEREIRA DOS SANTOS","legal representatives","GOTA DOCE INTERNATIONAL LIMITED",28/04/2014,NULL
"FERNANDO PEREIRA DOS SANTOS","judicial representatives","GOTA DOCE INTERNATIONAL LIMITED",28/04/2014,NULL
"LUCIANO DA SILVA",directors,"GOODLIFE LIMITED",09/07/2009,NULL
"LUCIANO DA SILVA","legal representatives","GOODLIFE LIMITED",09/07/2009,NULL
"LUCIANO DA SILVA","judicial representatives","GOODLIFE LIMITED",09/07/2009,NULL
"Valmir De Freitas Junior",shareholders,"GMG GROUP (ITALIA) COMPANY LIMITED",12/05/2010,NULL
"Valmir De Freitas Junior",secretaries,"GMG GROUP (ITALIA) COMPANY LIMITED",12/05/2010,NULL
"MILTON DE MORAES MACHADO",directors,"GLOBAL BUSINESS & TRADING LTD",20/05/2015,NULL
"MILTON DE MORAES MACHADO",shareholders,"GLOBAL BUSINESS & TRADING LTD",20/05/2015,NULL
"MILTON DE MORAES MACHADO","legal representatives","GLOBAL BUSINESS & TRADING LTD",20/05/2015,NULL
"MILTON DE MORAES MACHADO","judicial representatives","GLOBAL BUSINESS & TRADING LTD",20/05/2015,NULL
"MILTON DE MORAES MACHADO",secretaries,"GLOBAL BUSINESS & TRADING LTD",20/05/2015,NULL
"Valmir De Freitas Junior",shareholders,"GIACCHIERI TRADING COMPANY LIMITED",15/06/2009,"In Dissolution"
"Valmir De Freitas Junior",secretaries,"GIACCHIERI TRADING COMPANY LIMITED",15/06/2009,"In Dissolution"
"UBIRATAN NEGREIROS GUZZI",directors,"GEORGIA HOLDING LTD",26/08/2016,NULL
"UBIRATAN NEGREIROS GUZZI","legal representatives","GEORGIA HOLDING LTD",26/08/2016,NULL
"UBIRATAN NEGREIROS GUZZI","judicial representatives","GEORGIA HOLDING LTD",26/08/2016,NULL
"Valmir De Freitas Junior",shareholders,"GARDA (ITALIA) COMPANY LIMITED",11/11/2009,"In Dissolution"
"Valmir De Freitas Junior",secretaries,"GARDA (ITALIA) COMPANY LIMITED",11/11/2009,"In Dissolution"
"Rubens Mario SILVA DOS SANTOS",shareholders,"G.P. 11 COMPANY LIMITED",14/02/2012,NULL
"Valmir De Freitas Junior",secretaries,"G.P. 11 COMPANY LIMITED",14/02/2012,NULL
"FRANCESCA PAOLA BALDOVINO",shareholders,"HANDEL HOLDING LIMITED",21/12/2015,NULL
"JOSE MEIRELES TEIXEIRA",directors,"INVERSA INTERNATIONAL CORPORATION LTD.",27/06/2007,NULL
"JOSE MEIRELES TEIXEIRA",shareholders,"INVERSA INTERNATIONAL CORPORATION LTD.",27/06/2007,NULL
"JOSE MEIRELES TEIXEIRA","legal representatives","INVERSA INTERNATIONAL CORPORATION LTD.",27/06/2007,NULL
"JOSE MEIRELES TEIXEIRA","judicial representatives","INVERSA INTERNATIONAL CORPORATION LTD.",27/06/2007,NULL
"ALEJANDRO DE VIVEIROS ORTIZ",directors,"International Group Solutions Limited",26/09/2008,NULL
"ALEJANDRO DE VIVEIROS ORTIZ",shareholders,"International Group Solutions Limited",26/09/2008,NULL
"ALEJANDRO DE VIVEIROS ORTIZ","legal representatives","International Group Solutions Limited",26/09/2008,NULL
"ALEJANDRO DE VIVEIROS ORTIZ","judicial representatives","International Group Solutions Limited",26/09/2008,NULL
"ALEJANDRO DE VIVEIROS ORTIZ",directors,"INTERNATIONAL GAMING PROJECTS LIMITED",02/12/2008,NULL
"ALEJANDRO DE VIVEIROS ORTIZ","legal representatives","INTERNATIONAL GAMING PROJECTS LIMITED",02/12/2008,NULL
"ALEJANDRO DE VIVEIROS ORTIZ","judicial representatives","INTERNATIONAL GAMING PROJECTS LIMITED",02/12/2008,NULL
"ALEJANDRO DE VIVEIROS ORTIZ",directors,"International Gaming Limited",08/10/2008,NULL
"ALEJANDRO DE VIVEIROS ORTIZ","legal representatives","International Gaming Limited",08/10/2008,NULL
"ALEJANDRO DE VIVEIROS ORTIZ","judicial representatives","International Gaming Limited",08/10/2008,NULL
"VALMIR DE FREITAS JUNIOR",shareholders,"INTERITALIAN FASHION TRADE WEAR COMPANY LIMITED",06/07/2009,"In Dissolution"
"Valmir De Freitas Junior",shareholders,"INFORMA (ITALIA) COMPANY LIMITED",11/10/2009,"In Dissolution"
"Valmir De Freitas Junior",secretaries,"INFORMA (ITALIA) COMPANY LIMITED",11/10/2009,"In Dissolution"
"MAURO PELAJO",shareholders,"INDIAN RIVER HOLDING LIMITED",04/11/2015,NULL
"ADRIANA FERREIRA LEAL PELAJO",shareholders,"INDIAN RIVER HOLDING LIMITED",04/11/2015,NULL
"FABIO ABRUNHOSA COLLAZO",directors,"IMPACTO CAPITAL MALTA LIMITED",14/10/2014,NULL
"FABIO ABRUNHOSA COLLAZO","legal representatives","IMPACTO CAPITAL MALTA LIMITED",14/10/2014,NULL
