name,type,company_name,registration_date,status
"ROSARIO FIORENTINO",shareholders,"2.1 ALTERNATIVE INVESTMENTS SICAV PLC",19/04/2013,NULL
"MICHELE BENEDUCE","legal representatives","2.1 ALTERNATIVE INVESTMENTS SICAV PLC",19/04/2013,NULL
"ROSARIO FIORENTINO","legal representatives","2.1 ALTERNATIVE INVESTMENTS SICAV PLC",19/04/2013,NULL
"ROBERTO PAVESI","legal representatives","2.1 ALTERNATIVE INVESTMENTS SICAV PLC",19/04/2013,NULL
"MICHELE BENEDUCE","judicial representatives","2.1 ALTERNATIVE INVESTMENTS SICAV PLC",19/04/2013,NULL
"ROSARIO FIORENTINO","judicial representatives","2.1 ALTERNATIVE INVESTMENTS SICAV PLC",19/04/2013,NULL
"ROBERTO PAVESI","judicial representatives","2.1 ALTERNATIVE INVESTMENTS SICAV PLC",19/04/2013,NULL
"PASQUALE LACASELLA",directors,"2 Starnet Ltd",12/04/2011,NULL
"MATTEO PALUMBO",directors,"2 Starnet Ltd",12/04/2011,NULL
"PASQUALE LACASELLA","legal representatives","2 Starnet Ltd",12/04/2011,NULL
"MATTEO PALUMBO","legal representatives","2 Starnet Ltd",12/04/2011,NULL
"PASQUALE LACASELLA","judicial representatives","2 Starnet Ltd",12/04/2011,NULL
"MATTEO PALUMBO","judicial representatives","2 Starnet Ltd",12/04/2011,NULL
"ANTONIO VAGA",secretaries,"2 Starnet Ltd",12/04/2011,NULL
"ALBERTO GIUSEPPE VALMORI",directors,"3XXX.IT LTD",19/12/2013,NULL
"ALBERTO GIUSEPPE VALMORI","legal representatives","3XXX.IT LTD",19/12/2013,NULL
"ALBERTO GIUSEPPE VALMORI","judicial representatives","3XXX.IT LTD",19/12/2013,NULL
"ALBERTO GIUSEPPE VALMORI",secretaries,"3XXX.IT LTD",19/12/2013,NULL
"MASSIMO BARBATO",directors,"3T SOLUTIONS MALTA LIMITED",12/05/2014,NULL
"PAOLO CONSOLI",shareholders,"3T SOLUTIONS MALTA LIMITED",12/05/2014,NULL
"MASSIMO BARBATO","legal representatives","3T SOLUTIONS MALTA LIMITED",12/05/2014,NULL
"MASSIMO BARBATO","judicial representatives","3T SOLUTIONS MALTA LIMITED",12/05/2014,NULL
"MASSIMO BARBATO",secretaries,"3T SOLUTIONS MALTA LIMITED",12/05/2014,NULL
"PAOLO SPALLONE",directors,"3S ENTERPRISES LTD",24/05/2012,NULL
"PAOLO SPALLONE",shareholders,"3S ENTERPRISES LTD",24/05/2012,NULL
"PAOLO SPALLONE","legal representatives","3S ENTERPRISES LTD",24/05/2012,NULL
"PAOLO SPALLONE","judicial representatives","3S ENTERPRISES LTD",24/05/2012,NULL
"PAOLO SPALLONE",secretaries,"3S ENTERPRISES LTD",24/05/2012,NULL
"GIOVANNI CUGNATA",directors,"3LITH STUDIO LTD",18/11/2015,NULL
"GIOVANNI CUGNATA","legal representatives","3LITH STUDIO LTD",18/11/2015,NULL
"GIOVANNI CUGNATA","judicial representatives","3LITH STUDIO LTD",18/11/2015,NULL
"DANILO DE LUCA",shareholders,"3i Trading Limited",13/02/2013,NULL
"ANGELO SIMEONI",directors,"3DZ FRANCHISING LIMITED",12/03/2012,NULL
"ANGELO SIMEONI","legal representatives","3DZ FRANCHISING LIMITED",12/03/2012,NULL
"ANGELO SIMEONI","judicial representatives","3DZ FRANCHISING LIMITED",12/03/2012,NULL
"BIATRICE-ELENA BOTEZATU",directors,"3BI LIMITED",16/10/2015,NULL
"BIATRICE-ELENA BOTEZATU","legal representatives","3BI LIMITED",16/10/2015,NULL
"BIATRICE-ELENA BOTEZATU","judicial representatives","3BI LIMITED",16/10/2015,NULL
"BIATRICE-ELENA BOTEZATU",secretaries,"3BI LIMITED",16/10/2015,NULL
"MICHELE BUONTEMPO",directors,"3Bet Gaming Ltd.",27/08/2012,NULL
"MARZIO PANELLI",directors,"3Bet Gaming Ltd.",27/08/2012,NULL
"MICHELE BUONTEMPO",shareholders,"3Bet Gaming Ltd.",27/08/2012,NULL
"MICHELE BUONTEMPO","legal representatives","3Bet Gaming Ltd.",27/08/2012,NULL
"MARZIO PANELLI","legal representatives","3Bet Gaming Ltd.",27/08/2012,NULL
"MICHELE BUONTEMPO","judicial representatives","3Bet Gaming Ltd.",27/08/2012,NULL
"MARZIO PANELLI","judicial representatives","3Bet Gaming Ltd.",27/08/2012,NULL
"MICHELE BUONTEMPO",secretaries,"3Bet Gaming Ltd.",27/08/2012,NULL
"ALESSANDRO BERTOLDI",directors,"3B CAPITAL HOLDING LTD",26/07/2016,NULL
"ALESSANDRO BERTOLDI","legal representatives","3B CAPITAL HOLDING LTD",26/07/2016,NULL
"ALESSANDRO BERTOLDI","judicial representatives","3B CAPITAL HOLDING LTD",26/07/2016,NULL
"ALESSANDRO BERTOLDI",secretaries,"3B CAPITAL HOLDING LTD",26/07/2016,NULL
"Antonino Cumbo",directors,"38 PARALLEL iNT'L TRAD. CO. LTD",28/12/2006,NULL
"Antonino Cumbo",shareholders,"38 PARALLEL iNT'L TRAD. CO. LTD",28/12/2006,NULL
"Giacomo Majorini",shareholders,"38 PARALLEL iNT'L TRAD. CO. LTD",28/12/2006,NULL
"Antonino Cumbo","legal representatives","38 PARALLEL iNT'L TRAD. CO. LTD",28/12/2006,NULL
"Antonino Cumbo","judicial representatives","38 PARALLEL iNT'L TRAD. CO. LTD",28/12/2006,NULL
"LUIGI DI PACE",directors,"360 Rental and Sell Malta Ltd.",01/08/2014,NULL
"LUIGI DI PACE",shareholders,"360 Rental and Sell Malta Ltd.",01/08/2014,NULL
"LUIGI DI PACE","legal representatives","360 Rental and Sell Malta Ltd.",01/08/2014,NULL
"LUIGI DI PACE","judicial representatives","360 Rental and Sell Malta Ltd.",01/08/2014,NULL
"LUIGI DI PACE",secretaries,"360 Rental and Sell Malta Ltd.",01/08/2014,NULL
"ALESSANDRO GIUFFRIDA",directors,"3 STARS COMPANY LIMITED",01/04/2014,"In Dissolution"
"ARMANDO AMARU`",shareholders,"3 STARS COMPANY LIMITED",01/04/2014,"In Dissolution"
"ANTONIO COSENTINO",shareholders,"3 STARS COMPANY LIMITED",01/04/2014,"In Dissolution"
"ALESSANDRO GIUFFRIDA",shareholders,"3 STARS COMPANY LIMITED",01/04/2014,"In Dissolution"
"ALESSANDRO GIUFFRIDA","legal representatives","3 STARS COMPANY LIMITED",01/04/2014,"In Dissolution"
"ALESSANDRO GIUFFRIDA","judicial representatives","3 STARS COMPANY LIMITED",01/04/2014,"In Dissolution"
"ALESSANDRO GIUFFRIDA",secretaries,"3 STARS COMPANY LIMITED",01/04/2014,"In Dissolution"
"Aldo Monaca",directors,"3 Moons Hldg Ltd",30/12/2015,NULL
"Aldo Monaca",shareholders,"3 Moons Hldg Ltd",30/12/2015,NULL
"Aldo Monaca","legal representatives","3 Moons Hldg Ltd",30/12/2015,NULL
"Aldo Monaca","judicial representatives","3 Moons Hldg Ltd",30/12/2015,NULL
"Aldo Monaca",secretaries,"3 Moons Hldg Ltd",30/12/2015,NULL
"LIVIO GAMBARDELLA",directors,"4FINANCE MALTA",23/01/2013,NULL
"LIVIO GAMBARDELLA","legal representatives","4FINANCE MALTA",23/01/2013,NULL
"LIVIO GAMBARDELLA","judicial representatives","4FINANCE MALTA",23/01/2013,NULL
"LUCIO D'AGOSTINI",directors,"415 INTERNATIONAL HOLDINGS LIMITED",28/06/2016,NULL
"LUCIO D'AGOSTINI",shareholders,"415 INTERNATIONAL HOLDINGS LIMITED",28/06/2016,NULL
"LUCIANA MUSINI",shareholders,"415 INTERNATIONAL HOLDINGS LIMITED",28/06/2016,NULL
"LUCIO D'AGOSTINI","legal representatives","415 INTERNATIONAL HOLDINGS LIMITED",28/06/2016,NULL
"LUCIO D'AGOSTINI","judicial representatives","415 INTERNATIONAL HOLDINGS LIMITED",28/06/2016,NULL
"MARIA NICOLETTA BERNARDI",shareholders,"41 INVESTMENTS LIMITED",19/11/2012,NULL
"GRAZIANO DORIGO",directors,"4 INTERNATIONAL & CO LTD",11/05/2015,NULL
"AUGUSTO LUCCHESE",directors,"4 INTERNATIONAL & CO LTD",11/05/2015,NULL
"GIOVANNI SORBELLO",directors,"4 INTERNATIONAL & CO LTD",11/05/2015,NULL
"SALVATORE SORBELLO",directors,"4 INTERNATIONAL & CO LTD",11/05/2015,NULL
"GRAZIANO DORIGO",shareholders,"4 INTERNATIONAL & CO LTD",11/05/2015,NULL
"AUGUSTO LUCCHESE",shareholders,"4 INTERNATIONAL & CO LTD",11/05/2015,NULL
"GIOVANNI SORBELLO",shareholders,"4 INTERNATIONAL & CO LTD",11/05/2015,NULL
"SALVATORE SORBELLO",shareholders,"4 INTERNATIONAL & CO LTD",11/05/2015,NULL
"GRAZIANO DORIGO","legal representatives","4 INTERNATIONAL & CO LTD",11/05/2015,NULL
"AUGUSTO LUCCHESE","legal representatives","4 INTERNATIONAL & CO LTD",11/05/2015,NULL
"GIOVANNI SORBELLO","legal representatives","4 INTERNATIONAL & CO LTD",11/05/2015,NULL
"SALVATORE SORBELLO","legal representatives","4 INTERNATIONAL & CO LTD",11/05/2015,NULL
"GRAZIANO DORIGO","judicial representatives","4 INTERNATIONAL & CO LTD",11/05/2015,NULL
"AUGUSTO LUCCHESE","judicial representatives","4 INTERNATIONAL & CO LTD",11/05/2015,NULL
"GIOVANNI SORBELLO","judicial representatives","4 INTERNATIONAL & CO LTD",11/05/2015,NULL
"SALVATORE SORBELLO","judicial representatives","4 INTERNATIONAL & CO LTD",11/05/2015,NULL
"GRAZIANO DORIGO",secretaries,"4 INTERNATIONAL & CO LTD",11/05/2015,NULL
"MAURO ESPOSITO",directors,"5 STARS HOLIDAY HOUSE LIMITED",11/12/2015,NULL
"MAURO ESPOSITO",shareholders,"5 STARS HOLIDAY HOUSE LIMITED",11/12/2015,NULL
"SILVANA MINOGGIO",shareholders,"5 STARS HOLIDAY HOUSE LIMITED",11/12/2015,NULL
"MAURO ESPOSITO","legal representatives","5 STARS HOLIDAY HOUSE LIMITED",11/12/2015,NULL
"MAURO ESPOSITO","judicial representatives","5 STARS HOLIDAY HOUSE LIMITED",11/12/2015,NULL
"MAURO ESPOSITO",secretaries,"5 STARS HOLIDAY HOUSE LIMITED",11/12/2015,NULL
"PIETRO VERNACCHIA",directors,"66 St Paul's Limited",12/12/2012,NULL
"PIETRO VERNACCHIA",shareholders,"66 St Paul's Limited",12/12/2012,NULL
"PIETRO VERNACCHIA","legal representatives","66 St Paul's Limited",12/12/2012,NULL
"PIETRO VERNACCHIA","judicial representatives","66 St Paul's Limited",12/12/2012,NULL
"PIETRO VERNACCHIA",secretaries,"66 St Paul's Limited",12/12/2012,NULL
"ALESSANDRO DE SANTIS",directors,"7478+C&K Limited",11/09/2015,NULL
"FEDERICO PAMPIGNOLI",directors,"7478+C&K Limited",11/09/2015,NULL
"ALESSANDRO DE SANTIS","legal representatives","7478+C&K Limited",11/09/2015,NULL
"FEDERICO PAMPIGNOLI","legal representatives","7478+C&K Limited",11/09/2015,NULL
"ALESSANDRO DE SANTIS","judicial representatives","7478+C&K Limited",11/09/2015,NULL
"FEDERICO PAMPIGNOLI","judicial representatives","7478+C&K Limited",11/09/2015,NULL
"ALESSANDRO DE SANTIS",directors,"7478 HOLDINGS LIMITED",11/09/2015,NULL
"FEDERICO POMPIGNOLI",directors,"7478 HOLDINGS LIMITED",11/09/2015,NULL
"ALESSANDRO DE SANTIS",shareholders,"7478 HOLDINGS LIMITED",11/09/2015,NULL
"FEDERICO POMPIGNOLI",shareholders,"7478 HOLDINGS LIMITED",11/09/2015,NULL
"ALESSANDRO DE SANTIS","legal representatives","7478 HOLDINGS LIMITED",11/09/2015,NULL
"FEDERICO POMPIGNOLI","legal representatives","7478 HOLDINGS LIMITED",11/09/2015,NULL
"ALESSANDRO DE SANTIS","judicial representatives","7478 HOLDINGS LIMITED",11/09/2015,NULL
"FEDERICO POMPIGNOLI","judicial representatives","7478 HOLDINGS LIMITED",11/09/2015,NULL
"ALESSANDRO DE SANTIS",secretaries,"7478 HOLDINGS LIMITED",11/09/2015,NULL
"SANDRO MECCARIELLO",directors,"74 OLD THEATRE LIMITED",12/11/2015,NULL
"DANILO RIGAMONTI",directors,"74 OLD THEATRE LIMITED",12/11/2015,NULL
"SANDRO MECCARIELLO","legal representatives","74 OLD THEATRE LIMITED",12/11/2015,NULL
"DANILO RIGAMONTI","legal representatives","74 OLD THEATRE LIMITED",12/11/2015,NULL
"SANDRO MECCARIELLO","judicial representatives","74 OLD THEATRE LIMITED",12/11/2015,NULL
"DANILO RIGAMONTI","judicial representatives","74 OLD THEATRE LIMITED",12/11/2015,NULL
"SANDRO MECCARIELLO",secretaries,"74 OLD THEATRE LIMITED",12/11/2015,NULL
"MORENO PICCHI",directors,"7 INVEST LTD",30/01/2013,NULL
"MORENO PICCHI","legal representatives","7 INVEST LTD",30/01/2013,NULL
"MORENO PICCHI","judicial representatives","7 INVEST LTD",30/01/2013,NULL
"FABRIZIO DE BERNARDINIS","legal representatives","8PM ADVISORY LTD",18/03/2014,NULL
"NAZARIO TROVALUSCI","legal representatives","8PM ADVISORY LTD",18/03/2014,NULL
"STEFANO UTENSILI","legal representatives","8PM ADVISORY LTD",18/03/2014,NULL
"FABRIZIO DE BERNARDINIS","judicial representatives","8PM ADVISORY LTD",18/03/2014,NULL
"NAZARIO TROVALUSCI","judicial representatives","8PM ADVISORY LTD",18/03/2014,NULL
"STEFANO UTENSILI","judicial representatives","8PM ADVISORY LTD",18/03/2014,NULL
"FABRIZIO DE BERNARDINIS",secretaries,"8PM ADVISORY LTD",18/03/2014,NULL
"NAZARIO TROVALUSCI",secretaries,"8PM ADVISORY LTD",18/03/2014,NULL
"STEFANO UTENSILI",secretaries,"8PM ADVISORY LTD",18/03/2014,NULL
"MAURO ARMANDO MARANGONI",directors,"8JJ COMPANY LIMITED",17/01/2012,NULL
"RENZO ETTORE RETTORE",directors,"8JJ COMPANY LIMITED",17/01/2012,NULL
"MAURO ARMANDO MARANGONI",shareholders,"8JJ COMPANY LIMITED",17/01/2012,NULL
"RENZO ETTORE RETTORE",shareholders,"8JJ COMPANY LIMITED",17/01/2012,NULL
"MAURO ARMANDO MARANGONI","legal representatives","8JJ COMPANY LIMITED",17/01/2012,NULL
"RENZO ETTORE RETTORE","legal representatives","8JJ COMPANY LIMITED",17/01/2012,NULL
"MAURO ARMANDO MARANGONI","judicial representatives","8JJ COMPANY LIMITED",17/01/2012,NULL
"RENZO ETTORE RETTORE","judicial representatives","8JJ COMPANY LIMITED",17/01/2012,NULL
"MAURO ARMANDO MARANGONI",secretaries,"8JJ COMPANY LIMITED",17/01/2012,NULL
"GINO SICURELLA",directors,"91 ST. JOHN LTD",12/05/2016,NULL
"GINO SICURELLA",shareholders,"91 ST. JOHN LTD",12/05/2016,NULL
"GINO SICURELLA","legal representatives","91 ST. JOHN LTD",12/05/2016,NULL
"GINO SICURELLA","judicial representatives","91 ST. JOHN LTD",12/05/2016,NULL
"GINO SICURELLA",secretaries,"91 ST. JOHN LTD",12/05/2016,NULL
"ANDREA SCATTOLIN",directors,"AZIMUT REAL ESTATE LIMITED",29/01/2013,NULL
"ANDREA SCATTOLIN",shareholders,"AZIMUT REAL ESTATE LIMITED",29/01/2013,NULL
"ANDREA SCATTOLIN","legal representatives","AZIMUT REAL ESTATE LIMITED",29/01/2013,NULL
"ANDREA SCATTOLIN","judicial representatives","AZIMUT REAL ESTATE LIMITED",29/01/2013,NULL
"ANDREA SCATTOLIN",secretaries,"AZIMUT REAL ESTATE LIMITED",29/01/2013,NULL
"Plinio PILOTTO",directors,"AZIMUT PROJECT RE E.E.I.G",07/08/2012,NULL
"ALFIO LA ROSA",directors,"AZIMUT INVESTMENTS LTD.",08/01/2016,NULL
"ALFIO LA ROSA","legal representatives","AZIMUT INVESTMENTS LTD.",08/01/2016,NULL
"ALFIO LA ROSA","judicial representatives","AZIMUT INVESTMENTS LTD.",08/01/2016,NULL
"ALFIO LA ROSA",secretaries,"AZIMUT INVESTMENTS LTD.",08/01/2016,NULL
"EMANUELE SORRENTINO",directors,"AZFIELD Limited",28/10/2013,NULL
"EMANUELE SORRENTINO","legal representatives","AZFIELD Limited",28/10/2013,NULL
"EMANUELE SORRENTINO","judicial representatives","AZFIELD Limited",28/10/2013,NULL
"EMANUELE SORRENTINO",secretaries,"AZFIELD Limited",28/10/2013,NULL
"ALFIO NICOTRA",directors,"AZ TRADING LTD",23/07/2013,NULL
"ALFIO NICOTRA","legal representatives","AZ TRADING LTD",23/07/2013,NULL
"ALFIO NICOTRA","judicial representatives","AZ TRADING LTD",23/07/2013,NULL
"ALFIO NICOTRA",secretaries,"AZ TRADING LTD",23/07/2013,NULL
"GIOVANNI NOSEDA",directors,"AYEMMA LIMITED",23/10/2009,NULL
"GIOVANNI NOSEDA","legal representatives","AYEMMA LIMITED",23/10/2009,NULL
"GIOVANNI NOSEDA","judicial representatives","AYEMMA LIMITED",23/10/2009,NULL
"VERONICA CAMPIDELLI",directors,"AXEA LTD",14/02/2014,NULL
"VERONICA CAMPIDELLI",shareholders,"AXEA LTD",14/02/2014,NULL
"VERONICA CAMPIDELLI","legal representatives","AXEA LTD",14/02/2014,NULL
"VERONICA CAMPIDELLI","judicial representatives","AXEA LTD",14/02/2014,NULL
"VERONICA CAMPIDELLI",secretaries,"AXEA LTD",14/02/2014,NULL
"FABIO CAMILLO MARIO BUSSOLATI",directors,"AVOILE TRADING LTD",11/11/2014,NULL
"FABIO CAMILLO MARIO BUSSOLATI","legal representatives","AVOILE TRADING LTD",11/11/2014,NULL
"FABIO CAMILLO MARIO BUSSOLATI","judicial representatives","AVOILE TRADING LTD",11/11/2014,NULL
"FABIO CAMILLO MARIO BUSSOLATI",directors,"AVOILE HOLDING LTD",10/11/2014,NULL
"FABIO CAMILLO MARIO BUSSOLATI",shareholders,"AVOILE HOLDING LTD",10/11/2014,NULL
"FABIO CAMILLO MARIO BUSSOLATI","legal representatives","AVOILE HOLDING LTD",10/11/2014,NULL
"FABIO CAMILLO MARIO BUSSOLATI","judicial representatives","AVOILE HOLDING LTD",10/11/2014,NULL
"MASSIMO BELTRANI",directors,"AVIO INTERNATIONAL LTD",27/11/2013,NULL
"MASSIMO BELTRANI","legal representatives","AVIO INTERNATIONAL LTD",27/11/2013,NULL
"MASSIMO BELTRANI","judicial representatives","AVIO INTERNATIONAL LTD",27/11/2013,NULL
"MASSIMO BELTRANI",secretaries,"AVIO INTERNATIONAL LTD",27/11/2013,NULL
"PIERMARIO GOTTARELLI",directors,"AVIATOR HOLDINGS LTD",23/11/2015,NULL
"PIERMARIO GOTTARELLI",shareholders,"AVIATOR HOLDINGS LTD",23/11/2015,NULL
"PIERMARIO GOTTARELLI","legal representatives","AVIATOR HOLDINGS LTD",23/11/2015,NULL
"PIERMARIO GOTTARELLI","judicial representatives","AVIATOR HOLDINGS LTD",23/11/2015,NULL
"PIERMARIO GOTTARELLI",secretaries,"AVIATOR HOLDINGS LTD",23/11/2015,NULL
"Gianluca Pugliese",directors,"AVI Investments Ltd",16/06/2016,NULL
"Andrea Castelnovo",shareholders,"AVI Investments Ltd",16/06/2016,NULL
"Gianluca Pugliese","legal representatives","AVI Investments Ltd",16/06/2016,NULL
"Gianluca Pugliese","judicial representatives","AVI Investments Ltd",16/06/2016,NULL
"ORAZIO SALVINI",directors,"AVEREPIUCLIENTI LTD.",21/07/2016,NULL
"GIANFRANCO GRASSO",shareholders,"AVEREPIUCLIENTI LTD.",21/07/2016,NULL
"ORAZIO SALVINI",shareholders,"AVEREPIUCLIENTI LTD.",21/07/2016,NULL
"ORAZIO SALVINI","legal representatives","AVEREPIUCLIENTI LTD.",21/07/2016,NULL
"ORAZIO SALVINI","judicial representatives","AVEREPIUCLIENTI LTD.",21/07/2016,NULL
"ORAZIO SALVINI",secretaries,"AVEREPIUCLIENTI LTD.",21/07/2016,NULL
"JESSICA BALLARIN",directors,"AVEN HOLDING LTD",08/11/2013,"In Dissolution"
"Eric Falzone",shareholders,"AVEN HOLDING LTD",08/11/2013,"In Dissolution"
"JESSICA BALLARIN",shareholders,"AVEN HOLDING LTD",08/11/2013,"In Dissolution"
"JESSICA BALLARIN","legal representatives","AVEN HOLDING LTD",08/11/2013,"In Dissolution"
"JESSICA BALLARIN","judicial representatives","AVEN HOLDING LTD",08/11/2013,"In Dissolution"
"Eric Falzone",secretaries,"AVEN HOLDING LTD",08/11/2013,"In Dissolution"
"ROSARIO FIORENTINO",directors,"AVAR CONSULTING LTD",24/11/2015,NULL
"ROSARIO FIORENTINO","legal representatives","AVAR CONSULTING LTD",24/11/2015,NULL
"ROSARIO FIORENTINO","judicial representatives","AVAR CONSULTING LTD",24/11/2015,NULL
"ROSARIO FIORENTINO",secretaries,"AVAR CONSULTING LTD",24/11/2015,NULL
"PAOLO CAMPO",directors,"AVA S.P.A.",10/09/1998,NULL
"ANTONIO DI DATO",directors,"Avanti Lines Limited",13/07/2005,NULL
"SEBASTIANO DI DATO",directors,"Avanti Lines Limited",13/07/2005,NULL
"SEBASTIANO DI DATO",shareholders,"Avanti Lines Limited",13/07/2005,NULL
"ANTONIO DI DATO","legal representatives","Avanti Lines Limited",13/07/2005,NULL
"SEBASTIANO DI DATO","legal representatives","Avanti Lines Limited",13/07/2005,NULL
"ANTONIO DI DATO","judicial representatives","Avanti Lines Limited",13/07/2005,NULL
"SEBASTIANO DI DATO","judicial representatives","Avanti Lines Limited",13/07/2005,NULL
"ANDI BELI",directors,"AVALON ADVERTISING LTD",11/04/2016,NULL
"MARIA ANNUNZIATA BARTOLI",shareholders,"AVALON ADVERTISING LTD",11/04/2016,NULL
"ANDI BELI","legal representatives","AVALON ADVERTISING LTD",11/04/2016,NULL
"ANDI BELI","judicial representatives","AVALON ADVERTISING LTD",11/04/2016,NULL
"MARIA ANNUNZIATA BARTOLI",secretaries,"AVALON ADVERTISING LTD",11/04/2016,NULL
"ADRIANA FROHLICH",directors,"AVA S.P.A.",10/09/1998,NULL
"VINCENZO MARIANI",directors,"AVA S.P.A.",10/09/1998,NULL
"ALESSIO CASCONE",directors,"AUTOMOTIVE DEVELOPMENT LTD",09/03/2016,NULL
"ALESSIO CASCONE",shareholders,"AUTOMOTIVE DEVELOPMENT LTD",09/03/2016,NULL
"ALESSIO CASCONE","legal representatives","AUTOMOTIVE DEVELOPMENT LTD",09/03/2016,NULL
"ALESSIO CASCONE","judicial representatives","AUTOMOTIVE DEVELOPMENT LTD",09/03/2016,NULL
"ALESSIO CASCONE",secretaries,"AUTOMOTIVE DEVELOPMENT LTD",09/03/2016,NULL
"SALVATORE ARCIFA",directors,"AUTOMATIKEA LIMITED",05/10/2012,NULL
"SALVATORE ARCIFA",shareholders,"AUTOMATIKEA LIMITED",05/10/2012,NULL
"SALVATORE ARCIFA","legal representatives","AUTOMATIKEA LIMITED",05/10/2012,NULL
"SALVATORE ARCIFA","judicial representatives","AUTOMATIKEA LIMITED",05/10/2012,NULL
"ELIA CREO",directors,"Auto Zentrum Ltd",07/09/2011,NULL
"ELIA CREO",shareholders,"Auto Zentrum Ltd",07/09/2011,NULL
