name,type,company_name,registration_date,status
"BRUNO VERCAEMST",directors,"AVIATION TEAM & CONSULTING SERVICES LIMITED",01/06/2016,NULL
"EDLUND KRISTER",shareholders,"AVIATION TEAM & CONSULTING SERVICES LIMITED",01/06/2016,NULL
"KRISTOF LAVAERT",shareholders,"AVIATION TEAM & CONSULTING SERVICES LIMITED",01/06/2016,NULL
"BRUNO VERCAEMST",shareholders,"AVIATION TEAM & CONSULTING SERVICES LIMITED",01/06/2016,NULL
"VAN BESIEN","legal representatives","AVIATION TEAM & CONSULTING SERVICES LIMITED",01/06/2016,NULL
"EDLUND KRISTER","legal representatives","AVIATION TEAM & CONSULTING SERVICES LIMITED",01/06/2016,NULL
"KRISTOF LAVAERT","legal representatives","AVIATION TEAM & CONSULTING SERVICES LIMITED",01/06/2016,NULL
"BRUNO VERCAEMST","legal representatives","AVIATION TEAM & CONSULTING SERVICES LIMITED",01/06/2016,NULL
"VAN BESIEN","judicial representatives","AVIATION TEAM & CONSULTING SERVICES LIMITED",01/06/2016,NULL
"EDLUND KRISTER","judicial representatives","AVIATION TEAM & CONSULTING SERVICES LIMITED",01/06/2016,NULL
"KRISTOF LAVAERT","judicial representatives","AVIATION TEAM & CONSULTING SERVICES LIMITED",01/06/2016,NULL
"BRUNO VERCAEMST","judicial representatives","AVIATION TEAM & CONSULTING SERVICES LIMITED",01/06/2016,NULL
"BERNARD VAN MILDERS",directors,"AVIATION ASSOCIATES LIMITED",03/05/2011,NULL
"BERNARD VAN MILDERS","legal representatives","AVIATION ASSOCIATES LIMITED",03/05/2011,NULL
"BERNARD VAN MILDERS","judicial representatives","AVIATION ASSOCIATES LIMITED",03/05/2011,NULL
"KOEN MARIA JORIS ANTONIA LOZIE",directors,"AVER TRUSTEES MALTA LIMITED",16/02/2005,NULL
"KOEN MARIA JORIS ANTONIA LOZIE","legal representatives","AVER TRUSTEES MALTA LIMITED",16/02/2005,NULL
"KOEN MARIA JORIS ANTONIA LOZIE","judicial representatives","AVER TRUSTEES MALTA LIMITED",16/02/2005,NULL
"KOEN MARIA JORIS ANTONIA LOZIE",directors,"AVER HOLDING LTD",08/02/2016,NULL
"KOEN MARIA JORIS ANTONIA LOZIE",shareholders,"AVER HOLDING LTD",08/02/2016,NULL
"KOEN MARIA JORIS ANTONIA LOZIE","legal representatives","AVER HOLDING LTD",08/02/2016,NULL
"KOEN MARIA JORIS ANTONIA LOZIE","judicial representatives","AVER HOLDING LTD",08/02/2016,NULL
"KOEN MARIA J. LOZIE",directors,"AVER ASSOCIATES MALTA LIMITED",23/12/2013,NULL
"KOEN MARIA J. LOZIE",shareholders,"AVER ASSOCIATES MALTA LIMITED",23/12/2013,NULL
"KOEN MARIA J. LOZIE","legal representatives","AVER ASSOCIATES MALTA LIMITED",23/12/2013,NULL
"KOEN MARIA J. LOZIE","judicial representatives","AVER ASSOCIATES MALTA LIMITED",23/12/2013,NULL
"TIMOTHEUS VERHEYEN",directors,"AUREUSFIN LIMITED",14/05/2010,NULL
"TIMOTHEUS VERHEYEN",shareholders,"AUREUSFIN LIMITED",14/05/2010,NULL
"TIMOTHEUS VERHEYEN","legal representatives","AUREUSFIN LIMITED",14/05/2010,NULL
"TIMOTHEUS VERHEYEN","judicial representatives","AUREUSFIN LIMITED",14/05/2010,NULL
"TIMOTHEUS VERHEYEN",secretaries,"AUREUSFIN LIMITED",14/05/2010,NULL
"DAVOR ROBERT MEERSMAN",directors,"AURALEA LTD",20/03/2015,NULL
"BERNARD ANDREA L. DHONT",shareholders,"AURALEA LTD",20/03/2015,NULL
"ARMAND JOSEPH M. KIEKENS",shareholders,"AURALEA LTD",20/03/2015,NULL
"DAVOR ROBERT MEERSMAN",shareholders,"AURALEA LTD",20/03/2015,NULL
"DAVOR ROBERT MEERSMAN","legal representatives","AURALEA LTD",20/03/2015,NULL
"DAVOR ROBERT MEERSMAN","judicial representatives","AURALEA LTD",20/03/2015,NULL
"IMAD ABDUL REDA BAKRI",directors,"AU BON' HEUR DE PAINS LIMITED",11/05/2011,"In Dissolution"
"IMAD ABDUL REDA BAKRI","legal representatives","AU BON' HEUR DE PAINS LIMITED",11/05/2011,"In Dissolution"
"IMAD ABDUL REDA BAKRI","judicial representatives","AU BON' HEUR DE PAINS LIMITED",11/05/2011,"In Dissolution"
"VERONIQUE N.J.M. CARETTE",directors,"ATLAM FINANCE LIMITED",14/10/2008,NULL
"KOENRAAD R.S. VANDENHOECK",directors,"ATLAM FINANCE LIMITED",14/10/2008,NULL
"VERONIQUE N.J.M. CARETTE","legal representatives","ATLAM FINANCE LIMITED",14/10/2008,NULL
"KOENRAAD R.S. VANDENHOECK","legal representatives","ATLAM FINANCE LIMITED",14/10/2008,NULL
"VERONIQUE N.J.M. CARETTE","judicial representatives","ATLAM FINANCE LIMITED",14/10/2008,NULL
"KOENRAAD R.S. VANDENHOECK","judicial representatives","ATLAM FINANCE LIMITED",14/10/2008,NULL
"PASCAL GUY FRANCOIS VICTOR ERGO",directors,"ASSURANCETOURIX LIMITED",28/12/2015,NULL
"PASCAL GUY FRANCOIS VICTOR ERGO","legal representatives","ASSURANCETOURIX LIMITED",28/12/2015,NULL
"PASCAL GUY FRANCOIS VICTOR ERGO","judicial representatives","ASSURANCETOURIX LIMITED",28/12/2015,NULL
"FRANCOIS LOUIS LEON FIAT",directors,"ASE YERSIN LTD",14/05/2015,NULL
"FRANCOIS LOUIS LEON FIAT","legal representatives","ASE YERSIN LTD",14/05/2015,NULL
"FRANCOIS LOUIS LEON FIAT","judicial representatives","ASE YERSIN LTD",14/05/2015,NULL
"FRANCOIS LOUIS LEON FIAT",directors,"ASE PROJECT FINANCE LTD",20/04/2012,NULL
"FRANCOIS LOUIS LEON FIAT","legal representatives","ASE PROJECT FINANCE LTD",20/04/2012,NULL
"FRANCOIS LOUIS LEON FIAT","judicial representatives","ASE PROJECT FINANCE LTD",20/04/2012,NULL
"Stefan Goessens",directors,"Armada Media Ltd",19/08/2016,NULL
"Stefan Goessens",shareholders,"Armada Media Ltd",19/08/2016,NULL
"Stefan Goessens","legal representatives","Armada Media Ltd",19/08/2016,NULL
"Stefan Goessens","judicial representatives","Armada Media Ltd",19/08/2016,NULL
"Stefan Goessens",secretaries,"Armada Media Ltd",19/08/2016,NULL
"BRUNO GASPAROTTO","legal representatives","ARENDT SERVICES S.A.",08/07/2016,NULL
"STEPHANIE LAHAYE","legal representatives","ARENDT SERVICES S.A.",08/07/2016,NULL
"BRUNO GASPAROTTO","judicial representatives","ARENDT SERVICES S.A.",08/07/2016,NULL
"STEPHANIE LAHAYE","judicial representatives","ARENDT SERVICES S.A.",08/07/2016,NULL
"DOMINIEK MARIA JOZEF SWINKELS",shareholders,"ARDOS LTD",20/11/2008,NULL
"CLAIRE NADINE HAENEN",directors,"ARCADIA INVEST LTD.",11/07/2014,NULL
"CLAIRE NADINE HAENEN",shareholders,"ARCADIA INVEST LTD.",11/07/2014,NULL
"CLAIRE NADINE HAENEN","legal representatives","ARCADIA INVEST LTD.",11/07/2014,NULL
"CLAIRE NADINE HAENEN","judicial representatives","ARCADIA INVEST LTD.",11/07/2014,NULL
"WALTER RAFFO",directors,"AP TRANS MALTA LIMITED",22/01/2003,NULL
"WALTER RAFFO","judicial representatives","AP TRANS MALTA LIMITED",22/01/2003,NULL
"GERT TRIEST",directors,"AOG PROPERTY LIMITED",28/06/2011,NULL
"GERT TRIEST","legal representatives","AOG PROPERTY LIMITED",28/06/2011,NULL
"GERT TRIEST","judicial representatives","AOG PROPERTY LIMITED",28/06/2011,NULL
"GERT TRIEST",directors,"AOG PROPERTY HOLDING LIMITED",19/10/2011,NULL
"GERT TRIEST","legal representatives","AOG PROPERTY HOLDING LIMITED",19/10/2011,NULL
"GERT TRIEST","judicial representatives","AOG PROPERTY HOLDING LIMITED",19/10/2011,NULL
"GERT TRIEST",directors,"AOG INVESTMENTS LIMITED",30/11/2009,NULL
"GERT TRIEST","legal representatives","AOG INVESTMENTS LIMITED",30/11/2009,NULL
"GERT TRIEST","judicial representatives","AOG INVESTMENTS LIMITED",30/11/2009,NULL
"GERT TRIEST",directors,"AOG INTERNATIONAL HOLDINGS LIMITED",19/04/2004,NULL
"GERT TRIEST","legal representatives","AOG INTERNATIONAL HOLDINGS LIMITED",19/04/2004,NULL
"GERT TRIEST","judicial representatives","AOG INTERNATIONAL HOLDINGS LIMITED",19/04/2004,NULL
"GERT TRIEST",directors,"ANUKET TOPAZ SHIPPING LIMITED",05/12/2007,NULL
"GERT TRIEST","legal representatives","ANUKET TOPAZ SHIPPING LIMITED",05/12/2007,NULL
"GERT TRIEST","judicial representatives","ANUKET TOPAZ SHIPPING LIMITED",05/12/2007,NULL
"GERT TRIEST",directors,"ANUKET SHIPPING HOLDINGS LIMITED",19/04/2004,NULL
"GERT TRIEST","legal representatives","ANUKET SHIPPING HOLDINGS LIMITED",19/04/2004,NULL
"GERT TRIEST","judicial representatives","ANUKET SHIPPING HOLDINGS LIMITED",19/04/2004,NULL
"GERT TRIEST",directors,"ANUKET PEARL SHIPPING LIMITED",05/12/2007,NULL
"GERT TRIEST","legal representatives","ANUKET PEARL SHIPPING LIMITED",05/12/2007,NULL
"GERT TRIEST","judicial representatives","ANUKET PEARL SHIPPING LIMITED",05/12/2007,NULL
"GERT TRIEST",directors,"ANUKET CORAL SHIPPING LIMITED",05/12/2007,NULL
"GERT TRIEST","legal representatives","ANUKET CORAL SHIPPING LIMITED",05/12/2007,NULL
"GERT TRIEST","judicial representatives","ANUKET CORAL SHIPPING LIMITED",05/12/2007,NULL
"ALEXANDRE ERIC FRANCK",shareholders,"ANSUI LIMITED",31/05/2016,NULL
"ELS MARGARETHA M. VAN WINCKEL",shareholders,"ANANOVA LIMITED",05/10/2015,NULL
"JEAN-PAUL VANQUAETHEM",shareholders,"ANANOVA LIMITED",05/10/2015,NULL
"ANTONIUS CAMPO",directors,"AMINA SHIPPING COMPANY LTD",10/02/1986,NULL
"GERT DUSON",shareholders,"Amazonia-Consult Limited",01/06/2015,NULL
"HUGO DUSON",shareholders,"Amazonia-Consult Limited",01/06/2015,NULL
"DOMINIQUE ROBYNS",directors,"ALTER DOMUS FUND SERVICES (MALTA) LIMITED",04/05/2011,NULL
"LAURENT VANDERWEYEN",directors,"ALTER DOMUS FUND SERVICES (MALTA) LIMITED",04/05/2011,NULL
"RENE BELTJENS",shareholders,"ALTER DOMUS FINANCE PARTNERSHIP",15/12/2014,NULL
"DOMINIQUE ROBYNS",shareholders,"ALTER DOMUS FINANCE PARTNERSHIP",15/12/2014,NULL
"RENE BELTJENS",directors,"ALTER DOMUS (TREASURY) MALTA LIMITED",07/02/2014,NULL
"RENE BELTJENS","legal representatives","ALTER DOMUS (TREASURY) MALTA LIMITED",07/02/2014,NULL
"RENE BELTJENS","judicial representatives","ALTER DOMUS (TREASURY) MALTA LIMITED",07/02/2014,NULL
"RENE BELTJENS",directors,"ALTER DOMUS (SERVICES) MALTA LIMITED",30/08/2010,NULL
"RENE BELTJENS",directors,"ALTER DOMUS (HOLDING) MALTA LIMITED",28/11/2013,NULL
"RENE BELTJENS","legal representatives","ALTER DOMUS (HOLDING) MALTA LIMITED",28/11/2013,NULL
"RENE BELTJENS","judicial representatives","ALTER DOMUS (HOLDING) MALTA LIMITED",28/11/2013,NULL
"DANIEL PAUL ROBERT ANDRE MIGNON",directors,"ALPSTAR CAPITAL FUNDS SICAV PLC",11/01/2012,"In Dissolution"
"DANIEL PAUL ROBERT ANDRE MIGNON","legal representatives","ALPSTAR CAPITAL FUNDS SICAV PLC",11/01/2012,"In Dissolution"
"DANIEL PAUL ROBERT ANDRE MIGNON","judicial representatives","ALPSTAR CAPITAL FUNDS SICAV PLC",11/01/2012,"In Dissolution"
"DANIEL PAUL ROBERT ANDRE MIGNON",directors,"ALPSTAR CAPITAL (MALTA) LIMITED",11/01/2012,"In Dissolution"
"DANIEL PAUL ROBERT ANDRE MIGNON","legal representatives","ALPSTAR CAPITAL (MALTA) LIMITED",11/01/2012,"In Dissolution"
"DANIEL PAUL ROBERT ANDRE MIGNON","judicial representatives","ALPSTAR CAPITAL (MALTA) LIMITED",11/01/2012,"In Dissolution"
"MICHEL VANSIMPSEN",secretaries,"ALPHACOSM LTD",29/11/2010,NULL
"WISSAM NESR",directors,"ALISON INDUSTRY LTD.",27/06/2007,NULL
"WISSAM NESR","legal representatives","ALISON INDUSTRY LTD.",27/06/2007,NULL
"WISSAM NESR","judicial representatives","ALISON INDUSTRY LTD.",27/06/2007,NULL
"DUCAMP KAREL GULBERT",directors,"ALEXANDRA SHIPPING COMPANY LTD",22/09/1995,NULL
"DUCAMP KAREL GULBERT",shareholders,"ALEXANDRA SHIPPING COMPANY LTD",22/09/1995,NULL
"FRANK GRISAR",directors,"AJP & ASSOCIATES LIMITED",05/11/2012,NULL
"FRANK GRISAR",shareholders,"AJP & ASSOCIATES LIMITED",05/11/2012,NULL
"FRANK GRISAR","legal representatives","AJP & ASSOCIATES LIMITED",05/11/2012,NULL
"FRANK GRISAR","judicial representatives","AJP & ASSOCIATES LIMITED",05/11/2012,NULL
"PASCAL ROUSSEL",directors,"AGAPE CONSEIL LIMITED",13/10/2011,NULL
"PASCAL ROUSSEL","legal representatives","AGAPE CONSEIL LIMITED",13/10/2011,NULL
"PASCAL ROUSSEL","judicial representatives","AGAPE CONSEIL LIMITED",13/10/2011,NULL
"ANTOINE ANDRE' NURY",directors,"AGAN LTD.",05/08/2014,NULL
"ANTOINE ANDRE' NURY",shareholders,"AGAN LTD.",05/08/2014,NULL
"ANTOINE ANDRE' NURY","legal representatives","AGAN LTD.",05/08/2014,NULL
"ANTOINE ANDRE' NURY","judicial representatives","AGAN LTD.",05/08/2014,NULL
"GERT DUSON",shareholders,"AFRICAN ADVENTURERS LIMITED",01/06/2015,NULL
"FRANCOIS BROCART",shareholders,"AEROSEVENTEEN HOLDINGS LIMITED",13/06/2012,NULL
"ISMAEL BHIRI",directors,"ADPUB LIMITED",23/02/2016,NULL
"SOPHIAN BHIRI",directors,"ADPUB LIMITED",23/02/2016,NULL
"ISMAEL BHIRI","legal representatives","ADPUB LIMITED",23/02/2016,NULL
"SOPHIAN BHIRI","legal representatives","ADPUB LIMITED",23/02/2016,NULL
"ISMAEL BHIRI","judicial representatives","ADPUB LIMITED",23/02/2016,NULL
"SOPHIAN BHIRI","judicial representatives","ADPUB LIMITED",23/02/2016,NULL
"SOPHIAN BHIRI",secretaries,"ADPUB LIMITED",23/02/2016,NULL
"LAURENT JACQUES ALBERT GHISLAIN BURY",directors,"ADLOGY LIMITED",15/04/2010,NULL
"LAURENCE BURY-POCHET",directors,"ADLOGY LIMITED",15/04/2010,NULL
"LAURENT JACQUES ALBERT GHISLAIN BURY",shareholders,"ADLOGY LIMITED",15/04/2010,NULL
"LAURENT JACQUES ALBERT GHISLAIN BURY","legal representatives","ADLOGY LIMITED",15/04/2010,NULL
"LAURENCE BURY-POCHET","legal representatives","ADLOGY LIMITED",15/04/2010,NULL
"LAURENT JACQUES ALBERT GHISLAIN BURY","judicial representatives","ADLOGY LIMITED",15/04/2010,NULL
"LAURENCE BURY-POCHET","judicial representatives","ADLOGY LIMITED",15/04/2010,NULL
"LAURENT JACQUES ALBERT GHISLAIN BURY",secretaries,"ADLOGY LIMITED",15/04/2010,NULL
"JEAN-PIERRE DE WOLF",directors,"ACE MARINE SERVICES LIMITED",31/10/2012,"In Dissolution"
"JEAN-PIERRE DE WOLF","legal representatives","ACE MARINE SERVICES LIMITED",31/10/2012,"In Dissolution"
"JEAN-PIERRE DE WOLF","judicial representatives","ACE MARINE SERVICES LIMITED",31/10/2012,"In Dissolution"
"PASCAL ROUSSEL",directors,"ABUNDANCE & PROSPERITY SICAV P.L.C.",11/02/2013,NULL
"PASCAL ROUSSEL","legal representatives","ABUNDANCE & PROSPERITY SICAV P.L.C.",11/02/2013,NULL
"PASCAL ROUSSEL","judicial representatives","ABUNDANCE & PROSPERITY SICAV P.L.C.",11/02/2013,NULL
"BAUDOUIN DESCHAMPS",directors,"ABACUS RISK MANAGEMENT SERVICES PCC LIMITED",07/01/2009,NULL
"BAUDOUIN DESCHAMPS","legal representatives","ABACUS RISK MANAGEMENT SERVICES PCC LIMITED",07/01/2009,NULL
"BAUDOUIN DESCHAMPS","judicial representatives","ABACUS RISK MANAGEMENT SERVICES PCC LIMITED",07/01/2009,NULL
"CHRISTOPHE SCHAILLEE",directors,"A&S LIMITED",30/06/2016,NULL
"CHRISTOPHE SCHAILLEE","legal representatives","A&S LIMITED",30/06/2016,NULL
"CHRISTOPHE SCHAILLEE","judicial representatives","A&S LIMITED",30/06/2016,NULL
"RENE BELTJENS",directors,"BUSINESS OFFICE SERVICES INTERNATIONAL (MALTA) LIMITED",14/04/2015,NULL
"RENE BELTJENS","legal representatives","BUSINESS OFFICE SERVICES INTERNATIONAL (MALTA) LIMITED",14/04/2015,NULL
"RENE BELTJENS","judicial representatives","BUSINESS OFFICE SERVICES INTERNATIONAL (MALTA) LIMITED",14/04/2015,NULL
"HAFIDA BENABDA",directors,"BPAM HOLDINGS LTD",01/07/2008,NULL
"MOHAMED BENABDA",directors,"BPAM HOLDINGS LTD",01/07/2008,NULL
"HAFIDA BENABDA",shareholders,"BPAM HOLDINGS LTD",01/07/2008,NULL
"MOHAMED BENABDA",shareholders,"BPAM HOLDINGS LTD",01/07/2008,NULL
"HAFIDA BENABDA","legal representatives","BPAM HOLDINGS LTD",01/07/2008,NULL
"MOHAMED BENABDA","legal representatives","BPAM HOLDINGS LTD",01/07/2008,NULL
"HAFIDA BENABDA","judicial representatives","BPAM HOLDINGS LTD",01/07/2008,NULL
"MOHAMED BENABDA","judicial representatives","BPAM HOLDINGS LTD",01/07/2008,NULL
"MOHAMED BENABDA",secretaries,"BPAM HOLDINGS LTD",01/07/2008,NULL
"JEAN LUC HAVELANGE",directors,"BOUW DREAM LTD",11/12/2013,NULL
"JEAN LUC HAVELANGE","legal representatives","BOUW DREAM LTD",11/12/2013,NULL
"JEAN LUC HAVELANGE","judicial representatives","BOUW DREAM LTD",11/12/2013,NULL
"MICHEL VANSIMPSEN",secretaries,"BLUEMOUNTAIN LTD",09/11/2012,"In Dissolution"
"PHILIPPE MUULS",directors,"Blueleaf Limited",20/07/2007,NULL
"PHILIPPE MUULS","legal representatives","Blueleaf Limited",20/07/2007,NULL
"PHILIPPE MUULS","judicial representatives","Blueleaf Limited",20/07/2007,NULL
"KOEN LOZIE",directors,"BLUE TIGER LTD",16/02/2015,NULL
"KOEN LOZIE","legal representatives","BLUE TIGER LTD",16/02/2015,NULL
"KOEN LOZIE","judicial representatives","BLUE TIGER LTD",16/02/2015,NULL
"HENRI E J HERBOTS",directors,"BLUE STAR LIMITED",24/09/2007,NULL
"HENRI E J HERBOTS",shareholders,"BLUE STAR LIMITED",24/09/2007,NULL
"KRISTOF PIRIJNS",shareholders,"BLUE STAR LIMITED",24/09/2007,NULL
"HENRI E J HERBOTS","legal representatives","BLUE STAR LIMITED",24/09/2007,NULL
"HENRI E J HERBOTS","judicial representatives","BLUE STAR LIMITED",24/09/2007,NULL
"IVAN ROBERT J. NYSSEN",shareholders,"BLUE FUN COMPANY LIMITED",21/03/2016,NULL
"KOEN MARIA J. LOZIE",directors,"BIZAGI GROUP LTD.",01/08/2012,NULL
"KOEN MARIA J. LOZIE","legal representatives","BIZAGI GROUP LTD.",01/08/2012,NULL
"KOEN MARIA J. LOZIE","judicial representatives","BIZAGI GROUP LTD.",01/08/2012,NULL
"VASILE PARASCHIV",directors,"Bitumar Ltd",06/09/2010,NULL
"VASILE PARASCHIV",shareholders,"Bitumar Ltd",06/09/2010,NULL
"VASILE PARASCHIV","legal representatives","Bitumar Ltd",06/09/2010,NULL
"VASILE PARASCHIV","judicial representatives","Bitumar Ltd",06/09/2010,NULL
"EDDY MATHIEU R. SCHOEBBEN",directors,"BIRGU LODGE LIMITED",15/02/2016,NULL
"GEERT LOUIS J. SCIOT",directors,"BIRGU LODGE LIMITED",15/02/2016,NULL
"EDDY MATHIEU R. SCHOEBBEN",shareholders,"BIRGU LODGE LIMITED",15/02/2016,NULL
"GEERT LOUIS J. SCIOT",shareholders,"BIRGU LODGE LIMITED",15/02/2016,NULL
"EDDY MATHIEU R. SCHOEBBEN","legal representatives","BIRGU LODGE LIMITED",15/02/2016,NULL
"GEERT LOUIS J. SCIOT","legal representatives","BIRGU LODGE LIMITED",15/02/2016,NULL
"EDDY MATHIEU R. SCHOEBBEN","judicial representatives","BIRGU LODGE LIMITED",15/02/2016,NULL
"GEERT LOUIS J. SCIOT","judicial representatives","BIRGU LODGE LIMITED",15/02/2016,NULL
"EDDY MATHIEU R. SCHOEBBEN",secretaries,"BIRGU LODGE LIMITED",15/02/2016,NULL
"RUDI PAUWELS",shareholders,"BioSPV Limited",27/09/2013,NULL
"FADEL KAMEL BURSHAN",directors,"BioNov Ltd",13/09/2005,NULL
"FADEL KAMEL BURSHAN",shareholders,"BioNov Ltd",13/09/2005,NULL
"CAREEN-ANGELA SCHROETER",shareholders,"BioNov Ltd",13/09/2005,NULL
"FADEL KAMEL BURSHAN","legal representatives","BioNov Ltd",13/09/2005,NULL
"FADEL KAMEL BURSHAN","judicial representatives","BioNov Ltd",13/09/2005,NULL
"ASWIN BILLET",directors,"BILAS INVEST LIMITED",19/06/2013,NULL
"ASWIN BILLET",shareholders,"BILAS INVEST LIMITED",19/06/2013,NULL
"ASWIN BILLET","legal representatives","BILAS INVEST LIMITED",19/06/2013,NULL
"ASWIN BILLET","judicial representatives","BILAS INVEST LIMITED",19/06/2013,NULL
"ASWIN BILLET",secretaries,"BILAS INVEST LIMITED",19/06/2013,NULL
"MICHEL VANSIMPSEN",secretaries,"BETA EQUITY LTD",22/05/2008,NULL
"HENDRIK DANNEELS",directors,"BELMOR LIMITED",16/06/2008,NULL
"CARL CAMIEL DECOOPMAN",directors,"BELMOR LIMITED",16/06/2008,NULL
"STEVEN VAN DEN BOSSCHE",directors,"BELMOR LIMITED",16/06/2008,NULL
"HENDRIK DANNEELS","legal representatives","BELMOR LIMITED",16/06/2008,NULL
"CARL CAMIEL DECOOPMAN","legal representatives","BELMOR LIMITED",16/06/2008,NULL
"STEVEN VAN DEN BOSSCHE","legal representatives","BELMOR LIMITED",16/06/2008,NULL
"HENDRIK DANNEELS","judicial representatives","BELMOR LIMITED",16/06/2008,NULL
"CARL CAMIEL DECOOPMAN","judicial representatives","BELMOR LIMITED",16/06/2008,NULL
"STEVEN VAN DEN BOSSCHE","judicial representatives","BELMOR LIMITED",16/06/2008,NULL
"JEF MARTENS",shareholders,"BEEHIVE MUSIC GROUP LIMITED",02/06/2014,NULL
"EDDY MATHIEU R. SCHOEBBEN",directors,"BE BIRGU LIMITED",19/10/2012,NULL
"GEERT LOUIS J. SCIOT",directors,"BE BIRGU LIMITED",19/10/2012,NULL
"EDDY MATHIEU R. SCHOEBBEN",shareholders,"BE BIRGU LIMITED",19/10/2012,NULL
"GEERT LOUIS J. SCIOT",shareholders,"BE BIRGU LIMITED",19/10/2012,NULL
"EDDY MATHIEU R. SCHOEBBEN","legal representatives","BE BIRGU LIMITED",19/10/2012,NULL
"GEERT LOUIS J. SCIOT","legal representatives","BE BIRGU LIMITED",19/10/2012,NULL
"EDDY MATHIEU R. SCHOEBBEN","judicial representatives","BE BIRGU LIMITED",19/10/2012,NULL
"GEERT LOUIS J. SCIOT","judicial representatives","BE BIRGU LIMITED",19/10/2012,NULL
"EDDY MATHIEU R. SCHOEBBEN",secretaries,"BE BIRGU LIMITED",19/10/2012,NULL
"Koen Lozie",secretaries,"BCC MARKETING SERVICES LTD",18/01/2016,NULL
"Koen Lozie",secretaries,"BCC MARKETING HOLDING LTD.",13/01/2016,NULL
"GUIDO HENNISSEN",directors,"BASF Finance Malta GmbH",26/05/2011,NULL
"GUIDO HENNISSEN","legal representatives","BASF Finance Malta GmbH",26/05/2011,NULL
"GUIDO HENNISSEN","judicial representatives","BASF Finance Malta GmbH",26/05/2011,NULL
"ANN MARIETTE MICHIELS",shareholders,"BALTIC MARITIME LIMITED",20/04/2016,NULL
"BEN HENDRIK A. VAN LOO",shareholders,"BALTIC MARITIME LIMITED",20/04/2016,NULL
"GEORGE ORTIZ",shareholders,"Balthaus Limited",20/06/2005,NULL
"NICOLAS ORTIZ",shareholders,"Balthaus Limited",20/06/2005,NULL
"OLIVER ORTIZ",shareholders,"Balthaus Limited",20/06/2005,NULL
"HAFIDA BENABDA",directors,"B2M INT. LTD",01/07/2008,NULL
"MOHAMED BENABDA",directors,"B2M INT. LTD",01/07/2008,NULL
"HAFIDA BENABDA",shareholders,"B2M INT. LTD",01/07/2008,NULL
"HAFIDA BENABDA","legal representatives","B2M INT. LTD",01/07/2008,NULL
"MOHAMED BENABDA","legal representatives","B2M INT. LTD",01/07/2008,NULL
"HAFIDA BENABDA","judicial representatives","B2M INT. LTD",01/07/2008,NULL
"MOHAMED BENABDA","judicial representatives","B2M INT. LTD",01/07/2008,NULL
"MOHAMED BENABDA",secretaries,"B2M INT. LTD",01/07/2008,NULL
"MICHEL VANSIMPSEN",secretaries,"Customer Preference Consulting International Ltd",27/03/2007,"In Dissolution"
"MARK FELIX MARIE SAVERYS",shareholders,"CRYPTIC HOLDINGS LIMITED",02/11/2005,NULL
"LEVENT KARACA",directors,"CREDIT EUROPE BANK N.V.",30/01/2007,NULL
"LEVENT KARACA","legal representatives","CREDIT EUROPE BANK N.V.",30/01/2007,NULL
"LEVENT KARACA","judicial representatives","CREDIT EUROPE BANK N.V.",30/01/2007,NULL
"FRANK HENRI GERTRUDA VAN MOLL",directors,"CREATIVE HOLDING LIMITED",21/03/2007,NULL
