name,type,company_name,registration_date,status
"JINDRISKA MORAVCOVA",secretaries,"APOLLO SOFT LIMITED",25/05/2016,NULL
"JIRI CERVINKA",directors,"APOLLO GAMES LIMITED",25/05/2016,NULL
"MARTIN CHARVAT",directors,"APOLLO GAMES LIMITED",25/05/2016,NULL
"JIRI CERVINKA",shareholders,"APOLLO GAMES LIMITED",25/05/2016,NULL
"MARTIN CHARVAT",shareholders,"APOLLO GAMES LIMITED",25/05/2016,NULL
"PAVEL HRASEK",shareholders,"APOLLO GAMES LIMITED",25/05/2016,NULL
"LUKAS KOPSA",shareholders,"APOLLO GAMES LIMITED",25/05/2016,NULL
"PETR VYMETALEK",shareholders,"APOLLO GAMES LIMITED",25/05/2016,NULL
"JIRI CERVINKA","legal representatives","APOLLO GAMES LIMITED",25/05/2016,NULL
"MARTIN CHARVAT","legal representatives","APOLLO GAMES LIMITED",25/05/2016,NULL
"JIRI CERVINKA","judicial representatives","APOLLO GAMES LIMITED",25/05/2016,NULL
"MARTIN CHARVAT","judicial representatives","APOLLO GAMES LIMITED",25/05/2016,NULL
"JINDRISKA MORAVCOVA",secretaries,"APOLLO GAMES LIMITED",25/05/2016,NULL
"JIRI CERVINKA",directors,"APOLLO CASINO LIMITED",25/05/2016,NULL
"MARTIN CHARVAT",directors,"APOLLO CASINO LIMITED",25/05/2016,NULL
"MARTIN CHARVAT",shareholders,"APOLLO CASINO LIMITED",25/05/2016,NULL
"JIRI CERVINKA","legal representatives","APOLLO CASINO LIMITED",25/05/2016,NULL
"MARTIN CHARVAT","legal representatives","APOLLO CASINO LIMITED",25/05/2016,NULL
"JIRI CERVINKA","judicial representatives","APOLLO CASINO LIMITED",25/05/2016,NULL
"MARTIN CHARVAT","judicial representatives","APOLLO CASINO LIMITED",25/05/2016,NULL
"JINDRISKA MORAVCOVA",secretaries,"APOLLO CASINO LIMITED",25/05/2016,NULL
"JAN BLASKO",directors,"ANGEL HOUSE LIMITED",10/09/2013,NULL
"JAN BLASKO","legal representatives","ANGEL HOUSE LIMITED",10/09/2013,NULL
"JAN BLASKO","judicial representatives","ANGEL HOUSE LIMITED",10/09/2013,NULL
"JAN BLASKO",directors,"Angel House Holding Ltd",10/09/2013,NULL
"JAN BLASKO",shareholders,"Angel House Holding Ltd",10/09/2013,NULL
"JAN BLASKO","legal representatives","Angel House Holding Ltd",10/09/2013,NULL
"JAN BLASKO","judicial representatives","Angel House Holding Ltd",10/09/2013,NULL
"Pavel Riha",directors,"Amenity Ltd",08/07/2015,NULL
"Pavel Riha",shareholders,"Amenity Ltd",08/07/2015,NULL
"Pavel Riha","legal representatives","Amenity Ltd",08/07/2015,NULL
"Pavel Riha","judicial representatives","Amenity Ltd",08/07/2015,NULL
"JAN BELOHLAVEK",shareholders,"AMARENTH LIMITED",17/08/2011,NULL
"PETR CANEK",directors,"Amaranthine Energy Holdings Ltd",01/10/2013,NULL
"PETR CANEK",shareholders,"Amaranthine Energy Holdings Ltd",01/10/2013,NULL
"PETR CANEK","legal representatives","Amaranthine Energy Holdings Ltd",01/10/2013,NULL
"PETR CANEK","judicial representatives","Amaranthine Energy Holdings Ltd",01/10/2013,NULL
"JAN HAVRANEK",directors,"ALPHA CENTAURI LTD",11/01/1995,NULL
"JAN HAVRANEK",shareholders,"ALPHA CENTAURI LTD",11/01/1995,NULL
"VLADIMIR JAROS",directors,"All-Star Holding Limited",19/12/2007,NULL
"JAN SYKORA",directors,"All-Star Holding Limited",19/12/2007,NULL
"VLADIMIR JAROS",shareholders,"All-Star Holding Limited",19/12/2007,NULL
"JAN SYKORA",shareholders,"All-Star Holding Limited",19/12/2007,NULL
"JAN SYKORA","legal representatives","All-Star Holding Limited",19/12/2007,NULL
"VLADIMIR JAROS","judicial representatives","All-Star Holding Limited",19/12/2007,NULL
"JAN SYKORA","judicial representatives","All-Star Holding Limited",19/12/2007,NULL
"MARKETA KOLOCOVA",directors,"ALESYANN GENEVIE LIMITED",10/07/2015,NULL
"MARKETA KOLOCOVA","legal representatives","ALESYANN GENEVIE LIMITED",10/07/2015,NULL
"MARKETA KOLOCOVA","judicial representatives","ALESYANN GENEVIE LIMITED",10/07/2015,NULL
"MARKETA KOLOCOVA",secretaries,"ALESYANN GENEVIE LIMITED",10/07/2015,NULL
"YAROSLAV SHUGAEV",directors,"ADSOLUTIONS LTD",25/05/2016,NULL
"YAROSLAV SHUGAEV","legal representatives","ADSOLUTIONS LTD",25/05/2016,NULL
"YAROSLAV SHUGAEV","judicial representatives","ADSOLUTIONS LTD",25/05/2016,NULL
"YAROSLAV SHUGAEV",secretaries,"ADSOLUTIONS LTD",25/05/2016,NULL
"JIRI NAPRAVIL",directors,"ADMAN DISTRIBUTION LTD",04/01/2011,NULL
"JIRI NAPRAVIL",shareholders,"ADMAN DISTRIBUTION LTD",04/01/2011,NULL
"JIRI NAPRAVIL","legal representatives","ADMAN DISTRIBUTION LTD",04/01/2011,NULL
"JIRI NAPRAVIL","judicial representatives","ADMAN DISTRIBUTION LTD",04/01/2011,NULL
"Pavel Klicka",directors,"Adastra Partners Ltd",25/11/2013,NULL
"Pavel Klicka","legal representatives","Adastra Partners Ltd",25/11/2013,NULL
"Pavel Klicka","judicial representatives","Adastra Partners Ltd",25/11/2013,NULL
"RADKA VEGRIGHTOVA",directors,"ACP TRADUCTERA LIMITED",20/01/2016,NULL
"RADKA VEGRIGHTOVA",shareholders,"ACP TRADUCTERA LIMITED",20/01/2016,NULL
"RADKA VEGRIGHTOVA","legal representatives","ACP TRADUCTERA LIMITED",20/01/2016,NULL
"RADKA VEGRIGHTOVA","judicial representatives","ACP TRADUCTERA LIMITED",20/01/2016,NULL
"MILAN KRATINA",directors,"ACCOLADE FUND SICAV P.L.C.",15/07/2014,NULL
"PETR POSKER",directors,"ACCOLADE FUND SICAV P.L.C.",15/07/2014,NULL
"ZDENEK SOUSTAL",directors,"ACCOLADE FUND SICAV P.L.C.",15/07/2014,NULL
"MILAN KRATINA","legal representatives","ACCOLADE FUND SICAV P.L.C.",15/07/2014,NULL
"PETR POSKER","legal representatives","ACCOLADE FUND SICAV P.L.C.",15/07/2014,NULL
"ZDENEK SOUSTAL","legal representatives","ACCOLADE FUND SICAV P.L.C.",15/07/2014,NULL
"MILAN KRATINA","judicial representatives","ACCOLADE FUND SICAV P.L.C.",15/07/2014,NULL
"PETR POSKER","judicial representatives","ACCOLADE FUND SICAV P.L.C.",15/07/2014,NULL
"ZDENEK SOUSTAL","judicial representatives","ACCOLADE FUND SICAV P.L.C.",15/07/2014,NULL
"SABINA KUBINCOVA",secretaries,"BURTON & SIMPSON LIMITED",01/10/2007,NULL
"Poboril Dalibor",shareholders,"BRETONNE INVESTMENT LIMITED",30/04/2014,NULL
"Pavel Kulajta",shareholders,"BRETONNE INVESTMENT LIMITED",30/04/2014,NULL
"PAVEL BROTHANEK",directors,"BR COMMTRADE INTERNATIONAL LIMITED",18/02/1998,NULL
"RICHARD LUKES",directors,"BR COMMTRADE INTERNATIONAL LIMITED",18/02/1998,NULL
"PAVEL BROTHANEK",shareholders,"BR COMMTRADE INTERNATIONAL LIMITED",18/02/1998,NULL
"RICHARD LUKES",shareholders,"BR COMMTRADE INTERNATIONAL LIMITED",18/02/1998,NULL
"PAVEL BROTHANEK","legal representatives","BR COMMTRADE INTERNATIONAL LIMITED",18/02/1998,NULL
"RICHARD LUKES","legal representatives","BR COMMTRADE INTERNATIONAL LIMITED",18/02/1998,NULL
"PAVEL BROTHANEK","judicial representatives","BR COMMTRADE INTERNATIONAL LIMITED",18/02/1998,NULL
"RICHARD LUKES","judicial representatives","BR COMMTRADE INTERNATIONAL LIMITED",18/02/1998,NULL
"ONDREJ SYCHROVSKY",directors,"BOND CZ LIMITED",19/09/2014,NULL
"ONDREJ SYCHROVSKY","legal representatives","BOND CZ LIMITED",19/09/2014,NULL
"ONDREJ SYCHROVSKY","judicial representatives","BOND CZ LIMITED",19/09/2014,NULL
"JAROSLAV HANYK",shareholders,"BKS MANAGEMENT MALTA LIMITED",29/01/2015,NULL
"ZDENEK HOUDA",shareholders,"BKS MANAGEMENT MALTA LIMITED",29/01/2015,NULL
"MARIUS MARCOLLA",shareholders,"BKS MANAGEMENT MALTA LIMITED",29/01/2015,NULL
"LUBOMIR SOUKUP",shareholders,"BKS MANAGEMENT MALTA LIMITED",29/01/2015,NULL
"KAREL VESELY",shareholders,"BKS MANAGEMENT MALTA LIMITED",29/01/2015,NULL
"LADISLAV FRANTA",directors,"BEXEE LIMITED",07/09/2012,NULL
"LADISLAV FRANTA","legal representatives","BEXEE LIMITED",07/09/2012,NULL
"LADISLAV FRANTA","judicial representatives","BEXEE LIMITED",07/09/2012,NULL
"MARTIN CHARVAT",directors,"BETNYX LIMITED",08/08/2016,NULL
"MARTIN CHARVAT","legal representatives","BETNYX LIMITED",08/08/2016,NULL
"MARTIN CHARVAT","judicial representatives","BETNYX LIMITED",08/08/2016,NULL
"JINDRISKA MORAVCOVA",secretaries,"BETNYX LIMITED",08/08/2016,NULL
"MARTIN CHARVAT",directors,"BETNYX BETTING LIMITED",08/08/2016,NULL
"MARTIN CHARVAT",shareholders,"BETNYX BETTING LIMITED",08/08/2016,NULL
"MARTIN CHARVAT","legal representatives","BETNYX BETTING LIMITED",08/08/2016,NULL
"MARTIN CHARVAT","judicial representatives","BETNYX BETTING LIMITED",08/08/2016,NULL
"JINDRISKA MORAVCOVA",secretaries,"BETNYX BETTING LIMITED",08/08/2016,NULL
"ALENA MASINOVA",directors,"BEAGLE'S LIMITED",09/02/2016,NULL
"ALENA MASINOVA","legal representatives","BEAGLE'S LIMITED",09/02/2016,NULL
"ALENA MASINOVA","judicial representatives","BEAGLE'S LIMITED",09/02/2016,NULL
"PETR CICHON",directors,"BB SERVICES LIMITED",28/04/2014,NULL
"PETR CICHON","legal representatives","BB SERVICES LIMITED",28/04/2014,NULL
"PETR CICHON","judicial representatives","BB SERVICES LIMITED",28/04/2014,NULL
"PETR CICHON",directors,"BB GLOBAL LIMITED",28/04/2014,NULL
"PETR CICHON",shareholders,"BB GLOBAL LIMITED",28/04/2014,NULL
"PETR CICHON","legal representatives","BB GLOBAL LIMITED",28/04/2014,NULL
"PETR CICHON","judicial representatives","BB GLOBAL LIMITED",28/04/2014,NULL
"JAN BLASKO",directors,"CS CARGO Malta Limited",13/08/2012,NULL
"JAN SCHIESSER",directors,"CS CARGO Malta Limited",13/08/2012,NULL
"JAN BLASKO","legal representatives","CS CARGO Malta Limited",13/08/2012,NULL
"JAN SCHIESSER","legal representatives","CS CARGO Malta Limited",13/08/2012,NULL
"JAN BLASKO","judicial representatives","CS CARGO Malta Limited",13/08/2012,NULL
"JAN SCHIESSER","judicial representatives","CS CARGO Malta Limited",13/08/2012,NULL
"TOMAS SUDA","judicial representatives","CRESTYL RESIDENTIAL LTD",03/06/2011,NULL
"TOMAS SUDA",directors,"CRESTYL RESIDENTIAL LTD",03/06/2011,NULL
"TOMAS SUDA","legal representatives","CRESTYL RESIDENTIAL LTD",03/06/2011,NULL
"ONDREJ PISKA",shareholders,"CORMEA LTD",06/05/2015,NULL
"Jan Marchal",directors,"Clavell Consultancy ltd",11/09/2013,NULL
"Jan Marchal",shareholders,"Clavell Consultancy ltd",11/09/2013,NULL
"Jan Marchal","legal representatives","Clavell Consultancy ltd",11/09/2013,NULL
"Jan Marchal","judicial representatives","Clavell Consultancy ltd",11/09/2013,NULL
"PETR VOSVRDA",directors,"CITY HOME INVEST LIMITED",18/08/2015,NULL
"PETR VOSVRDA","legal representatives","CITY HOME INVEST LIMITED",18/08/2015,NULL
"PETR VOSVRDA","judicial representatives","CITY HOME INVEST LIMITED",18/08/2015,NULL
"JAN LANGMAJER",directors,"CIDERHOUSE LIMITED",09/12/2015,NULL
"JAN LANGMAJER",shareholders,"CIDERHOUSE LIMITED",09/12/2015,NULL
"JAN LANGMAJER","legal representatives","CIDERHOUSE LIMITED",09/12/2015,NULL
"JAN LANGMAJER","judicial representatives","CIDERHOUSE LIMITED",09/12/2015,NULL
"HANA CERNA",directors,"CGS TYRES LIMITED",04/10/2005,NULL
"ZDENEK HUSTAK",directors,"CGS TYRES LIMITED",04/10/2005,NULL
"HANA CERNA","legal representatives","CGS TYRES LIMITED",04/10/2005,NULL
"ZDENEK HUSTAK","legal representatives","CGS TYRES LIMITED",04/10/2005,NULL
"HANA CERNA","judicial representatives","CGS TYRES LIMITED",04/10/2005,NULL
"ZDENEK HUSTAK","judicial representatives","CGS TYRES LIMITED",04/10/2005,NULL
"ELISKA BACOVA",secretaries,"CGS TYRES LIMITED",04/10/2005,NULL
"ELISKA BACOVA",directors,"CGS AUTO LIMITED",28/12/2006,NULL
"HANA CERNA",directors,"CGS AUTO LIMITED",28/12/2006,NULL
"VIT SIGMUND",directors,"CGS AUTO LIMITED",28/12/2006,NULL
"ELISKA BACOVA","legal representatives","CGS AUTO LIMITED",28/12/2006,NULL
"HANA CERNA","legal representatives","CGS AUTO LIMITED",28/12/2006,NULL
"VIT SIGMUND","legal representatives","CGS AUTO LIMITED",28/12/2006,NULL
"ELISKA BACOVA","judicial representatives","CGS AUTO LIMITED",28/12/2006,NULL
"HANA CERNA","judicial representatives","CGS AUTO LIMITED",28/12/2006,NULL
"VIT SIGMUND","judicial representatives","CGS AUTO LIMITED",28/12/2006,NULL
"ELISKA BACOVA",secretaries,"CGS AUTO LIMITED",28/12/2006,NULL
"MARTIN BURDA",directors,"CESKY FOND SICAV P.L.C.",02/05/2014,NULL
"MAREK SMYKAL",directors,"CESKY FOND SICAV P.L.C.",02/05/2014,NULL
"MARTIN BURDA",shareholders,"CESKY FOND SICAV P.L.C.",02/05/2014,NULL
"PETR HANAK",shareholders,"CESKY FOND SICAV P.L.C.",02/05/2014,NULL
"MAREK SMYKAL",shareholders,"CESKY FOND SICAV P.L.C.",02/05/2014,NULL
"MARTIN BURDA","legal representatives","CESKY FOND SICAV P.L.C.",02/05/2014,NULL
"MAREK SMYKAL","legal representatives","CESKY FOND SICAV P.L.C.",02/05/2014,NULL
"MARTIN BURDA","judicial representatives","CESKY FOND SICAV P.L.C.",02/05/2014,NULL
"MAREK SMYKAL","judicial representatives","CESKY FOND SICAV P.L.C.",02/05/2014,NULL
"LUKAS FRANC",directors,"CEERO NOVY JENSTEJN LIMITED",17/03/2006,NULL
"LUKAS FRANC",shareholders,"CEERO NOVY JENSTEJN LIMITED",17/03/2006,NULL
"LUKAS FRANC","legal representatives","CEERO NOVY JENSTEJN LIMITED",17/03/2006,NULL
"LUKAS FRANC","judicial representatives","CEERO NOVY JENSTEJN LIMITED",17/03/2006,NULL
"JIRI BRADA",secretaries,"CEERO NOVY JENSTEJN LIMITED",17/03/2006,NULL
"PETR GUTH",shareholders,"CEE TAX GROUP LIMITED",16/10/2014,NULL
"MARTIN ONDRACEK",directors,"CEE COMMERZ LIMITED",07/04/2014,NULL
"MARTIN ONDRACEK","legal representatives","CEE COMMERZ LIMITED",07/04/2014,NULL
"MARTIN ONDRACEK","judicial representatives","CEE COMMERZ LIMITED",07/04/2014,NULL
"MARTIN ONDRACEK",secretaries,"CEE COMMERZ LIMITED",07/04/2014,NULL
"TOMAS SUDA",directors,"CCI Czech Development Limited",24/05/2007,NULL
"TOMAS SUDA","legal representatives","CCI Czech Development Limited",24/05/2007,NULL
"TOMAS SUDA","judicial representatives","CCI Czech Development Limited",24/05/2007,NULL
"Vladimira Zikmundova",directors,"CASA DE LOBO LIMITED",21/04/2015,NULL
"Vladimira Zikmundova","legal representatives","CASA DE LOBO LIMITED",21/04/2015,NULL
"Vladimira Zikmundova","judicial representatives","CASA DE LOBO LIMITED",21/04/2015,NULL
"Vladimira Zikmundova",secretaries,"CASA DE LOBO LIMITED",21/04/2015,NULL
"ONDREJ PAVLIK",directors,"CARTAG INVESTMENT LIMITED",07/12/2006,NULL
"ONDREJ PAVLIK","legal representatives","CARTAG INVESTMENT LIMITED",07/12/2006,NULL
"ONDREJ PAVLIK","judicial representatives","CARTAG INVESTMENT LIMITED",07/12/2006,NULL
"VLADIMIR KLUDAJ",shareholders,"CANADIAN FINANCIAL LTD",12/12/2011,NULL
"VLADIMIR KLUDAJ",shareholders,"CANADIAN FINANCIAL GROUP LTD",29/11/2011,NULL
"HELENA WEISEROVA",directors,"CAMPANULA LIMITED",20/03/2015,NULL
"HELENA WEISEROVA","legal representatives","CAMPANULA LIMITED",20/03/2015,NULL
"HELENA WEISEROVA","judicial representatives","CAMPANULA LIMITED",20/03/2015,NULL
"PETER KORITSCHAN",directors,"CAERUS HOLDINGS (EUROPE) LTD",21/07/2010,NULL
"PETER KORITSCHAN","legal representatives","CAERUS HOLDINGS (EUROPE) LTD",21/07/2010,NULL
"PETER KORITSCHAN","judicial representatives","CAERUS HOLDINGS (EUROPE) LTD",21/07/2010,NULL
"ADAM NEUMAN",directors,"CADMIUM MALTA LIMITED",03/10/2012,NULL
"ADAM NEUMAN","legal representatives","CADMIUM MALTA LIMITED",03/10/2012,NULL
"ADAM NEUMAN","judicial representatives","CADMIUM MALTA LIMITED",03/10/2012,NULL
"ADAM NEUMAN",secretaries,"CADMIUM MALTA LIMITED",03/10/2012,NULL
"LUDEK CERNY",directors,"C.O.S. - URANUS LTD",18/12/1996,"In Dissolution"
"BARBORA BOUCHALOVA",shareholders,"C Z Imports Limited",20/04/2005,NULL
"RADKA VEGRICHTOVA",directors,"DTR TRANSLATIONS GROUP LTD",22/01/2016,NULL
"RADKA VEGRICHTOVA","legal representatives","DTR TRANSLATIONS GROUP LTD",22/01/2016,NULL
"RADKA VEGRICHTOVA","judicial representatives","DTR TRANSLATIONS GROUP LTD",22/01/2016,NULL
"ONDREJ PAVLIK",directors,"DRIVE LTD",16/12/2005,NULL
"ONDREJ PAVLIK","legal representatives","DRIVE LTD",16/12/2005,NULL
"ONDREJ PAVLIK","judicial representatives","DRIVE LTD",16/12/2005,NULL
"SVETLANA BUCKOVA",directors,"DRAGONARA INTERACTIVE LIMITED",29/08/2013,NULL
"SVETLANA BUCKOVA","legal representatives","DRAGONARA INTERACTIVE LIMITED",29/08/2013,NULL
"SVETLANA BUCKOVA","judicial representatives","DRAGONARA INTERACTIVE LIMITED",29/08/2013,NULL
"SVETLANA BUCKOVA",directors,"DRAGONARA GAMING LIMITED",04/06/2010,NULL
"SVETLANA BUCKOVA","legal representatives","DRAGONARA GAMING LIMITED",04/06/2010,NULL
"SVETLANA BUCKOVA","judicial representatives","DRAGONARA GAMING LIMITED",04/06/2010,NULL
"SVETLANA BUCKOVA",directors,"DRAGONARA CATERING LIMITED",10/08/2010,NULL
"SVETLANA BUCKOVA","legal representatives","DRAGONARA CATERING LIMITED",10/08/2010,NULL
"SVETLANA BUCKOVA","judicial representatives","DRAGONARA CATERING LIMITED",10/08/2010,NULL
"MILOS PILNY",directors,"DRAGON GROUP LIMITED",05/08/2015,NULL
"MILOS PILNY","legal representatives","DRAGON GROUP LIMITED",05/08/2015,NULL
"MILOS PILNY","judicial representatives","DRAGON GROUP LIMITED",05/08/2015,NULL
"HELENA WEISEROVA",directors,"DOMUS AUREA INTERNATIONAL LIMITED",18/12/2014,NULL
"HELENA WEISEROVA",shareholders,"DOMUS AUREA INTERNATIONAL LIMITED",18/12/2014,NULL
"LUDMILA WEISEROVA",shareholders,"DOMUS AUREA INTERNATIONAL LIMITED",18/12/2014,NULL
"HELENA WEISEROVA","legal representatives","DOMUS AUREA INTERNATIONAL LIMITED",18/12/2014,NULL
"HELENA WEISEROVA","judicial representatives","DOMUS AUREA INTERNATIONAL LIMITED",18/12/2014,NULL
"MARKETA KOLOCOVA",directors,"DATA INTEGRITY LIMITED",14/04/2016,NULL
"MARKETA KOLOCOVA","legal representatives","DATA INTEGRITY LIMITED",14/04/2016,NULL
"MARKETA KOLOCOVA","judicial representatives","DATA INTEGRITY LIMITED",14/04/2016,NULL
"MARKETA KOLOCOVA",secretaries,"DATA INTEGRITY LIMITED",14/04/2016,NULL
"JIRI CERVINKA",directors,"EVERGREEN YACHTING LIMITED",27/09/2013,NULL
"JIRI CERVINKA",shareholders,"EVERGREEN YACHTING LIMITED",27/09/2013,NULL
"JIRI CERVINKA","legal representatives","EVERGREEN YACHTING LIMITED",27/09/2013,NULL
"JIRI CERVINKA","judicial representatives","EVERGREEN YACHTING LIMITED",27/09/2013,NULL
"JIRI CERVINKA",directors,"EVERGREEN PLEASURE LIMITED",08/05/2014,NULL
"JIRI CERVINKA",shareholders,"EVERGREEN PLEASURE LIMITED",08/05/2014,NULL
"JIRI CERVINKA","legal representatives","EVERGREEN PLEASURE LIMITED",08/05/2014,NULL
"JIRI CERVINKA","judicial representatives","EVERGREEN PLEASURE LIMITED",08/05/2014,NULL
"PETR CIHAK",directors,"EUROPEAN PROPERTY INVESTMENTS LTD",25/07/2016,NULL
"JIRI RAJTMAJER",directors,"EUROPEAN PROPERTY INVESTMENTS LTD",25/07/2016,NULL
"PETR CIHAK",shareholders,"EUROPEAN PROPERTY INVESTMENTS LTD",25/07/2016,NULL
"LENKA KNIZKOVA",shareholders,"EUROPEAN PROPERTY INVESTMENTS LTD",25/07/2016,NULL
"JIRI RAJTMAJER",shareholders,"EUROPEAN PROPERTY INVESTMENTS LTD",25/07/2016,NULL
"JIRI ZENATY",shareholders,"EUROPEAN PROPERTY INVESTMENTS LTD",25/07/2016,NULL
"PETR CIHAK","legal representatives","EUROPEAN PROPERTY INVESTMENTS LTD",25/07/2016,NULL
"JIRI RAJTMAJER","legal representatives","EUROPEAN PROPERTY INVESTMENTS LTD",25/07/2016,NULL
"PETR CIHAK","judicial representatives","EUROPEAN PROPERTY INVESTMENTS LTD",25/07/2016,NULL
"JIRI RAJTMAJER","judicial representatives","EUROPEAN PROPERTY INVESTMENTS LTD",25/07/2016,NULL
"PETR CIHAK",secretaries,"EUROPEAN PROPERTY INVESTMENTS LTD",25/07/2016,NULL
"PETR HRUBY",directors,"EURO INT`L COMMERCE & INVESTMENT LIMITED",24/11/1999,NULL
"PETR HRUBY",shareholders,"EURO INT`L COMMERCE & INVESTMENT LIMITED",24/11/1999,NULL
"PETR HRUBY","legal representatives","EURO INT`L COMMERCE & INVESTMENT LIMITED",24/11/1999,NULL
"PETR HRUBY","judicial representatives","EURO INT`L COMMERCE & INVESTMENT LIMITED",24/11/1999,NULL
"TOMAS SATTLER",secretaries,"EURO INT`L COMMERCE & INVESTMENT LIMITED",24/11/1999,NULL
"PETER BALAZI",shareholders,"EQUA GROUP LIMITED",26/11/2009,NULL
"STEFAN BALGAVY",shareholders,"EQUA GROUP LIMITED",26/11/2009,NULL
"MONIKA KRISTKOVA",shareholders,"EQUA GROUP LIMITED",26/11/2009,NULL
"JAKUB PAVEL",shareholders,"EQUA GROUP LIMITED",26/11/2009,NULL
"LEOS PYTR",shareholders,"EQUA GROUP LIMITED",26/11/2009,NULL
"PETR REHAK",shareholders,"EQUA GROUP LIMITED",26/11/2009,NULL
"ADAM RITTER",shareholders,"EQUA GROUP LIMITED",26/11/2009,NULL
"PAVEL SEDLACEK",shareholders,"EQUA GROUP LIMITED",26/11/2009,NULL
"VOJTECH ZASKODNY",shareholders,"EQUA GROUP LIMITED",26/11/2009,NULL
"STEFAN PUCI",directors,"ENTERACTIVE MALTA LTD",27/05/2009,NULL
"STEFAN PUCI","legal representatives","ENTERACTIVE MALTA LTD",27/05/2009,NULL
"STEFAN PUCI","judicial representatives","ENTERACTIVE MALTA LTD",27/05/2009,NULL
"STEFAN PUCI",directors,"Enteractive Holding Ltd",20/12/2012,NULL
"STEFAN PUCI","legal representatives","Enteractive Holding Ltd",20/12/2012,NULL
"STEFAN PUCI","judicial representatives","Enteractive Holding Ltd",20/12/2012,NULL
"RICHARD HAJEK",directors,"ENETPULSE LTD",02/04/2015,NULL
"JAN HORTIK",directors,"ENETPULSE LTD",02/04/2015,NULL
"RICHARD HAJEK","legal representatives","ENETPULSE LTD",02/04/2015,NULL
"JAN HORTIK","legal representatives","ENETPULSE LTD",02/04/2015,NULL
"RICHARD HAJEK","judicial representatives","ENETPULSE LTD",02/04/2015,NULL
"JAN HORTIK","judicial representatives","ENETPULSE LTD",02/04/2015,NULL
"ZBYNEK FROLIK",shareholders,"ENERN TECH 2 LIMITED",14/02/2014,NULL
"MARTIN JAHN",shareholders,"ENERN TECH 2 LIMITED",14/02/2014,NULL
"STULC PETR",shareholders,"ENERN TECH 2 LIMITED",14/02/2014,NULL
"TOMAS SABATKA",shareholders,"ENERN TECH 2 LIMITED",14/02/2014,NULL
"ROMAN STUPKA",shareholders,"ENERN TECH 2 LIMITED",14/02/2014,NULL
"ADAM WALACH",shareholders,"ENERN TECH 2 LIMITED",14/02/2014,NULL
"VALDEMAR WALACH",shareholders,"ENERN TECH 2 LIMITED",14/02/2014,NULL
"Pavel Kulajta",directors,"EDEN HOUSE LIMITED",28/04/2016,NULL
"Pavel Kulajta","legal representatives","EDEN HOUSE LIMITED",28/04/2016,NULL
"Pavel Kulajta","judicial representatives","EDEN HOUSE LIMITED",28/04/2016,NULL
"PETR HRUBY",directors,"EAST GAME LIMITED",17/11/1999,NULL
"PETR HRUBY",shareholders,"EAST GAME LIMITED",17/11/1999,NULL
"TOMAS SATTLER",shareholders,"EAST GAME LIMITED",17/11/1999,NULL
"PETR HRUBY","legal representatives","EAST GAME LIMITED",17/11/1999,NULL
"PETR HRUBY","judicial representatives","EAST GAME LIMITED",17/11/1999,NULL
"TOMAS SATTLER",secretaries,"EAST GAME LIMITED",17/11/1999,NULL
"JIRI CERVINKA",directors,"EAGLE INVESTMENT SICAV P.L.C.",31/01/2014,NULL
