name,type,company_name,registration_date,status
"KHALED FATHY DORA",directors,"CRYSTAL GROUP LTD",22/05/2003,NULL
"KHALED FATHY DORA","judicial representatives","CRYSTAL GROUP LTD",22/05/2003,NULL
"KHALED FATHY DORA",secretaries,"CRYSTAL GROUP LTD",22/05/2003,NULL
"KAMAL AWAD ATTIA",directors,"COUGAR EXPORT & TRADE POINT LIMITED",22/09/2000,NULL
"KAMAL AWAD ATTIA",shareholders,"COUGAR EXPORT & TRADE POINT LIMITED",22/09/2000,NULL
"KAMAL AWAD ATTIA","judicial representatives","COUGAR EXPORT & TRADE POINT LIMITED",22/09/2000,NULL
"KAMAL AWAD ATTIA",secretaries,"COUGAR EXPORT & TRADE POINT LIMITED",22/09/2000,NULL
"EMAD GAMIL SOBHI BARSOUM",directors,"CONTRA TELECOM AND CONSTRUCTION LTD",27/12/2006,NULL
"EMAD SHAWKY FARID",directors,"CONTRA TELECOM AND CONSTRUCTION LTD",27/12/2006,NULL
"EMAD GAMIL SOBHI BARSOUM","legal representatives","CONTRA TELECOM AND CONSTRUCTION LTD",27/12/2006,NULL
"EMAD SHAWKY FARID","legal representatives","CONTRA TELECOM AND CONSTRUCTION LTD",27/12/2006,NULL
"EMAD GAMIL SOBHI BARSOUM","judicial representatives","CONTRA TELECOM AND CONSTRUCTION LTD",27/12/2006,NULL
"EMAD SHAWKY FARID","judicial representatives","CONTRA TELECOM AND CONSTRUCTION LTD",27/12/2006,NULL
"HASSAN ALJAIZANI",directors,"CONDOR EXPORT ENGINEERING LIMITED",29/04/1987,NULL
"HASSAN ALJAIZANI","judicial representatives","CONDOR EXPORT ENGINEERING LIMITED",29/04/1987,NULL
"MOHAMED ALY METWALLY HAFEZ",directors,"COMPASS CHARTER TRADE LIMITED",02/07/2009,NULL
"MOHAMED ALY METWALLY HAFEZ",shareholders,"COMPASS CHARTER TRADE LIMITED",02/07/2009,NULL
"MOHAMED ALY METWALLY HAFEZ","legal representatives","COMPASS CHARTER TRADE LIMITED",02/07/2009,NULL
"MOHAMED ALY METWALLY HAFEZ","judicial representatives","COMPASS CHARTER TRADE LIMITED",02/07/2009,NULL
"MOHAMED ALY METWALLY HAFEZ",secretaries,"COMPASS CHARTER TRADE LIMITED",02/07/2009,NULL
"AHMED KAMAL ELDIN ABU EL YAZID SAYED GOUDA",directors,"CLOUD NINERS LIMITED",16/11/2010,NULL
"TAREK MAHMOUD HANAFY MOSTAFA ELESSEILY",directors,"CLOUD NINERS LIMITED",16/11/2010,NULL
"AHMED KAMAL ELDIN ABU EL YAZID SAYED GOUDA",shareholders,"CLOUD NINERS LIMITED",16/11/2010,NULL
"AHMED SOLIMAN AHMED FARGHAL",shareholders,"CLOUD NINERS LIMITED",16/11/2010,NULL
"TAREK MAHMOUD HANAFY MOSTAFA ELESSEILY",shareholders,"CLOUD NINERS LIMITED",16/11/2010,NULL
"AHMED KAMAL ELDIN ABU EL YAZID SAYED GOUDA","legal representatives","CLOUD NINERS LIMITED",16/11/2010,NULL
"TAREK MAHMOUD HANAFY MOSTAFA ELESSEILY","legal representatives","CLOUD NINERS LIMITED",16/11/2010,NULL
"AHMED KAMAL ELDIN ABU EL YAZID SAYED GOUDA","judicial representatives","CLOUD NINERS LIMITED",16/11/2010,NULL
"TAREK MAHMOUD HANAFY MOSTAFA ELESSEILY","judicial representatives","CLOUD NINERS LIMITED",16/11/2010,NULL
"SAMY MOHAMMED ABDELLA",directors,"CLEOPATRA NAVIGATION LTD",15/03/2004,NULL
"MOHAMMED ABD ALLA HASSAN SALEH",shareholders,"CLEOPATRA NAVIGATION LTD",15/03/2004,NULL
"SAMY MOHAMMED ABDELLA",shareholders,"CLEOPATRA NAVIGATION LTD",15/03/2004,NULL
"SAMY MOHAMMED ABDELLA","legal representatives","CLEOPATRA NAVIGATION LTD",15/03/2004,NULL
"SAMY MOHAMMED ABDELLA","judicial representatives","CLEOPATRA NAVIGATION LTD",15/03/2004,NULL
"ABDELAZIZ FAWZI ABDELAZIZ",directors,"CITY CRANES LIMITED",27/07/2016,NULL
"ABDELAZIZ FAWZI ABDELAZIZ",shareholders,"CITY CRANES LIMITED",27/07/2016,NULL
"ABDELAZIZ FAWZI ABDELAZIZ","legal representatives","CITY CRANES LIMITED",27/07/2016,NULL
"ABDELAZIZ FAWZI ABDELAZIZ","judicial representatives","CITY CRANES LIMITED",27/07/2016,NULL
"ABDELAZIZ FAWZI ABDELAZIZ",secretaries,"CITY CRANES LIMITED",27/07/2016,NULL
"KARIM HASSAN SADEK MAHMOUD SADEK",directors,"CITADEL CAPITAL TRANSPORTATION OPPORTUNITIES II LTD",30/03/2010,NULL
"HISHAM EL-KHAZINDAR",shareholders,"CITADEL CAPITAL TRANSPORTATION OPPORTUNITIES II LTD",30/03/2010,NULL
"KARIM HASSAN SADEK MAHMOUD SADEK","legal representatives","CITADEL CAPITAL TRANSPORTATION OPPORTUNITIES II LTD",30/03/2010,NULL
"KARIM HASSAN SADEK MAHMOUD SADEK","judicial representatives","CITADEL CAPITAL TRANSPORTATION OPPORTUNITIES II LTD",30/03/2010,NULL
"HISHAM ELKHAZINDAR",directors,"CITADEL CAPITAL PARTNERS LTD",23/01/2009,NULL
"AHMED HEKAL",directors,"CITADEL CAPITAL PARTNERS LTD",23/01/2009,NULL
"MARWAN ELARABY",shareholders,"CITADEL CAPITAL PARTNERS LTD",23/01/2009,NULL
"AHMED ELHOUSSINY",shareholders,"CITADEL CAPITAL PARTNERS LTD",23/01/2009,NULL
"HISHAM ELKHAZINDAR",shareholders,"CITADEL CAPITAL PARTNERS LTD",23/01/2009,NULL
"AHMED ELSHAMY",shareholders,"CITADEL CAPITAL PARTNERS LTD",23/01/2009,NULL
"AHMED HEKAL",shareholders,"CITADEL CAPITAL PARTNERS LTD",23/01/2009,NULL
"KARIM SADEK",shareholders,"CITADEL CAPITAL PARTNERS LTD",23/01/2009,NULL
"HISHAM ELKHAZINDAR","legal representatives","CITADEL CAPITAL PARTNERS LTD",23/01/2009,NULL
"AHMED HEKAL","legal representatives","CITADEL CAPITAL PARTNERS LTD",23/01/2009,NULL
"HISHAM ELKHAZINDAR","judicial representatives","CITADEL CAPITAL PARTNERS LTD",23/01/2009,NULL
"AHMED HEKAL","judicial representatives","CITADEL CAPITAL PARTNERS LTD",23/01/2009,NULL
"MAHMOUD ABDEL RAHMAN AWAD ATTIA",directors,"CARTIL LIMITED",25/07/2000,NULL
"MAHMOUD ABDEL RAHMAN AWAD ATTIA",shareholders,"CARTIL LIMITED",25/07/2000,NULL
"MAHMOUD ABDEL RAHMAN AWAD ATTIA","judicial representatives","CARTIL LIMITED",25/07/2000,NULL
"ABDEL RAHMAN AWAD ATTIA BADWAY",secretaries,"CARTIL LIMITED",25/07/2000,NULL
"TAREK MOHAMED RAGHEB",directors,"CAMPER & NICHOLSONS MARINAS INTERNATIONAL LIMITED",07/04/2006,NULL
"TAREK MOHAMED RAGHEB","legal representatives","CAMPER & NICHOLSONS MARINAS INTERNATIONAL LIMITED",07/04/2006,NULL
"TAREK MOHAMED RAGHEB","judicial representatives","CAMPER & NICHOLSONS MARINAS INTERNATIONAL LIMITED",07/04/2006,NULL
"MOHAMED ASHRAF SAAD IBRAHIM ELTANANY",shareholders,"DON TANANI (MALTA) LIMITED",07/05/2014,"In Dissolution"
"SAID EL TAWIEL LAILA",directors,"DIAMOIL HOLDING LTD",22/04/2009,NULL
"SAID EL TAWIEL LAILA",shareholders,"DIAMOIL HOLDING LTD",22/04/2009,NULL
"SAID EL TAWIEL LAILA","legal representatives","DIAMOIL HOLDING LTD",22/04/2009,NULL
"SAID EL TAWIEL LAILA","judicial representatives","DIAMOIL HOLDING LTD",22/04/2009,NULL
"OMAR MO FARAJ",directors,"DAROOP EXPORT LIMITED",19/04/2004,NULL
"OMAR MO FARAJ",shareholders,"DAROOP EXPORT LIMITED",19/04/2004,NULL
"OMAR MO FARAJ","judicial representatives","DAROOP EXPORT LIMITED",19/04/2004,NULL
"MOHAMMED OM FARAJ",secretaries,"DAROOP EXPORT LIMITED",19/04/2004,NULL
"WALID FAYEZ SAID BAKR",directors,"D1G LIMITED",28/07/2011,NULL
"WALID FAYEZ SAID BAKR","legal representatives","D1G LIMITED",28/07/2011,NULL
"WALID FAYEZ SAID BAKR","judicial representatives","D1G LIMITED",28/07/2011,NULL
"KHALED AHMED ABDELMOATY MOHAMED",shareholders,"EURO COMM LIMITED",04/04/2016,NULL
"BASEM NAZIH MOHAMED TAWFIK",directors,"Erex Petroconsultants Co Ltd",21/01/2005,NULL
"NAZIH MOHAMED TAWFIK HASSAN",directors,"Erex Petroconsultants Co Ltd",21/01/2005,NULL
"BASEM NAZIH MOHAMED TAWFIK",shareholders,"Erex Petroconsultants Co Ltd",21/01/2005,NULL
"BASEM NAZIH MOHAMED TAWFIK","legal representatives","Erex Petroconsultants Co Ltd",21/01/2005,NULL
"NAZIH MOHAMED TAWFIK HASSAN","legal representatives","Erex Petroconsultants Co Ltd",21/01/2005,NULL
"BASEM NAZIH MOHAMED TAWFIK","judicial representatives","Erex Petroconsultants Co Ltd",21/01/2005,NULL
"NAZIH MOHAMED TAWFIK HASSAN","judicial representatives","Erex Petroconsultants Co Ltd",21/01/2005,NULL
"BASEM NAZIH MOHAMED TAWFIK",secretaries,"Erex Petroconsultants Co Ltd",21/01/2005,NULL
"MOHAMED HAMDY FOUAD ABDELKADER",directors,"ENERSYS LTD.",11/09/2014,NULL
"MOHAMED HAMDY FOUAD ABDULREHMAN",directors,"ENERSYS LTD.",11/09/2014,NULL
"MOHAMED HAMDY FOUAD ABDELKADER",shareholders,"ENERSYS LTD.",11/09/2014,NULL
"MOHAMED HAMDY FOUAD ABDULREHMAN",shareholders,"ENERSYS LTD.",11/09/2014,NULL
"MOHAMED HAMDY FOUAD ABDELKADER","legal representatives","ENERSYS LTD.",11/09/2014,NULL
"MOHAMED HAMDY FOUAD ABDULREHMAN","legal representatives","ENERSYS LTD.",11/09/2014,NULL
"MOHAMED HAMDY FOUAD ABDELKADER","judicial representatives","ENERSYS LTD.",11/09/2014,NULL
"MOHAMED HAMDY FOUAD ABDULREHMAN","judicial representatives","ENERSYS LTD.",11/09/2014,NULL
"MOHAMED HAMDY FOUAD ABDELKADER",secretaries,"ENERSYS LTD.",11/09/2014,NULL
"MOHAMED HAMDY FOUAD ABDULREHMAN",secretaries,"ENERSYS LTD.",11/09/2014,NULL
"HANY ABDELNAEEM ELDISOKY KHALAF",directors,"ENERGYA POWER & TELECOM SOLUTION LIMITED",05/01/2005,"In Dissolution"
"KHALED SAID ABDELHAMID IBRAHIM",directors,"ENERGYA POWER & TELECOM SOLUTION LIMITED",05/01/2005,"In Dissolution"
"HANY ABDELNAEEM ELDISOKY KHALAF",shareholders,"ENERGYA POWER & TELECOM SOLUTION LIMITED",05/01/2005,"In Dissolution"
"KHALED SAID ABDELHAMID IBRAHIM",shareholders,"ENERGYA POWER & TELECOM SOLUTION LIMITED",05/01/2005,"In Dissolution"
"HANY ABDELNAEEM ELDISOKY KHALAF","legal representatives","ENERGYA POWER & TELECOM SOLUTION LIMITED",05/01/2005,"In Dissolution"
"KHALED SAID ABDELHAMID IBRAHIM","legal representatives","ENERGYA POWER & TELECOM SOLUTION LIMITED",05/01/2005,"In Dissolution"
"HANY ABDELNAEEM ELDISOKY KHALAF","judicial representatives","ENERGYA POWER & TELECOM SOLUTION LIMITED",05/01/2005,"In Dissolution"
"KHALED SAID ABDELHAMID IBRAHIM","judicial representatives","ENERGYA POWER & TELECOM SOLUTION LIMITED",05/01/2005,"In Dissolution"
"AMR MOHAMED REDA FARID GOHAR",shareholders,"ECLIPSE HOLDINGS LTD",19/04/2011,NULL
"ALAA AHMED FOUAD KAMAL ELKHISHEN",shareholders,"ECLIPSE HOLDINGS LTD",19/04/2011,NULL
"HICHAM ELSAYED GAD ABDELHADY",directors,"Eastern Consultancy Services Limited",08/03/2013,NULL
"HICHAM ELSAYED GAD ABDELHADY",shareholders,"Eastern Consultancy Services Limited",08/03/2013,NULL
"HICHAM ELSAYED GAD ABDELHADY","legal representatives","Eastern Consultancy Services Limited",08/03/2013,NULL
"HICHAM ELSAYED GAD ABDELHADY","judicial representatives","Eastern Consultancy Services Limited",08/03/2013,NULL
"MAY MOHAMED ALI IBRAHIM SALEM",directors,"FinBi Ltd",24/06/2011,NULL
"MAY MOHAMED ALI IBRAHIM SALEM","legal representatives","FinBi Ltd",24/06/2011,NULL
"MAY MOHAMED ALI IBRAHIM SALEM","judicial representatives","FinBi Ltd",24/06/2011,NULL
"AHMED MOHAMED ELEWA MOHAMED",secretaries,"FinBi Ltd",24/06/2011,NULL
"MAY MOHAMED ALI IBRAHIM SALEM",directors,"FINBI HOLDING LTD",16/12/2011,NULL
"MAY MOHAMED ALI IBRAHIM SALEM","legal representatives","FINBI HOLDING LTD",16/12/2011,NULL
"MAY MOHAMED ALI IBRAHIM SALEM","judicial representatives","FINBI HOLDING LTD",16/12/2011,NULL
"AHMED MOHAMED ELEWA MOHAMED",secretaries,"FINBI HOLDING LTD",16/12/2011,NULL
"SAMY MOHAMMED EL SAYED ABDALLA",directors,"FALCON NAVIGATION LIMITED",22/07/2003,NULL
"HODA ALI AL DESOKY",shareholders,"FALCON NAVIGATION LIMITED",22/07/2003,NULL
"MOHAMED SAMY MOHAMED ABDELLA",shareholders,"FALCON NAVIGATION LIMITED",22/07/2003,NULL
"SAMAR SAMY MOHAMED ABDELLA",shareholders,"FALCON NAVIGATION LIMITED",22/07/2003,NULL
"SAMY MOHAMED ABDELLA",shareholders,"FALCON NAVIGATION LIMITED",22/07/2003,NULL
"SAMY MOHAMMED EL SAYED ABDALLA","legal representatives","FALCON NAVIGATION LIMITED",22/07/2003,NULL
"SAMY MOHAMMED EL SAYED ABDALLA","judicial representatives","FALCON NAVIGATION LIMITED",22/07/2003,NULL
"AHMED SALEH ABDALLA",directors,"GREEN CIDE LIMITED",14/03/2002,NULL
"AHMED SALEH ABDALLA",shareholders,"GREEN CIDE LIMITED",14/03/2002,NULL
"FATMA HAFEZ",shareholders,"GREEN CIDE LIMITED",14/03/2002,NULL
"AHMED SALEH ABDALLA","legal representatives","GREEN CIDE LIMITED",14/03/2002,NULL
"AHMED SALEH ABDALLA","judicial representatives","GREEN CIDE LIMITED",14/03/2002,NULL
"FATMA HAFEZ",secretaries,"GREEN CIDE LIMITED",14/03/2002,NULL
"WAFIK SAAD WISA ELBARDISY",directors,"GRACIUM LIMITED",22/07/2014,NULL
"SHADIA FATHY EL MOSSELAMY",shareholders,"GRACIUM LIMITED",22/07/2014,NULL
"HAMED ISSA HAMED ELEISH",shareholders,"GRACIUM LIMITED",22/07/2014,NULL
"SHREINE ISSA HAMED ELEISH",shareholders,"GRACIUM LIMITED",22/07/2014,NULL
"WAFIK SAAD WISA ELBARDISY","legal representatives","GRACIUM LIMITED",22/07/2014,NULL
"WAFIK SAAD WISA ELBARDISY","judicial representatives","GRACIUM LIMITED",22/07/2014,NULL
"WAFIK SAAD WISA ELBARDISY",secretaries,"GRACIUM LIMITED",22/07/2014,NULL
"Sherif Al Atabany",shareholders,"GM GROUP P.L.C.",20/02/2015,NULL
"Stian Hjoberg",shareholders,"GM GROUP P.L.C.",20/02/2015,NULL
"ABDEL HAMID ISMAIL AHMED GHANEM",directors,"GERMANISCHER LLOYD UNIVERSAL INDUSTRIAL SERVICES LTD",26/07/1999,NULL
"ABDEL HAMID ISMAIL AHMED GHANEM","legal representatives","GERMANISCHER LLOYD UNIVERSAL INDUSTRIAL SERVICES LTD",26/07/1999,NULL
"ABDEL HAMID ISMAIL AHMED GHANEM","judicial representatives","GERMANISCHER LLOYD UNIVERSAL INDUSTRIAL SERVICES LTD",26/07/1999,NULL
"WAFIK SAAD WISA ELBARDISY",directors,"GENIUM LIMITED",22/07/2014,NULL
"MARIE AZIZ BERZY",shareholders,"GENIUM LIMITED",22/07/2014,NULL
"WAFIK SAAD WISA ELBARDISY",shareholders,"GENIUM LIMITED",22/07/2014,NULL
"NEHAL SAAD ELBARDISY",shareholders,"GENIUM LIMITED",22/07/2014,NULL
"SHAHER SAAD WISSA ELBARDISY",shareholders,"GENIUM LIMITED",22/07/2014,NULL
"WAFIK SAAD WISA ELBARDISY","legal representatives","GENIUM LIMITED",22/07/2014,NULL
"WAFIK SAAD WISA ELBARDISY","judicial representatives","GENIUM LIMITED",22/07/2014,NULL
"WAFIK SAAD WISA ELBARDISY",secretaries,"GENIUM LIMITED",22/07/2014,NULL
"HICHAM ELSAYED GAD ABDELHADY",directors,"GAD GENERAL TRADING AND AGENCIES LIMITED",19/07/2010,NULL
"HICHAM ELSAYED GAD ABDELHADY",shareholders,"GAD GENERAL TRADING AND AGENCIES LIMITED",19/07/2010,NULL
"HICHAM ELSAYED GAD ABDELHADY","legal representatives","GAD GENERAL TRADING AND AGENCIES LIMITED",19/07/2010,NULL
"HICHAM ELSAYED GAD ABDELHADY","judicial representatives","GAD GENERAL TRADING AND AGENCIES LIMITED",19/07/2010,NULL
"ALAAELDIN HASSAN HASSANEIN DISOUKY",secretaries,"GAD GENERAL TRADING AND AGENCIES LIMITED",19/07/2010,NULL
"Aly Shatla Nagy Abdelkader",directors,"HES LO LTD",24/11/2014,NULL
"Aly Shatla Nagy Abdelkader",shareholders,"HES LO LTD",24/11/2014,NULL
"Aly Shatla Nagy Abdelkader","legal representatives","HES LO LTD",24/11/2014,NULL
"Aly Shatla Nagy Abdelkader","judicial representatives","HES LO LTD",24/11/2014,NULL
"Aly Shatla Nagy Abdelkader",secretaries,"HES LO LTD",24/11/2014,NULL
"SAMEH SAAD ABDELRAHMAN HAWADK",directors,"HAWADK LTD",07/09/2011,"In Dissolution"
"SAMEH SAAD ABDELRAHMAN HAWADK",shareholders,"HAWADK LTD",07/09/2011,"In Dissolution"
"SAMEH SAAD ABDELRAHMAN HAWADK","legal representatives","HAWADK LTD",07/09/2011,"In Dissolution"
"SAMEH SAAD ABDELRAHMAN HAWADK","judicial representatives","HAWADK LTD",07/09/2011,"In Dissolution"
"HANY FATHY GAYED ESKANDER",directors,"HANSERV LTD",17/11/2014,NULL
"HANY FATHY GAYED ESKANDER",shareholders,"HANSERV LTD",17/11/2014,NULL
"HANY FATHY GAYED ESKANDER","legal representatives","HANSERV LTD",17/11/2014,NULL
"HANY FATHY GAYED ESKANDER","judicial representatives","HANSERV LTD",17/11/2014,NULL
"HANY FATHY GAYED ESKANDER",secretaries,"HANSERV LTD",17/11/2014,NULL
"BAHAA ELDIN ABDALLAH MOHAMED BAIOMY",directors,"ISKRAMECO HOLDING MALTA LIMITED",04/12/2009,NULL
"AHMED AHMED SADEK ELSEWEDY",directors,"ISKRAMECO HOLDING MALTA LIMITED",04/12/2009,NULL
"BAHAA ELDIN ABDALLAH MOHAMED BAIOMY","legal representatives","ISKRAMECO HOLDING MALTA LIMITED",04/12/2009,NULL
"AHMED AHMED SADEK ELSEWEDY","legal representatives","ISKRAMECO HOLDING MALTA LIMITED",04/12/2009,NULL
"WAEL MOHAMED MOHAMED SAYED KHALIL","legal representatives","ISKRAMECO HOLDING MALTA LIMITED",04/12/2009,NULL
"BAHAA ELDIN ABDALLAH MOHAMED BAIOMY","judicial representatives","ISKRAMECO HOLDING MALTA LIMITED",04/12/2009,NULL
"AHMED AHMED SADEK ELSEWEDY","judicial representatives","ISKRAMECO HOLDING MALTA LIMITED",04/12/2009,NULL
"KHALED SHEHATA",directors,"KSD Limited",15/04/2009,NULL
"KHALED SHEHATA",shareholders,"KSD Limited",15/04/2009,NULL
"KHALED SHEHATA","legal representatives","KSD Limited",15/04/2009,NULL
"KHALED SHEHATA","judicial representatives","KSD Limited",15/04/2009,NULL
"KHALED SHEHATA",secretaries,"KSD Limited",15/04/2009,NULL
"MAGED FAWZY SHOKRY ISKANDAR",directors,"KARAS COMPANY LIMITED",24/02/2014,NULL
"HYAM YAKOUB MESAK GHBRYAL",shareholders,"KARAS COMPANY LIMITED",24/02/2014,NULL
"MAGED FAWZY SHOKRY ISKANDAR",shareholders,"KARAS COMPANY LIMITED",24/02/2014,NULL
"MOHSSEN MAGED FAWZY SHOKRY ESKANDAR",shareholders,"KARAS COMPANY LIMITED",24/02/2014,NULL
