name,type,company_name,registration_date,status
"Andrei Patap","legal representatives","Kit & SD Ltd",12/11/2013,NULL
"Tatsiana Patap","legal representatives","Kit & SD Ltd",12/11/2013,NULL
"Andrei Patap","judicial representatives","Kit & SD Ltd",12/11/2013,NULL
"Tatsiana Patap","judicial representatives","Kit & SD Ltd",12/11/2013,NULL
"SIARHEI KUKRESH",directors,"LOGISTICS TROUBLESHOOTER LTD",24/05/2016,NULL
"SIARHEI KUKRESH",shareholders,"LOGISTICS TROUBLESHOOTER LTD",24/05/2016,NULL
"SIARHEI KUKRESH","legal representatives","LOGISTICS TROUBLESHOOTER LTD",24/05/2016,NULL
"SIARHEI KUKRESH","judicial representatives","LOGISTICS TROUBLESHOOTER LTD",24/05/2016,NULL
"Artur Bratsishchanka",directors,"MIRAMAR LOGISTIC TRANSPORT & TRADE LTD",15/05/2015,NULL
"Artur Bratsishchanka",shareholders,"MIRAMAR LOGISTIC TRANSPORT & TRADE LTD",15/05/2015,NULL
"Artur Bratsishchanka","legal representatives","MIRAMAR LOGISTIC TRANSPORT & TRADE LTD",15/05/2015,NULL
"Artur Bratsishchanka","judicial representatives","MIRAMAR LOGISTIC TRANSPORT & TRADE LTD",15/05/2015,NULL
"Artur Bratsishchanka",secretaries,"MIRAMAR LOGISTIC TRANSPORT & TRADE LTD",15/05/2015,NULL
"IHAR HARBATSENKA",directors,"PROSTA TRADE SERVICES LIMITED",18/08/2016,NULL
"IHAR HARBATSENKA","legal representatives","PROSTA TRADE SERVICES LIMITED",18/08/2016,NULL
"IHAR HARBATSENKA","judicial representatives","PROSTA TRADE SERVICES LIMITED",18/08/2016,NULL
"IHAR HARBATSENKA",secretaries,"PROSTA TRADE SERVICES LIMITED",18/08/2016,NULL
"ALIAKSANDR NEMUDRDAKIN",directors,"PROF CONSULTANTS LIMITED",03/11/2015,NULL
"ALIAKSANDR NEMUDRDAKIN",shareholders,"PROF CONSULTANTS LIMITED",03/11/2015,NULL
"ALIAKSANDR NEMUDRDAKIN","legal representatives","PROF CONSULTANTS LIMITED",03/11/2015,NULL
"ALIAKSANDR NEMUDRDAKIN","judicial representatives","PROF CONSULTANTS LIMITED",03/11/2015,NULL
"ANASTASIYA MARCONI",secretaries,"PROF CONSULTANTS LIMITED",03/11/2015,NULL
"NATALLIA USTAUSHCHYKAVA",directors,"RoMax Limited",02/05/2013,"In Dissolution"
"NATALLIA USTAUSHCHYKAVA",shareholders,"RoMax Limited",02/05/2013,"In Dissolution"
"NATALLIA USTAUSHCHYKAVA","legal representatives","RoMax Limited",02/05/2013,"In Dissolution"
"NATALLIA USTAUSHCHYKAVA","judicial representatives","RoMax Limited",02/05/2013,"In Dissolution"
"MIKALAI VARABIE",shareholders,"STORK ALLIANCE HOLDING LIMITED",12/06/2012,NULL
"ALEXANDER ZAYTSEV",shareholders,"STORK ALLIANCE HOLDING LIMITED",12/06/2012,NULL
"BOIKA ALENA",directors,"SOL NETWORKS LIMITED",03/06/2015,NULL
"BOIKA ALENA","legal representatives","SOL NETWORKS LIMITED",03/06/2015,NULL
"BOIKA ALENA","judicial representatives","SOL NETWORKS LIMITED",03/06/2015,NULL
"KATSIARYNA SAROKINA",directors,"SNK STEEL LTD",04/12/2015,NULL
"NATALLIA SAROKINA",shareholders,"SNK STEEL LTD",04/12/2015,NULL
"KATSIARYNA SAROKINA","legal representatives","SNK STEEL LTD",04/12/2015,NULL
"KATSIARYNA SAROKINA","judicial representatives","SNK STEEL LTD",04/12/2015,NULL
"KATSIARYNA SAROKINA",secretaries,"SNK STEEL LTD",04/12/2015,NULL
"Artur Bratsishchanka",shareholders,"Winterthur Merchant Logistic & Trade Ltd",12/02/2016,NULL
"Artur Bratsishchanka",secretaries,"Winterthur Merchant Logistic & Trade Ltd",12/02/2016,NULL
"HANNA PARSONSON",secretaries,"ZHABI LIMITED",10/12/2013,NULL
