name,type,company_name,registration_date,status
"RINA RACHELL RIOS RODRIGUEZ","legal representatives","FABELL LIMITED",25/06/2013,NULL
"RINA RACHELL RIOS RODRIGUEZ","judicial representatives","FABELL LIMITED",25/06/2013,NULL
"JULIO DE LA GUARDIA ARROCHA",directors,"INNOTRADING LIMITED",03/03/2015,NULL
"JULIO DE LA GUARDIA ARROCHA",shareholders,"INNOTRADING LIMITED",03/03/2015,NULL
"JULIO DE LA GUARDIA ARROCHA","legal representatives","INNOTRADING LIMITED",03/03/2015,NULL
"JULIO DE LA GUARDIA ARROCHA","judicial representatives","INNOTRADING LIMITED",03/03/2015,NULL
"JULIO DE LA GUARDIA ARROCHA",secretaries,"INNOTRADING LIMITED",03/03/2015,NULL
"JOHN BENJAMIN FOSTER ACOSTA",directors,"KADED LIMITED",18/12/1998,NULL
"JOHN BENJAMIN FOSTER ACOSTA","legal representatives","KADED LIMITED",18/12/1998,NULL
"JOHN BENJAMIN FOSTER ACOSTA","judicial representatives","KADED LIMITED",18/12/1998,NULL
"KURT WILLHELM SOLLBERGER HOQUEE",secretaries,"LENSTOR ENTERPRISES LTD",14/10/2008,NULL
"VERNA ELIZABETH LEE DE NELSON",secretaries,"MYRMIDON LTD",30/07/2014,NULL
"RAINELDA MATAKELLY",directors,"MOUNT PINDOS CORPORATION LIMITED",26/04/1999,"In Dissolution"
"RAINELDA MATAKELLY",shareholders,"MOUNT PINDOS CORPORATION LIMITED",26/04/1999,"In Dissolution"
"RAINELDA MATAKELLY","legal representatives","MOUNT PINDOS CORPORATION LIMITED",26/04/1999,"In Dissolution"
"RAINELDA MATAKELLY","judicial representatives","MOUNT PINDOS CORPORATION LIMITED",26/04/1999,"In Dissolution"
"RAMON ENRIQUE DE JESUS FONSECA MORA",directors,"MOSSACK FONSECA & CO. (MALTA) LTD",23/05/2013,NULL
"JUERGEN ROLF DIETER MOSSACK HERZOG",directors,"MOSSACK FONSECA & CO. (MALTA) LTD",23/05/2013,NULL
"RAMON ENRIQUE DE JESUS FONSECA MORA","legal representatives","MOSSACK FONSECA & CO. (MALTA) LTD",23/05/2013,NULL
"JUERGEN ROLF DIETER MOSSACK HERZOG","legal representatives","MOSSACK FONSECA & CO. (MALTA) LTD",23/05/2013,NULL
"RAMON ENRIQUE DE JESUS FONSECA MORA","judicial representatives","MOSSACK FONSECA & CO. (MALTA) LTD",23/05/2013,NULL
"JUERGEN ROLF DIETER MOSSACK HERZOG","judicial representatives","MOSSACK FONSECA & CO. (MALTA) LTD",23/05/2013,NULL
"JOSE JAIME MELENDEZ NUNEZ",secretaries,"MOSSACK FONSECA & CO. (MALTA) LTD",23/05/2013,NULL
"DORIA IMELDA YUNDA MINA",shareholders,"MONTE ROSA SICAV P.L.C.",09/04/2014,NULL
"FERNANDO ANTONIO ALEMAN ORTEGA",directors,"Montana Overseas Ltd",17/01/2006,NULL
"FERNANDO ANTONIO ALEMAN ORTEGA",shareholders,"Montana Overseas Ltd",17/01/2006,NULL
"FERNANDO ANTONIO ALEMAN ORTEGA","legal representatives","Montana Overseas Ltd",17/01/2006,NULL
"FERNANDO ANTONIO ALEMAN ORTEGA","judicial representatives","Montana Overseas Ltd",17/01/2006,NULL
"FERNANDO ANTONIO ALEMAN ORTEGA",secretaries,"Montana Overseas Ltd",17/01/2006,NULL
"VERNA LEE DE NELSON",secretaries,"MILANCO TRADING LIMITED",05/12/2014,NULL
"RAMON ENRIQUE DE JESUS FONSECA MORAS",directors,"MF PRIVATE LTD",11/12/2015,NULL
"JUERGEN ROLF DIETER MOSSACK HERZOG",directors,"MF PRIVATE LTD",11/12/2015,NULL
"RAMON ENRIQUE DE JESUS FONSECA MORAS","legal representatives","MF PRIVATE LTD",11/12/2015,NULL
"JUERGEN ROLF DIETER MOSSACK HERZOG","legal representatives","MF PRIVATE LTD",11/12/2015,NULL
"RAMON ENRIQUE DE JESUS FONSECA MORAS","judicial representatives","MF PRIVATE LTD",11/12/2015,NULL
"JUERGEN ROLF DIETER MOSSACK HERZOG","judicial representatives","MF PRIVATE LTD",11/12/2015,NULL
"JUERGEN ROLF DIETER MOSSACK HERZOG",secretaries,"MF PRIVATE LTD",11/12/2015,NULL
"JOSE ROBERTO LUTTRELL TEDMAN",secretaries,"MARSA INTERNATIONAL LIMITED",02/02/2011,NULL
"EDUARDO ALBERTO DIAZ STRUNZ",shareholders,"NOVOMERC HOLDING LTD",16/12/2015,NULL
"JOSE ROBERTO LUTTRELL TEDMAN",directors,"NIKAIA INVESTMENT LIMITED",29/12/2003,NULL
"JOSE ROBERTO LUTTRELL TEDMAN","legal representatives","NIKAIA INVESTMENT LIMITED",29/12/2003,NULL
"JOSE ROBERTO LUTTRELL TEDMAN","judicial representatives","NIKAIA INVESTMENT LIMITED",29/12/2003,NULL
"JOHN BENJAMIN FOSTER ACOSTA",secretaries,"NEW WHOP LIMITED",26/01/2011,NULL
"DELIO JOSE DE LEON MELA",directors,"OXALIA MANAGEMENT INC.",18/09/2013,NULL
"VERNON EMMANUEL SALAZAR ZURITA",directors,"OXALIA MANAGEMENT INC.",18/09/2013,NULL
"LILIA JUDITH TOVAR DE LEON",directors,"OXALIA MANAGEMENT INC.",18/09/2013,NULL
"DELIO JOSE DE LEON MELA","legal representatives","OXALIA MANAGEMENT INC.",18/09/2013,NULL
"VERNON EMMANUEL SALAZAR ZURITA","legal representatives","OXALIA MANAGEMENT INC.",18/09/2013,NULL
"LILIA JUDITH TOVAR DE LEON","legal representatives","OXALIA MANAGEMENT INC.",18/09/2013,NULL
"DELIO JOSE DE LEON MELA","judicial representatives","OXALIA MANAGEMENT INC.",18/09/2013,NULL
"VERNON EMMANUEL SALAZAR ZURITA","judicial representatives","OXALIA MANAGEMENT INC.",18/09/2013,NULL
"LILIA JUDITH TOVAR DE LEON","judicial representatives","OXALIA MANAGEMENT INC.",18/09/2013,NULL
"ROBERTO RODRIGUEZ BERNAL",shareholders,"OTL Overseas Trading Limited",01/03/2005,NULL
"ROBERTO RODRIGUEZ BERNAL",secretaries,"OTL Overseas Trading Limited",01/03/2005,NULL
"CARLOS ARMANDO BRYDEN GONZALEZ",directors,"OKURA LTD",29/12/2015,NULL
"CARLOS ARMANDO BRYDEN GONZALEZ","legal representatives","OKURA LTD",29/12/2015,NULL
"CARLOS ARMANDO BRYDEN GONZALEZ","judicial representatives","OKURA LTD",29/12/2015,NULL
"CARLOS ARMANDO BRYDEN GONZALEZ",secretaries,"OKURA LTD",29/12/2015,NULL
"DALNEYRA YOLANDA RIOS ROSAS",directors,"PINO ALBAR (MALTA) LIMITED",25/07/2011,NULL
"DALNEYRA YOLANDA RIOS ROSAS",shareholders,"PINO ALBAR (MALTA) LIMITED",25/07/2011,NULL
"DALNEYRA YOLANDA RIOS ROSAS","legal representatives","PINO ALBAR (MALTA) LIMITED",25/07/2011,NULL
"DALNEYRA YOLANDA RIOS ROSAS","judicial representatives","PINO ALBAR (MALTA) LIMITED",25/07/2011,NULL
"DALNEYRA YOLANDA RIOS ROSAS",secretaries,"PINO ALBAR (MALTA) LIMITED",25/07/2011,NULL
"ORIEL KENNION",directors,"PACIFICA NAVIGATION COMPANY LIMITED",08/06/2000,NULL
"GEORGINA YOUNG",directors,"PACIFICA NAVIGATION COMPANY LIMITED",08/06/2000,NULL
"ROBERTO RODRIGUEZ BERNAL",secretaries,"RECTOPONE INTERNATIONAL LIMITED",15/07/2002,NULL
"JULIO CESAR RUIZ SUIRA",directors,"SYNERGEM DATA SOLUTIONS LIMITED",06/10/2011,NULL
"JULIO CESAR RUIZ SUIRA",shareholders,"SYNERGEM DATA SOLUTIONS LIMITED",06/10/2011,NULL
"JULIO CESAR RUIZ SUIRA","legal representatives","SYNERGEM DATA SOLUTIONS LIMITED",06/10/2011,NULL
"JULIO CESAR RUIZ SUIRA","judicial representatives","SYNERGEM DATA SOLUTIONS LIMITED",06/10/2011,NULL
"JULIO CESAR RUIZ SUIRA",secretaries,"SYNERGEM DATA SOLUTIONS LIMITED",06/10/2011,NULL
"JAIME ALBERTO ARIAS",directors,"SUNSHINE FIVE COMPANY LIMITED",14/06/2006,NULL
"JAIME ALBERTO ARIAS","legal representatives","SUNSHINE FIVE COMPANY LIMITED",14/06/2006,NULL
"JAIME ALBERTO ARIAS","judicial representatives","SUNSHINE FIVE COMPANY LIMITED",14/06/2006,NULL
"JAIME A ARIAS",directors,"SIX TWO THREE LIMITED",01/06/1999,NULL
"JAIME A ARIAS","legal representatives","SIX TWO THREE LIMITED",01/06/1999,NULL
"JAIME A ARIAS","judicial representatives","SIX TWO THREE LIMITED",01/06/1999,NULL
"RAFAEL ORTEGA HIDALGO",directors,"SI & CH LIMITED",01/07/2015,NULL
"RAFAEL ORTEGA HIDALGO","legal representatives","SI & CH LIMITED",01/07/2015,NULL
"RAFAEL ORTEGA HIDALGO","judicial representatives","SI & CH LIMITED",01/07/2015,NULL
"RAFAEL ORTEGA HIDALGO",secretaries,"SI & CH LIMITED",01/07/2015,NULL
"GABRIELA DEL CARMEN BELL SALDANA",directors,"Teneo Holdings Ltd",01/03/2007,NULL
"ALEXIS SAMUEL SERRACIN GARCIA",directors,"Teneo Holdings Ltd",01/03/2007,NULL
"GABRIELA DEL CARMEN BELL SALDANA","legal representatives","Teneo Holdings Ltd",01/03/2007,NULL
"ALEXIS SAMUEL SERRACIN GARCIA","legal representatives","Teneo Holdings Ltd",01/03/2007,NULL
"GABRIELA DEL CARMEN BELL SALDANA","judicial representatives","Teneo Holdings Ltd",01/03/2007,NULL
"ALEXIS SAMUEL SERRACIN GARCIA","judicial representatives","Teneo Holdings Ltd",01/03/2007,NULL
"FULVIO GUERRA RIVERA",directors,"UNITED ENERGY ENTERPRISES LIMITED",06/01/2012,NULL
"FULVIO GUERRA RIVERA","legal representatives","UNITED ENERGY ENTERPRISES LIMITED",06/01/2012,NULL
"FULVIO GUERRA RIVERA","judicial representatives","UNITED ENERGY ENTERPRISES LIMITED",06/01/2012,NULL
"FULVIO GUERRA RIVERA",secretaries,"UNITED ENERGY ENTERPRISES LIMITED",06/01/2012,NULL
"HOMERO ANGEL CEVALLOS VELASQUEZ",directors,"WHITECOSMSA LIMITED",20/05/2011,NULL
"HOMERO ANGEL CEVALLOS VELASQUEZ",shareholders,"WHITECOSMSA LIMITED",20/05/2011,NULL
"HOMERO ANGEL CEVALLOS VELASQUEZ","legal representatives","WHITECOSMSA LIMITED",20/05/2011,NULL
"HOMERO ANGEL CEVALLOS VELASQUEZ","judicial representatives","WHITECOSMSA LIMITED",20/05/2011,NULL
"HOMERO ANGEL CEVALLOS VELASQUEZ",secretaries,"WHITECOSMSA LIMITED",20/05/2011,NULL
