name,type,company_name,registration_date,status
"JORGE GABRIEL DIMENT","legal representatives","DEPPAY PROCESSING LIMITED",20/05/2015,NULL
"JORGE GABRIEL DIMENT","judicial representatives","DEPPAY PROCESSING LIMITED",20/05/2015,NULL
"GERARDO MANUEL PRIETO",shareholders,"EUROPEAN TELECOM LIMITED",22/02/2016,NULL
"HUGO GUALDEMAR DEL MONTE",directors,"FSADNI GARAGE LIMITED",26/09/2011,NULL
"GERMAN FRANCISCO FRERS",shareholders,"FRERS HOLDING EUROPE LIMITED",23/07/2010,NULL
"GUILLERMO FEDERICO CIUPIAK",directors,"Falcon Holding Corporation Ltd",10/08/2011,NULL
"GUILLERMO FEDERICO CIUPIAK","legal representatives","Falcon Holding Corporation Ltd",10/08/2011,NULL
"GUILLERMO FEDERICO CIUPIAK","judicial representatives","Falcon Holding Corporation Ltd",10/08/2011,NULL
"GUILLERMO FEDERICO CIUPIAK",secretaries,"Falcon Holding Corporation Ltd",10/08/2011,NULL
"PABLO EMILIO JOSE' SCHINCO",directors,"HIGH TECHNOLOGY VEHICLES LTD",07/04/2014,NULL
"PABLO EMILIO JOSE' SCHINCO",shareholders,"HIGH TECHNOLOGY VEHICLES LTD",07/04/2014,NULL
"PABLO EMILIO JOSE' SCHINCO","legal representatives","HIGH TECHNOLOGY VEHICLES LTD",07/04/2014,NULL
"PABLO EMILIO JOSE' SCHINCO","judicial representatives","HIGH TECHNOLOGY VEHICLES LTD",07/04/2014,NULL
"CARLOS DANIEL PAZ",directors,"INTEGRA TECHNOLOGIES LIMITED",05/05/2014,NULL
"CARLOS DANIEL PAZ","legal representatives","INTEGRA TECHNOLOGIES LIMITED",05/05/2014,NULL
"CARLOS DANIEL PAZ","judicial representatives","INTEGRA TECHNOLOGIES LIMITED",05/05/2014,NULL
"TOMAS PARDINA DIONISI",directors,"MYE LIMITED",04/12/2013,NULL
"TOMAS PARDINA DIONISI","legal representatives","MYE LIMITED",04/12/2013,NULL
"TOMAS PARDINA DIONISI","judicial representatives","MYE LIMITED",04/12/2013,NULL
"MARISA PAULA GRAFFIGNA SOUTO",directors,"MUREX LTD",28/07/2014,NULL
"ALBERTO DANIEL KAN",directors,"MUREX LTD",28/07/2014,NULL
"MARISA PAULA GRAFFIGNA SOUTO",shareholders,"MUREX LTD",28/07/2014,NULL
"ALBERTO DANIEL KAN",shareholders,"MUREX LTD",28/07/2014,NULL
"MARISA PAULA GRAFFIGNA SOUTO","legal representatives","MUREX LTD",28/07/2014,NULL
"ALBERTO DANIEL KAN","legal representatives","MUREX LTD",28/07/2014,NULL
"MARISA PAULA GRAFFIGNA SOUTO","judicial representatives","MUREX LTD",28/07/2014,NULL
"ALBERTO DANIEL KAN","judicial representatives","MUREX LTD",28/07/2014,NULL
"MARISA PAULA GRAFFIGNA SOUTO",secretaries,"MUREX LTD",28/07/2014,NULL
"JESUS ANGEL BLANCO",directors,"MUNDIAL SPORT LIMITED",19/04/2016,NULL
"JESUS ANGEL BLANCO","legal representatives","MUNDIAL SPORT LIMITED",19/04/2016,NULL
"JESUS ANGEL BLANCO","judicial representatives","MUNDIAL SPORT LIMITED",19/04/2016,NULL
"DIEGO FERNANDO MARTINEZ",directors,"MIS Management Europe Limited",01/08/2013,NULL
"DIEGO FERNANDO MARTINEZ",shareholders,"MIS Management Europe Limited",01/08/2013,NULL
"DIEGO FERNANDO MARTINEZ","legal representatives","MIS Management Europe Limited",01/08/2013,NULL
"DIEGO FERNANDO MARTINEZ","judicial representatives","MIS Management Europe Limited",01/08/2013,NULL
"DIEGO FERNANDO MARTINEZ",secretaries,"MIS Management Europe Limited",01/08/2013,NULL
"GUILLERMO FEDERICO CIUPIAK",directors,"MERIDIAN EQUITY GROUP LTD.",15/04/2011,NULL
"GUILLERMO FEDERICO CIUPIAK","legal representatives","MERIDIAN EQUITY GROUP LTD.",15/04/2011,NULL
"GUILLERMO FEDERICO CIUPIAK","judicial representatives","MERIDIAN EQUITY GROUP LTD.",15/04/2011,NULL
"GUILLERMO FEDERICO CIUPIAK",secretaries,"MERIDIAN EQUITY GROUP LTD.",15/04/2011,NULL
"WALTER FONSECA",directors,"McF Group LTD",16/12/2015,NULL
"WALTER FONSECA",shareholders,"McF Group LTD",16/12/2015,NULL
"WALTER FONSECA","legal representatives","McF Group LTD",16/12/2015,NULL
"WALTER FONSECA","judicial representatives","McF Group LTD",16/12/2015,NULL
"WALTER FONSECA",secretaries,"McF Group LTD",16/12/2015,NULL
"FABIANA MACK",shareholders,"NETWORK PAYMENTS HOLDINGS LIMITED",09/12/2013,NULL
"ARNALDO JOSE ROMAN",directors,"ORCA HOLDING LIMITED",04/12/2015,NULL
"ARNALDO JOSE ROMAN","legal representatives","ORCA HOLDING LIMITED",04/12/2015,NULL
"ARNALDO JOSE ROMAN","judicial representatives","ORCA HOLDING LIMITED",04/12/2015,NULL
"ARNALDO JOSE ROMAN",directors,"ORCA FINANCE AND INVEST LIMITED",04/12/2015,NULL
"ARNALDO JOSE ROMAN","legal representatives","ORCA FINANCE AND INVEST LIMITED",04/12/2015,NULL
"ARNALDO JOSE ROMAN","judicial representatives","ORCA FINANCE AND INVEST LIMITED",04/12/2015,NULL
"ESTEBAN KLEIN",shareholders,"Onslow Malta Limited",01/03/2012,NULL
"JORGE ARMANDO STERN",directors,"Prince Holdings Limited",27/01/2010,NULL
"JORGE ARMANDO STERN",shareholders,"Prince Holdings Limited",27/01/2010,NULL
"JORGE ARMANDO STERN","legal representatives","Prince Holdings Limited",27/01/2010,NULL
"JORGE ARMANDO STERN","judicial representatives","Prince Holdings Limited",27/01/2010,NULL
"MATIAS BUNGE SARAVIA",directors,"PELON INVESTMENTS LIMITED",11/06/2014,NULL
"MATIAS BUNGE SARAVIA","legal representatives","PELON INVESTMENTS LIMITED",11/06/2014,NULL
"MATIAS BUNGE SARAVIA","judicial representatives","PELON INVESTMENTS LIMITED",11/06/2014,NULL
"MANUEL LUCIO TORINO",shareholders,"PE INVESTMENTS LIMITED",09/09/2011,NULL
"MARTIN URDAPILETTA",shareholders,"PE INVESTMENTS LIMITED",09/09/2011,NULL
"Sebastian Andres Achaval",directors,"Roxana & Sebastian Ltd",13/06/2016,NULL
"Roxana Andrea D'Iorio",directors,"Roxana & Sebastian Ltd",13/06/2016,NULL
"Sebastian Andres Achaval",shareholders,"Roxana & Sebastian Ltd",13/06/2016,NULL
"Roxana Andrea D'Iorio",shareholders,"Roxana & Sebastian Ltd",13/06/2016,NULL
"Sebastian Andres Achaval","legal representatives","Roxana & Sebastian Ltd",13/06/2016,NULL
"Roxana Andrea D'Iorio","legal representatives","Roxana & Sebastian Ltd",13/06/2016,NULL
"Sebastian Andres Achaval","judicial representatives","Roxana & Sebastian Ltd",13/06/2016,NULL
"Roxana Andrea D'Iorio","judicial representatives","Roxana & Sebastian Ltd",13/06/2016,NULL
"Roxana Andrea D'Iorio",secretaries,"Roxana & Sebastian Ltd",13/06/2016,NULL
"JUAN GONZALO DEL RIO",directors,"STAR IMAGE LIMITED",18/03/2016,NULL
"JUAN GONZALO DEL RIO","legal representatives","STAR IMAGE LIMITED",18/03/2016,NULL
"JUAN GONZALO DEL RIO","judicial representatives","STAR IMAGE LIMITED",18/03/2016,NULL
"ROBERTO OSCAR SASSONE",directors,"SOUTH ATLANTIC MALTA LTD",20/07/2015,NULL
"ROBERTO OSCAR SASSONE",shareholders,"SOUTH ATLANTIC MALTA LTD",20/07/2015,NULL
"ROBERTO OSCAR SASSONE","legal representatives","SOUTH ATLANTIC MALTA LTD",20/07/2015,NULL
"ROBERTO OSCAR SASSONE","judicial representatives","SOUTH ATLANTIC MALTA LTD",20/07/2015,NULL
"TOMAS PARDINA DIONISI",directors,"SONBAB LIMITED",30/12/2008,NULL
"TOMAS PARDINA DIONISI","legal representatives","SONBAB LIMITED",30/12/2008,NULL
"TOMAS PARDINA DIONISI","judicial representatives","SONBAB LIMITED",30/12/2008,NULL
"FABIANA MACK",shareholders,"SNPL MALTA LIMITED",09/12/2013,NULL
"MARTIN IRUSTA CORNET",directors,"SCOPE MEDIA LIMITED",18/11/2015,NULL
"MARTIN IRUSTA CORNET",shareholders,"SCOPE MEDIA LIMITED",18/11/2015,NULL
"MARTIN IRUSTA CORNET","legal representatives","SCOPE MEDIA LIMITED",18/11/2015,NULL
"MARTIN IRUSTA CORNET","judicial representatives","SCOPE MEDIA LIMITED",18/11/2015,NULL
"LUIS MARIA CASIN",directors,"SANTA FE ASSOCIATES INTERNATIONAL LIMITED",05/06/2015,NULL
"PABLO GABRIEL FUDIM",directors,"SANTA FE ASSOCIATES INTERNATIONAL LIMITED",05/06/2015,NULL
"ANGEL FABIAN PALERMO",directors,"SANTA FE ASSOCIATES INTERNATIONAL LIMITED",05/06/2015,NULL
"ALFREDO LEONIDAS SPILZINGER",directors,"SANTA FE ASSOCIATES INTERNATIONAL LIMITED",05/06/2015,NULL
"PABLO GABRIEL FUDIM",shareholders,"SANTA FE ASSOCIATES INTERNATIONAL LIMITED",05/06/2015,NULL
"ALFREDO LEONIDAS SPILZINGER",shareholders,"SANTA FE ASSOCIATES INTERNATIONAL LIMITED",05/06/2015,NULL
"LUIS MARIA CASIN",shareholders,"SANTA FE ASSOCIATES INTERNATIONAL LIMITED",05/06/2015,NULL
"ANGEL FABIAN PALERMO",shareholders,"SANTA FE ASSOCIATES INTERNATIONAL LIMITED",05/06/2015,NULL
"LUIS MARIA CASIN","legal representatives","SANTA FE ASSOCIATES INTERNATIONAL LIMITED",05/06/2015,NULL
"PABLO GABRIEL FUDIM","legal representatives","SANTA FE ASSOCIATES INTERNATIONAL LIMITED",05/06/2015,NULL
"ANGEL FABIAN PALERMO","legal representatives","SANTA FE ASSOCIATES INTERNATIONAL LIMITED",05/06/2015,NULL
"ALFREDO LEONIDAS SPILZINGER","legal representatives","SANTA FE ASSOCIATES INTERNATIONAL LIMITED",05/06/2015,NULL
"LUIS MARIA CASIN","judicial representatives","SANTA FE ASSOCIATES INTERNATIONAL LIMITED",05/06/2015,NULL
"PABLO GABRIEL FUDIM","judicial representatives","SANTA FE ASSOCIATES INTERNATIONAL LIMITED",05/06/2015,NULL
"ANGEL FABIAN PALERMO","judicial representatives","SANTA FE ASSOCIATES INTERNATIONAL LIMITED",05/06/2015,NULL
"ALFREDO LEONIDAS SPILZINGER","judicial representatives","SANTA FE ASSOCIATES INTERNATIONAL LIMITED",05/06/2015,NULL
"ESTEBAN DAMBRAUSKAS",directors,"SAGA II LIMITED",27/11/2013,NULL
"MARCELA ANA MENASSE",directors,"SAGA II LIMITED",27/11/2013,NULL
"ESTEBAN DAMBRAUSKAS",shareholders,"SAGA II LIMITED",27/11/2013,NULL
"MARCELA ANA MENASSE",shareholders,"SAGA II LIMITED",27/11/2013,NULL
"ESTEBAN DAMBRAUSKAS","legal representatives","SAGA II LIMITED",27/11/2013,NULL
"MARCELA ANA MENASSE","legal representatives","SAGA II LIMITED",27/11/2013,NULL
"ESTEBAN DAMBRAUSKAS","judicial representatives","SAGA II LIMITED",27/11/2013,NULL
"MARCELA ANA MENASSE","judicial representatives","SAGA II LIMITED",27/11/2013,NULL
"Elias Saal",directors,"S3 GLOBAL MULTI-STRATEGY FUND (VALLETTA) SICAV P.L.C.",04/07/2011,NULL
"Elias Saal","legal representatives","S3 GLOBAL MULTI-STRATEGY FUND (VALLETTA) SICAV P.L.C.",04/07/2011,NULL
"Elias Saal","judicial representatives","S3 GLOBAL MULTI-STRATEGY FUND (VALLETTA) SICAV P.L.C.",04/07/2011,NULL
"Elias Saal",directors,"S3 GLOBAL MULTI-STRATEGY FUND (MALTA) SICAV P.L.C.",23/04/2008,NULL
"Elias Saal","legal representatives","S3 GLOBAL MULTI-STRATEGY FUND (MALTA) SICAV P.L.C.",23/04/2008,NULL
"Elias Saal","judicial representatives","S3 GLOBAL MULTI-STRATEGY FUND (MALTA) SICAV P.L.C.",23/04/2008,NULL
"TOMAS PARDINA DIONISI",directors,"TOTO LIMITED",04/12/2013,NULL
"TOMAS PARDINA DIONISI","legal representatives","TOTO LIMITED",04/12/2013,NULL
"TOMAS PARDINA DIONISI","judicial representatives","TOTO LIMITED",04/12/2013,NULL
"GABRIEL EDUARDO ORDONEZ",directors,"Tinguara Advisory Limited",03/11/2014,NULL
"HAYAT ASSAD",shareholders,"Tinguara Advisory Limited",03/11/2014,NULL
"GABRIEL EDUARDO ORDONEZ","legal representatives","Tinguara Advisory Limited",03/11/2014,NULL
"GABRIEL EDUARDO ORDONEZ","judicial representatives","Tinguara Advisory Limited",03/11/2014,NULL
"GABRIEL EDUARDO ORDONEZ",secretaries,"Tinguara Advisory Limited",03/11/2014,NULL
"GABRIEL LEONARDO RIZZO BARBERO",directors,"TELEFONICA INTERNATIONAL WHOLESALE SERVICES II S.L.",12/05/2009,NULL
"MARIELA N. QUIPILDOR",directors,"TANTO BENE COMPANY LIMITED",25/04/2014,NULL
"MARIELA N. QUIPILDOR","legal representatives","TANTO BENE COMPANY LIMITED",25/04/2014,NULL
"MARIELA N. QUIPILDOR","judicial representatives","TANTO BENE COMPANY LIMITED",25/04/2014,NULL
"Angel Sebastian Arce",shareholders,"TANGOMEET LTD",06/01/2016,NULL
"GASTON MARQUEVICH",shareholders,"W1 HOLDINGS LIMITED",07/04/2014,NULL
"GASTON MARQUEVICH",directors,"W1 Fund SICAV p.l.c.",23/05/2014,NULL
"GASTON MARQUEVICH","legal representatives","W1 Fund SICAV p.l.c.",23/05/2014,NULL
"GASTON MARQUEVICH","judicial representatives","W1 Fund SICAV p.l.c.",23/05/2014,NULL
"NADIA ANABELLA FERRARI",directors,"ZAIMARA Ltd",06/05/2016,NULL
"NADIA ANABELLA FERRARI",shareholders,"ZAIMARA Ltd",06/05/2016,NULL
"NADIA ANABELLA FERRARI","legal representatives","ZAIMARA Ltd",06/05/2016,NULL
"NADIA ANABELLA FERRARI","judicial representatives","ZAIMARA Ltd",06/05/2016,NULL
