name,type,company_name,registration_date,status
"ALBERTO LLANEZA MARTIN",directors,"AUDENTIA CAPITAL LIMITED",15/03/2013,NULL
"MANUEL JESUS SUAREZ VALLINA",directors,"AUDENTIA CAPITAL LIMITED",15/03/2013,NULL
"ALBERTO LLANEZA MARTIN","legal representatives","AUDENTIA CAPITAL LIMITED",15/03/2013,NULL
"MANUEL JESUS SUAREZ VALLINA","legal representatives","AUDENTIA CAPITAL LIMITED",15/03/2013,NULL
"ALBERTO LLANEZA MARTIN","judicial representatives","AUDENTIA CAPITAL LIMITED",15/03/2013,NULL
"MANUEL JESUS SUAREZ VALLINA","judicial representatives","AUDENTIA CAPITAL LIMITED",15/03/2013,NULL
"ALBERTO LLANEZA MARTIN",secretaries,"AUDENTIA CAPITAL LIMITED",15/03/2013,NULL
"ALBERTO LLANEZA MARTIN",directors,"AUDENTIA CAPITAL HOLDINGS LIMITED",18/12/2014,NULL
"ALBERTO LLANEZA MARTIN",shareholders,"AUDENTIA CAPITAL HOLDINGS LIMITED",18/12/2014,NULL
"ALBERTO LLANEZA MARTIN","legal representatives","AUDENTIA CAPITAL HOLDINGS LIMITED",18/12/2014,NULL
"ALBERTO LLANEZA MARTIN","judicial representatives","AUDENTIA CAPITAL HOLDINGS LIMITED",18/12/2014,NULL
"ALBERTO LLANEZA MARTIN",secretaries,"AUDENTIA CAPITAL HOLDINGS LIMITED",18/12/2014,NULL
"ISSAM BAKRI ABBAS",directors,"AU BON' HEUR DE PAINS LIMITED",11/05/2011,"In Dissolution"
"ISSAM BAKRI ABBAS","legal representatives","AU BON' HEUR DE PAINS LIMITED",11/05/2011,"In Dissolution"
"ISSAM BAKRI ABBAS","judicial representatives","AU BON' HEUR DE PAINS LIMITED",11/05/2011,"In Dissolution"
"AMADOR GUALLAR PEREZ",directors,"ATMOSPHERICS UNLIMITED EUROPE LIMITED",23/07/2014,NULL
"AMADOR GUALLAR PEREZ","legal representatives","ATMOSPHERICS UNLIMITED EUROPE LIMITED",23/07/2014,NULL
"AMADOR GUALLAR PEREZ","judicial representatives","ATMOSPHERICS UNLIMITED EUROPE LIMITED",23/07/2014,NULL
"NARCIS CLAVELL SOLDEVILA",directors,"ATEKNEA SOLUTIONS MALTA LTD",21/12/2004,NULL
"NARCIS CLAVELL SOLDEVILA","legal representatives","ATEKNEA SOLUTIONS MALTA LTD",21/12/2004,NULL
"NARCIS CLAVELL SOLDEVILA","judicial representatives","ATEKNEA SOLUTIONS MALTA LTD",21/12/2004,NULL
"NARCIS CLAVELL SOLDEVILA",secretaries,"ATEKNEA SOLUTIONS MALTA LTD",21/12/2004,NULL
"IGNACIO ALVAREZ VALLINA",directors,"ASTUR International Consulting Limited",02/09/2008,NULL
"IGNACIO ALVAREZ VALLINA",shareholders,"ASTUR International Consulting Limited",02/09/2008,NULL
"IGNACIO ALVAREZ VALLINA","legal representatives","ASTUR International Consulting Limited",02/09/2008,NULL
"IGNACIO ALVAREZ VALLINA","judicial representatives","ASTUR International Consulting Limited",02/09/2008,NULL
"MONICA FERNANDEZ MARTINEZ",secretaries,"ASC 1 MALTA LIMITED",30/04/2009,NULL
"ANTONIO VICENS ROSSELLO",shareholders,"ARTOS HOLDING LIMITED",23/04/2010,NULL
"MONICA FERNANDEZ MARTINEZ",secretaries,"ARTOS HOLDING LIMITED",23/04/2010,NULL
"FEDERICO SAINZ DE VICUNA",directors,"ARCONAS INTERNATIONAL LIMITED",07/12/2006,NULL
"FEDERICO SAINZ DE VICUNA","legal representatives","ARCONAS INTERNATIONAL LIMITED",07/12/2006,NULL
"FEDERICO SAINZ DE VICUNA","judicial representatives","ARCONAS INTERNATIONAL LIMITED",07/12/2006,NULL
"JOSE ANGEL ESCORIAL SENANTE",directors,"ARCE INVESTMENT CONSULTING LIMITED",03/09/2008,NULL
"JOSE ANGEL ESCORIAL SENANTE",shareholders,"ARCE INVESTMENT CONSULTING LIMITED",03/09/2008,NULL
"JOSE ANGEL ESCORIAL SENANTE","legal representatives","ARCE INVESTMENT CONSULTING LIMITED",03/09/2008,NULL
"JOSE ANGEL ESCORIAL SENANTE","judicial representatives","ARCE INVESTMENT CONSULTING LIMITED",03/09/2008,NULL
"ARGIMIRO ROGELIO ANTELO CASAIS",directors,"ARCA INTERNATIONAL GROUP LIMITED",22/08/2008,NULL
"EMILIO ANTELO REY",directors,"ARCA INTERNATIONAL GROUP LIMITED",22/08/2008,NULL
"EMILIO ANTELO REY",shareholders,"ARCA INTERNATIONAL GROUP LIMITED",22/08/2008,NULL
"ARGIMIRO ROGELIO ANTELO CASAIS","legal representatives","ARCA INTERNATIONAL GROUP LIMITED",22/08/2008,NULL
"EMILIO ANTELO REY","legal representatives","ARCA INTERNATIONAL GROUP LIMITED",22/08/2008,NULL
"ARGIMIRO ROGELIO ANTELO CASAIS","judicial representatives","ARCA INTERNATIONAL GROUP LIMITED",22/08/2008,NULL
"EMILIO ANTELO REY","judicial representatives","ARCA INTERNATIONAL GROUP LIMITED",22/08/2008,NULL
"ENRIQUE LOPEZ",directors,"ARBOR ADVANCEMENT LIMITED",08/07/2009,NULL
"ENRIQUE LOPEZ","legal representatives","ARBOR ADVANCEMENT LIMITED",08/07/2009,NULL
"ENRIQUE LOPEZ","judicial representatives","ARBOR ADVANCEMENT LIMITED",08/07/2009,NULL
"JOSE MARIA CASTANE ORTEGA",shareholders,"APIA CAPITAL CO. LTD",11/06/2007,NULL
"MANUEL SANCHEZ GARCIA",directors,"ANNITOR MALTA LIMITED",13/08/2012,NULL
"MANUEL SANCHEZ GARCIA",shareholders,"ANNITOR MALTA LIMITED",13/08/2012,NULL
"MANUEL SANCHEZ GARCIA","legal representatives","ANNITOR MALTA LIMITED",13/08/2012,NULL
"MANUEL SANCHEZ GARCIA","judicial representatives","ANNITOR MALTA LIMITED",13/08/2012,NULL
"LUIS OCTAVIO ALGUERO AZQUETA",directors,"ANF AC MALTA LTD",31/05/2016,NULL
"FLORENCIO DIAZ VILCHES",directors,"ANF AC MALTA LTD",31/05/2016,NULL
"LUIS OCTAVIO ALGUERO AZQUETA","legal representatives","ANF AC MALTA LTD",31/05/2016,NULL
"FLORENCIO DIAZ VILCHES","legal representatives","ANF AC MALTA LTD",31/05/2016,NULL
"LUIS OCTAVIO ALGUERO AZQUETA","judicial representatives","ANF AC MALTA LTD",31/05/2016,NULL
"FLORENCIO DIAZ VILCHES","judicial representatives","ANF AC MALTA LTD",31/05/2016,NULL
"FLORENCIO DIAZ VILCHES",directors,"ANF AC GROUP LIMITED",31/05/2016,NULL
"ALVARO DIAZ BANO",shareholders,"ANF AC GROUP LIMITED",31/05/2016,NULL
"FLORENCIO DIAZ VILCHES","legal representatives","ANF AC GROUP LIMITED",31/05/2016,NULL
"FLORENCIO DIAZ VILCHES","judicial representatives","ANF AC GROUP LIMITED",31/05/2016,NULL
"AHMED GOUELI JAIAL",shareholders,"AMUDA HOLDINGS LIMITED",13/09/2011,NULL
"IAN DAVID WEBBER",shareholders,"AMUDA HOLDINGS LIMITED",13/09/2011,NULL
"SOURAYA TOUFIC MOUKHEIBER RADWAN",directors,"AMICORP MALTA LIMITED",10/04/2008,NULL
"SOURAYA TOUFIC MOUKHEIBER RADWAN","legal representatives","AMICORP MALTA LIMITED",10/04/2008,NULL
"SOURAYA TOUFIC MOUKHEIBER RADWAN","judicial representatives","AMICORP MALTA LIMITED",10/04/2008,NULL
"HANS HERRMANN",directors,"AMERGERIS WEALTH MANAGEMENT SICAV PLC",16/03/2016,NULL
"HANS HERRMANN",shareholders,"AMERGERIS WEALTH MANAGEMENT SICAV PLC",16/03/2016,NULL
"HANS HERRMANN","legal representatives","AMERGERIS WEALTH MANAGEMENT SICAV PLC",16/03/2016,NULL
"HANS HERRMANN","judicial representatives","AMERGERIS WEALTH MANAGEMENT SICAV PLC",16/03/2016,NULL
"HANS HERRMANN",directors,"AMERGERIS MANAGEMENT SERVICES LIMITED",17/02/2016,NULL
"HANS HERRMANN","legal representatives","AMERGERIS MANAGEMENT SERVICES LIMITED",17/02/2016,NULL
"HANS HERRMANN","judicial representatives","AMERGERIS MANAGEMENT SERVICES LIMITED",17/02/2016,NULL
"HANS HERRMANN",secretaries,"AMERGERIS MANAGEMENT SERVICES LIMITED",17/02/2016,NULL
"ANTONIO SANCHEZ DE LEON COTONER",directors,"AMBE INTERNATIONAL LIMITED",03/09/2008,NULL
"ANTONIO SANCHEZ DE LEON COTONER",shareholders,"AMBE INTERNATIONAL LIMITED",03/09/2008,NULL
"ANTONIO SANCHEZ DE LEON COTONER","legal representatives","AMBE INTERNATIONAL LIMITED",03/09/2008,NULL
"ANTONIO SANCHEZ DE LEON COTONER","judicial representatives","AMBE INTERNATIONAL LIMITED",03/09/2008,NULL
"LUIS MANUEL JARA ROLLE",shareholders,"AMAGE PROPERTIES LIMITED",30/12/2008,NULL
"DIANA KRAFT ANTELYES",directors,"AMADEUS GLOBAL TRAVEL DISTRIBUTION (MALTA) LIMITED",17/02/2004,NULL
"ARTURO SANCHEZ-QUINONES GONZALEZ",directors,"AMADEUS GLOBAL TRAVEL DISTRIBUTION (MALTA) LIMITED",17/02/2004,NULL
"DIANA KRAFT ANTELYES","legal representatives","AMADEUS GLOBAL TRAVEL DISTRIBUTION (MALTA) LIMITED",17/02/2004,NULL
"ARTURO SANCHEZ-QUINONES GONZALEZ","legal representatives","AMADEUS GLOBAL TRAVEL DISTRIBUTION (MALTA) LIMITED",17/02/2004,NULL
"DIANA KRAFT ANTELYES","judicial representatives","AMADEUS GLOBAL TRAVEL DISTRIBUTION (MALTA) LIMITED",17/02/2004,NULL
"ARTURO SANCHEZ-QUINONES GONZALEZ","judicial representatives","AMADEUS GLOBAL TRAVEL DISTRIBUTION (MALTA) LIMITED",17/02/2004,NULL
"ALEKSEI TSITSILIN",shareholders,"ALVISA INTERNATIONAL COMPANY LIMITED",02/08/2012,NULL
"MONICA FERNANDEZ MARTINEZ",secretaries,"ALTADIA SOLUTIONS GROUPS LIMITED",02/08/2012,NULL
"MARIA CELIA FORNER AGUADO",directors,"ALLEVEN LIMITED",13/01/2014,NULL
"MARIA CELIA FORNER AGUADO",shareholders,"ALLEVEN LIMITED",13/01/2014,NULL
"MARIA CELIA FORNER AGUADO","legal representatives","ALLEVEN LIMITED",13/01/2014,NULL
"MARIA CELIA FORNER AGUADO","judicial representatives","ALLEVEN LIMITED",13/01/2014,NULL
"MARIA CELIA FORNER AGUADO",secretaries,"ALLEVEN LIMITED",13/01/2014,NULL
"LUIS CUSI RAMON",shareholders,"ALLANTON INVESTMENTS LIMITED",10/03/2011,NULL
"JAIME SUREDA JUAREZ",directors,"ALBERTA PHOTOVOLTAIC CONSORTIUM LIMITED",27/11/2012,NULL
"JAIME SUREDA JUAREZ","legal representatives","ALBERTA PHOTOVOLTAIC CONSORTIUM LIMITED",27/11/2012,NULL
"JAIME SUREDA JUAREZ","judicial representatives","ALBERTA PHOTOVOLTAIC CONSORTIUM LIMITED",27/11/2012,NULL
"MARIA DE LA O ALVAREZ ARRIBAS",shareholders,"AL ANDALUS TRADING LIMITED",19/10/2011,NULL
"MARIA DE LA O ALVAREZ ARRIBAS",secretaries,"AL ANDALUS TRADING LIMITED",19/10/2011,NULL
"JUAN LUIS DIEZ MALUENDA",directors,"Air Horizont Ltd",17/11/2014,NULL
"JUAN MANUEL SALHI ROMERO",directors,"Air Horizont Ltd",17/11/2014,NULL
"JUAN LUIS DIEZ MALUENDA","legal representatives","Air Horizont Ltd",17/11/2014,NULL
"JUAN MANUEL SALHI ROMERO","legal representatives","Air Horizont Ltd",17/11/2014,NULL
"JUAN LUIS DIEZ MALUENDA","judicial representatives","Air Horizont Ltd",17/11/2014,NULL
"JUAN MANUEL SALHI ROMERO","judicial representatives","Air Horizont Ltd",17/11/2014,NULL
"JUAN LUIS DIEZ MALUENDA",secretaries,"Air Horizont Ltd",17/11/2014,NULL
"MONICA FERNANDEZ MARTINEZ",secretaries,"AH PROGRESS LIMITED",19/01/2015,NULL
"PEDRO JUAN MARTINEZ LOPEZ",shareholders,"AGRO INTERNATIONAL LIMITED",19/09/2012,NULL
"MONICA FERNANDEZ MARTINEZ",secretaries,"AFRICAN CONSULTING LIMITED",19/01/2015,NULL
"ALFONSO PEREZ FERNANDEZ",directors,"AFISSIONE HOLDING LTD",22/04/2016,NULL
"ALFONSO PEREZ FERNANDEZ",shareholders,"AFISSIONE HOLDING LTD",22/04/2016,NULL
"ALFONSO PEREZ FERNANDEZ","legal representatives","AFISSIONE HOLDING LTD",22/04/2016,NULL
"ALFONSO PEREZ FERNANDEZ","judicial representatives","AFISSIONE HOLDING LTD",22/04/2016,NULL
"JOSE LUIS DE ZUBELDIA",directors,"AEROMARITIME (MEDITERRANEAN) LIMITED",11/06/1979,NULL
"MIGUEL ANGEL SANTOLAYA GONZALEZ",directors,"AEROMARITIME (MEDITERRANEAN) LIMITED",11/06/1979,NULL
"JOSE LUIS DE ZUBELDIA","legal representatives","AEROMARITIME (MEDITERRANEAN) LIMITED",11/06/1979,NULL
"MIGUEL ANGEL SANTOLAYA GONZALEZ","legal representatives","AEROMARITIME (MEDITERRANEAN) LIMITED",11/06/1979,NULL
"JOSE LUIS DE ZUBELDIA","judicial representatives","AEROMARITIME (MEDITERRANEAN) LIMITED",11/06/1979,NULL
"MIGUEL ANGEL SANTOLAYA GONZALEZ","judicial representatives","AEROMARITIME (MEDITERRANEAN) LIMITED",11/06/1979,NULL
"MARIO RAFAEL BENAVIDES ALVIZURI",directors,"AEONIA LIMITED",18/06/2009,NULL
"MARIO RAFAEL BENAVIDES ALVIZURI","legal representatives","AEONIA LIMITED",18/06/2009,NULL
"MARIO RAFAEL BENAVIDES ALVIZURI","judicial representatives","AEONIA LIMITED",18/06/2009,NULL
"JULIO CESAR BARDON TURUELO",directors,"AEKAS LIMITED",26/01/2015,NULL
"FERMIN LATAS RODRIGUEZ",directors,"AEKAS LIMITED",26/01/2015,NULL
"JULIO CESAR BARDON TURUELO",shareholders,"AEKAS LIMITED",26/01/2015,NULL
"FERMIN LATAS RODRIGUEZ",shareholders,"AEKAS LIMITED",26/01/2015,NULL
"JULIO CESAR BARDON TURUELO","legal representatives","AEKAS LIMITED",26/01/2015,NULL
"FERMIN LATAS RODRIGUEZ","legal representatives","AEKAS LIMITED",26/01/2015,NULL
"JULIO CESAR BARDON TURUELO","judicial representatives","AEKAS LIMITED",26/01/2015,NULL
"FERMIN LATAS RODRIGUEZ","judicial representatives","AEKAS LIMITED",26/01/2015,NULL
"JULIO CESAR BARDON TURUELO",secretaries,"AEKAS LIMITED",26/01/2015,NULL
"GORKA VIAR MORON",directors,"ADVANTA GLOBAL SERVICES LTD.",27/06/2005,NULL
"GORKA VIAR MORON",shareholders,"ADVANTA GLOBAL SERVICES LTD.",27/06/2005,NULL
"GORKA VIAR MORON","legal representatives","ADVANTA GLOBAL SERVICES LTD.",27/06/2005,NULL
"GORKA VIAR MORON","judicial representatives","ADVANTA GLOBAL SERVICES LTD.",27/06/2005,NULL
"SANTIAGO CARLOS CORRAL ESCRIBANO",directors,"ADRAGA CAPITAL LIMITED",08/07/2015,NULL
"SANTIAGO CARLOS CORRAL ESCRIBANO","legal representatives","ADRAGA CAPITAL LIMITED",08/07/2015,NULL
"SANTIAGO CARLOS CORRAL ESCRIBANO","judicial representatives","ADRAGA CAPITAL LIMITED",08/07/2015,NULL
"ANDY DAYVIS MATOS AZANERO",directors,"ADM PROPERTY WORKS LIMITED",25/03/2015,NULL
"ANDY DAYVIS MATOS AZANERO","legal representatives","ADM PROPERTY WORKS LIMITED",25/03/2015,NULL
"ANDY DAYVIS MATOS AZANERO","judicial representatives","ADM PROPERTY WORKS LIMITED",25/03/2015,NULL
"EMILIO BORRELLA ORTEGA",directors,"ACTING TOURISM LEISURE GROUP LIMITED",21/01/2016,NULL
"EMILIO BORRELLA ORTEGA",shareholders,"ACTING TOURISM LEISURE GROUP LIMITED",21/01/2016,NULL
"EMILIO BORRELLA ORTEGA","legal representatives","ACTING TOURISM LEISURE GROUP LIMITED",21/01/2016,NULL
"EMILIO BORRELLA ORTEGA","judicial representatives","ACTING TOURISM LEISURE GROUP LIMITED",21/01/2016,NULL
"EMILIO BORRELLA ORTEGA",secretaries,"ACTING TOURISM LEISURE GROUP LIMITED",21/01/2016,NULL
"MARIO RAFAEL BENAVIDES ALVIZURI",directors,"ACAVA LIMITED",22/12/2008,NULL
"MARIO RAFAEL BENAVIDES ALVIZURI","legal representatives","ACAVA LIMITED",22/12/2008,NULL
"MARIO RAFAEL BENAVIDES ALVIZURI","judicial representatives","ACAVA LIMITED",22/12/2008,NULL
"MANUEL JESUS SUAREZ VALLINA",directors,"AC SECURITIES SCC LIMITED",04/03/2016,NULL
"MANUEL JESUS SUAREZ VALLINA",shareholders,"AC SECURITIES SCC LIMITED",04/03/2016,NULL
"MANUEL JESUS SUAREZ VALLINA","legal representatives","AC SECURITIES SCC LIMITED",04/03/2016,NULL
"MANUEL JESUS SUAREZ VALLINA","judicial representatives","AC SECURITIES SCC LIMITED",04/03/2016,NULL
"MANUEL JESUS SUAREZ VALLINA",secretaries,"AC SECURITIES SCC LIMITED",04/03/2016,NULL
"DAVID MAYOR LOPEZ",directors,"ABDO MALTA INVESTMENTS LIMITED",09/06/2014,NULL
"DAVID MAYOR LOPEZ","legal representatives","ABDO MALTA INVESTMENTS LIMITED",09/06/2014,NULL
"DAVID MAYOR LOPEZ","judicial representatives","ABDO MALTA INVESTMENTS LIMITED",09/06/2014,NULL
"DAVID MAYOR LOPEZ",directors,"ABDO INTERNATIONAL HOLDING LIMITED",09/06/2014,NULL
"DAVID MAYOR LOPEZ","legal representatives","ABDO INTERNATIONAL HOLDING LIMITED",09/06/2014,NULL
"DAVID MAYOR LOPEZ","judicial representatives","ABDO INTERNATIONAL HOLDING LIMITED",09/06/2014,NULL
"INIGO LECUBARRI LAINZ",shareholders,"ABAX Limited",15/02/2012,NULL
"IGNACIO ARBULU BARQUIN",directors,"AAGE HEMPEL MARINE ELECTRONICS HOLDING LIMITED",17/12/2009,NULL
"Luis Ayala",directors,"AAGE HEMPEL MARINE ELECTRONICS HOLDING LIMITED",17/12/2009,NULL
"IGNACIO ARBULU BARQUIN",shareholders,"AAGE HEMPEL MARINE ELECTRONICS HOLDING LIMITED",17/12/2009,NULL
"IGNACIO ARBULU BARQUIN","legal representatives","AAGE HEMPEL MARINE ELECTRONICS HOLDING LIMITED",17/12/2009,NULL
"IGNACIO ARBULU BARQUIN","judicial representatives","AAGE HEMPEL MARINE ELECTRONICS HOLDING LIMITED",17/12/2009,NULL
"IGNACIO ARBULU BARQUIN",directors,"Aage Hempel (Marine Electronics) Malta Limited",17/12/2009,NULL
"Ayala Luis",directors,"Aage Hempel (Marine Electronics) Malta Limited",17/12/2009,NULL
"IGNACIO ARBULU BARQUIN",shareholders,"Aage Hempel (Marine Electronics) Malta Limited",17/12/2009,NULL
"IGNACIO ARBULU BARQUIN","legal representatives","Aage Hempel (Marine Electronics) Malta Limited",17/12/2009,NULL
"IGNACIO ARBULU BARQUIN","judicial representatives","Aage Hempel (Marine Electronics) Malta Limited",17/12/2009,NULL
"MANUEL ROJAS KONKOL",directors,"BUGMEX LTD",08/06/2016,NULL
"MANUEL ROJAS KONKOL",shareholders,"BUGMEX LTD",08/06/2016,NULL
"MANUEL ROJAS KONKOL","legal representatives","BUGMEX LTD",08/06/2016,NULL
"MANUEL ROJAS KONKOL","judicial representatives","BUGMEX LTD",08/06/2016,NULL
"ENRICO BRAUNSCHWEIG",directors,"BRUNSWICK LIMITED",10/08/2011,NULL
"ENRICO BRAUNSCHWEIG",shareholders,"BRUNSWICK LIMITED",10/08/2011,NULL
"ENRICO BRAUNSCHWEIG","legal representatives","BRUNSWICK LIMITED",10/08/2011,NULL
"ENRICO BRAUNSCHWEIG","judicial representatives","BRUNSWICK LIMITED",10/08/2011,NULL
"ENRICO BRAUNSCHWEIG",secretaries,"BRUNSWICK LIMITED",10/08/2011,NULL
"JUAN LOUREDA ALBERCA",directors,"BRIDGES AND ROADS INTERNATIONAL LIMITED",30/07/2009,NULL
"JUAN LOUREDA ALBERCA","legal representatives","BRIDGES AND ROADS INTERNATIONAL LIMITED",30/07/2009,NULL
"JUAN LOUREDA ALBERCA","judicial representatives","BRIDGES AND ROADS INTERNATIONAL LIMITED",30/07/2009,NULL
"EUGENIO MARTINEZ JIMENEZ",directors,"BRAYFIELD LIMITED",15/09/2009,NULL
"EUGENIO MARTINEZ JIMENEZ",shareholders,"BRAYFIELD LIMITED",15/09/2009,NULL
"ANA MARIA MASQUERA GODOY",shareholders,"BRAYFIELD LIMITED",15/09/2009,NULL
"EUGENIO MARTINEZ JIMENEZ","legal representatives","BRAYFIELD LIMITED",15/09/2009,NULL
"EUGENIO MARTINEZ JIMENEZ","judicial representatives","BRAYFIELD LIMITED",15/09/2009,NULL
"MANUEL ANGEL NORNIELLA CARRENO",directors,"Bramandia Trading Limited",20/12/2006,NULL
"LUIS PRADA PEREZ",directors,"Bramandia Trading Limited",20/12/2006,NULL
"MANUEL ANGEL NORNIELLA CARRENO",shareholders,"Bramandia Trading Limited",20/12/2006,NULL
"MANUEL ANGEL NORNIELLA CARRENO","legal representatives","Bramandia Trading Limited",20/12/2006,NULL
"LUIS PRADA PEREZ","legal representatives","Bramandia Trading Limited",20/12/2006,NULL
"MANUEL ANGEL NORNIELLA CARRENO","judicial representatives","Bramandia Trading Limited",20/12/2006,NULL
"LUIS PRADA PEREZ","judicial representatives","Bramandia Trading Limited",20/12/2006,NULL
"LUIS PRADA PEREZ",secretaries,"Bramandia Trading Limited",20/12/2006,NULL
"IAN DAVID WEBBER",shareholders,"BOTTESINI INTERNATIONAL HOLDINGS LIMITED",13/09/2011,NULL
"AHMED GOUELI JAIAL",shareholders,"BOTTESINI INTERNATIONAL HOLDINGS LIMITED",13/09/2011,NULL
"RAMON CARRASCO FERRER",directors,"BOREAS OVERSEAS LIMITED",11/12/2013,NULL
"RAMON CARRASCO FERRER",shareholders,"BOREAS OVERSEAS LIMITED",11/12/2013,NULL
"RAMON CARRASCO FERRER","legal representatives","BOREAS OVERSEAS LIMITED",11/12/2013,NULL
"RAMON CARRASCO FERRER","judicial representatives","BOREAS OVERSEAS LIMITED",11/12/2013,NULL
"JEFFREY RUDOPLH FENYO LIFFLANDER",shareholders,"BORBA LIMITED",22/12/2015,NULL
"JOAN LAPORTA ESTRUCH",shareholders,"BMVP LIMITED",08/02/2016,NULL
"SEBASTIA` CATALA`",directors,"BLUE SEA MALTA LIMITED",19/10/2012,NULL
"NURIA MULET",directors,"BLUE SEA MALTA LIMITED",19/10/2012,NULL
"SEBASTIA` CATALA`","legal representatives","BLUE SEA MALTA LIMITED",19/10/2012,NULL
"NURIA MULET","legal representatives","BLUE SEA MALTA LIMITED",19/10/2012,NULL
"SEBASTIA` CATALA`","judicial representatives","BLUE SEA MALTA LIMITED",19/10/2012,NULL
"NURIA MULET","judicial representatives","BLUE SEA MALTA LIMITED",19/10/2012,NULL
"SEBASTIA` CATALA`",directors,"BLUE SEA MALTA FINANCE LIMITED",10/03/2015,NULL
"NURIA MULET",directors,"BLUE SEA MALTA FINANCE LIMITED",10/03/2015,NULL
"SEBASTIA` CATALA`","legal representatives","BLUE SEA MALTA FINANCE LIMITED",10/03/2015,NULL
"NURIA MULET","legal representatives","BLUE SEA MALTA FINANCE LIMITED",10/03/2015,NULL
"SEBASTIA` CATALA`","judicial representatives","BLUE SEA MALTA FINANCE LIMITED",10/03/2015,NULL
"NURIA MULET","judicial representatives","BLUE SEA MALTA FINANCE LIMITED",10/03/2015,NULL
"MARIA VICTORIA ESPINILLA FERNANDEZ",directors,"BLANCA SOLUTIONS LIMITED",17/11/2010,NULL
"MARIA VICTORIA ESPINILLA FERNANDEZ","legal representatives","BLANCA SOLUTIONS LIMITED",17/11/2010,NULL
"MARIA VICTORIA ESPINILLA FERNANDEZ","judicial representatives","BLANCA SOLUTIONS LIMITED",17/11/2010,NULL
"JERONIMO BREMER VILLASENOR",directors,"BK CAPITAL PARTNERS LIMITED",03/07/2014,NULL
"JERONIMO BREMER VILLASENOR",shareholders,"BK CAPITAL PARTNERS LIMITED",03/07/2014,NULL
"JERONIMO BREMER VILLASENOR","legal representatives","BK CAPITAL PARTNERS LIMITED",03/07/2014,NULL
"JERONIMO BREMER VILLASENOR","judicial representatives","BK CAPITAL PARTNERS LIMITED",03/07/2014,NULL
"ALEXANDRO RODRIGUEZ FERRARESI",shareholders,"BIZNIS HOLDING LIMITED",21/12/2015,NULL
"KRISTIN TOMASSI THUNFORS",shareholders,"BIO SYNERGY INVESTMENTS LTD",05/12/2013,NULL
"EDUARDO MIRANDA SANTANA",directors,"BINGOSOFT P.L.C.",24/06/2016,NULL
"EDUARDO MIRANDA SANTANA",shareholders,"BINGOSOFT P.L.C.",24/06/2016,NULL
"EDUARDO MIRANDA SANTANA","legal representatives","BINGOSOFT P.L.C.",24/06/2016,NULL
"EDUARDO MIRANDA SANTANA","judicial representatives","BINGOSOFT P.L.C.",24/06/2016,NULL
