name,type,company_name,registration_date,status
"ZONA IVANOVIC",shareholders,"DIP COMPANY LTD.",20/07/2016,NULL
"ZONA IVANOVIC","legal representatives","DIP COMPANY LTD.",20/07/2016,NULL
"MILOS MACURA",shareholders,"DELOITTE PANNONADRIA HOLDINGS LTD",22/12/2009,NULL
"ZARKO MIJOVIC",shareholders,"DELOITTE PANNONADRIA HOLDINGS LTD",22/12/2009,NULL
"SRDJAN PETROVIC",shareholders,"DELOITTE PANNONADRIA HOLDINGS LTD",22/12/2009,NULL
"DARKO STANISAVIC",shareholders,"DELOITTE PANNONADRIA HOLDINGS LTD",22/12/2009,NULL
"NADA SUDIC",shareholders,"DELOITTE PANNONADRIA HOLDINGS LTD",22/12/2009,NULL
"MIROSLAV TONCIC",shareholders,"DELOITTE PANNONADRIA HOLDINGS LTD",22/12/2009,NULL
"IVAN VUJIC",directors,"EVEREST MARKETING SOLUTION LIMITED",15/09/2016,NULL
"IVAN VUJIC",shareholders,"EVEREST MARKETING SOLUTION LIMITED",15/09/2016,NULL
"IVAN VUJIC","legal representatives","EVEREST MARKETING SOLUTION LIMITED",15/09/2016,NULL
"IVAN VUJIC","judicial representatives","EVEREST MARKETING SOLUTION LIMITED",15/09/2016,NULL
"IVAN VUJIC",secretaries,"EVEREST MARKETING SOLUTION LIMITED",15/09/2016,NULL
"NINA MILOSAVLJEVIC",directors,"EUROPOINT LIMITED",09/03/2012,NULL
"NINA MILOSAVLJEVIC",shareholders,"EUROPOINT LIMITED",09/03/2012,NULL
"NINA MILOSAVLJEVIC","legal representatives","EUROPOINT LIMITED",09/03/2012,NULL
"NINA MILOSAVLJEVIC","judicial representatives","EUROPOINT LIMITED",09/03/2012,NULL
"ABRAMOVIC GORAN",shareholders,"EUROPEAN CREDIT GROUP LIMITED",23/11/2011,NULL
"MIROSLAV STANOJEVIC",directors,"ENERGY SMART POWER LIMITED",31/08/2015,NULL
"MIROSLAV STANOJEVIC",shareholders,"ENERGY SMART POWER LIMITED",31/08/2015,NULL
"MIROSLAV STANOJEVIC","legal representatives","ENERGY SMART POWER LIMITED",31/08/2015,NULL
"MIROSLAV STANOJEVIC","judicial representatives","ENERGY SMART POWER LIMITED",31/08/2015,NULL
"Aleksandar Kalezic",directors,"EMERALD CONSULTING LTD",21/08/2008,NULL
"Aleksandar Kalezic",shareholders,"EMERALD CONSULTING LTD",21/08/2008,NULL
"Aleksandar Kalezic","legal representatives","EMERALD CONSULTING LTD",21/08/2008,NULL
"Aleksandar Kalezic","judicial representatives","EMERALD CONSULTING LTD",21/08/2008,NULL
"Aleksandar Kalezic",secretaries,"EMERALD CONSULTING LTD",21/08/2008,NULL
"EMA CVETIC",directors,"EMA INVESTMENTS LIMITED",14/01/2013,NULL
"IVAN CVETIC",directors,"EMA INVESTMENTS LIMITED",14/01/2013,NULL
"EMA CVETIC",shareholders,"EMA INVESTMENTS LIMITED",14/01/2013,NULL
"EMA CVETIC","legal representatives","EMA INVESTMENTS LIMITED",14/01/2013,NULL
"IVAN CVETIC","legal representatives","EMA INVESTMENTS LIMITED",14/01/2013,NULL
"EMA CVETIC","judicial representatives","EMA INVESTMENTS LIMITED",14/01/2013,NULL
"IVAN CVETIC","judicial representatives","EMA INVESTMENTS LIMITED",14/01/2013,NULL
"IVAN CVETIC",secretaries,"EMA INVESTMENTS LIMITED",14/01/2013,NULL
"ZORICA SMALLWOOD",directors,"EGC Services Limited",28/10/2009,NULL
"ZORICA SMALLWOOD","legal representatives","EGC Services Limited",28/10/2009,NULL
"ZORICA SMALLWOOD","judicial representatives","EGC Services Limited",28/10/2009,NULL
"ZORICA SMALLWOOD",secretaries,"EGC Services Limited",28/10/2009,NULL
"ZORICA SMALLWOOD",directors,"EGC Holding Limited",27/10/2009,NULL
"ZORICA SMALLWOOD","legal representatives","EGC Holding Limited",27/10/2009,NULL
"ZORICA SMALLWOOD","judicial representatives","EGC Holding Limited",27/10/2009,NULL
"ZORICA SMALLWOOD",secretaries,"EGC Holding Limited",27/10/2009,NULL
"NEMANJA NIKOLIC",directors,"E-BUSINESS SYSTEMS INTERNATIONAL LTD",29/12/2011,NULL
"NEMANJA NIKOLIC","legal representatives","E-BUSINESS SYSTEMS INTERNATIONAL LTD",29/12/2011,NULL
"NEMANJA NIKOLIC","judicial representatives","E-BUSINESS SYSTEMS INTERNATIONAL LTD",29/12/2011,NULL
"LJUBICA KOVACEVIC",shareholders,"FONDAZIONE BEL DI' LTD",24/01/2013,NULL
"DEJAN DESNICA",directors,"FEYDOM INTERIORS (MALTA) LTD",07/07/2014,NULL
"KRISTINA DESNICA",directors,"FEYDOM INTERIORS (MALTA) LTD",07/07/2014,NULL
"DEJAN DESNICA",shareholders,"FEYDOM INTERIORS (MALTA) LTD",07/07/2014,NULL
"KRISTINA DESNICA",shareholders,"FEYDOM INTERIORS (MALTA) LTD",07/07/2014,NULL
"DEJAN DESNICA","legal representatives","FEYDOM INTERIORS (MALTA) LTD",07/07/2014,NULL
"KRISTINA DESNICA","legal representatives","FEYDOM INTERIORS (MALTA) LTD",07/07/2014,NULL
"DEJAN DESNICA","judicial representatives","FEYDOM INTERIORS (MALTA) LTD",07/07/2014,NULL
"KRISTINA DESNICA","judicial representatives","FEYDOM INTERIORS (MALTA) LTD",07/07/2014,NULL
"DEJAN DESNICA",secretaries,"FEYDOM INTERIORS (MALTA) LTD",07/07/2014,NULL
"ALEKSANDAR KOJIC",directors,"GWC INTERNATIONAL TRADING CO. LTD",09/12/2004,NULL
"ALEKSANDAR KOJIC",shareholders,"GWC INTERNATIONAL TRADING CO. LTD",09/12/2004,NULL
"ALEKSANDAR KOJIC","legal representatives","GWC INTERNATIONAL TRADING CO. LTD",09/12/2004,NULL
"ALEKSANDAR KOJIC","judicial representatives","GWC INTERNATIONAL TRADING CO. LTD",09/12/2004,NULL
"ZDRAVKO COLIC",directors,"GOLUB ENTERPRISES LTD",09/04/2007,NULL
"ANA TRUMBIC",directors,"GOLUB ENTERPRISES LTD",09/04/2007,NULL
"ZDRAVKO COLIC",shareholders,"GOLUB ENTERPRISES LTD",09/04/2007,NULL
"ANA TRUMBIC",shareholders,"GOLUB ENTERPRISES LTD",09/04/2007,NULL
"ZDRAVKO COLIC","legal representatives","GOLUB ENTERPRISES LTD",09/04/2007,NULL
"ANA TRUMBIC","legal representatives","GOLUB ENTERPRISES LTD",09/04/2007,NULL
"ZDRAVKO COLIC","judicial representatives","GOLUB ENTERPRISES LTD",09/04/2007,NULL
"ANA TRUMBIC","judicial representatives","GOLUB ENTERPRISES LTD",09/04/2007,NULL
"ZDRAVKO COLIC",secretaries,"GOLUB ENTERPRISES LTD",09/04/2007,NULL
"ALEKSANDAR GRUJIC",directors,"GLOBE-AL SYSTEMS CONSULTANCY LIMITED",09/06/2004,NULL
"ALEKSANDAR GRUJIC",shareholders,"GLOBE-AL SYSTEMS CONSULTANCY LIMITED",09/06/2004,NULL
"ALEKSANDAR GRUJIC","legal representatives","GLOBE-AL SYSTEMS CONSULTANCY LIMITED",09/06/2004,NULL
"ALEKSANDAR GRUJIC","judicial representatives","GLOBE-AL SYSTEMS CONSULTANCY LIMITED",09/06/2004,NULL
"IVONA STANOJEVIC",shareholders,"GATE LIMITED",12/10/2004,NULL
"BRANISLAV VELICKOVIC",shareholders,"GATE LIMITED",12/10/2004,NULL
"VANA HENRIKSEN",shareholders,"IRONWOOD STUDIO LIMITED",29/04/2016,NULL
"ALEKSANDAR VASILJEVIC",shareholders,"IRONWOOD STUDIO LIMITED",29/04/2016,NULL
"IVANA LETIC",directors,"INTESYS LTD",22/12/2008,NULL
"NATALIJA MRVALJEVIC",directors,"INTESYS LTD",22/12/2008,NULL
"IVANA LETIC",shareholders,"INTESYS LTD",22/12/2008,NULL
"NATALIJA MRVALJEVIC",shareholders,"INTESYS LTD",22/12/2008,NULL
"IVANA LETIC","legal representatives","INTESYS LTD",22/12/2008,NULL
"NATALIJA MRVALJEVIC","legal representatives","INTESYS LTD",22/12/2008,NULL
"IVANA LETIC","judicial representatives","INTESYS LTD",22/12/2008,NULL
"NATALIJA MRVALJEVIC","judicial representatives","INTESYS LTD",22/12/2008,NULL
"IVANA LETIC",secretaries,"INTESYS LTD",22/12/2008,NULL
"STANISLAV STOJKOVIC",shareholders,"INTER SPORT MEDIA LTD",22/03/2016,NULL
"NADA TUCAKOV",directors,"INSIGNIA MALTA HOLDING LIMITED",17/11/2011,NULL
"NADA TUCAKOV","legal representatives","INSIGNIA MALTA HOLDING LIMITED",17/11/2011,NULL
"NADA TUCAKOV","judicial representatives","INSIGNIA MALTA HOLDING LIMITED",17/11/2011,NULL
"ANDREJ ILIC",shareholders,"IDJDIGITAL HOLDING LIMITED",29/08/2016,NULL
"DORDE TRBOVIC",shareholders,"IDJDIGITAL HOLDING LIMITED",29/08/2016,NULL
"JOVAN CEKOVIC",shareholders,"JOMIL MALTA LIMITED",20/09/2007,"In Dissolution"
"BOGDAN RODIC",directors,"JAMMB HOLDING LTD",15/10/2007,NULL
"BOGDAN RODIC",shareholders,"JAMMB HOLDING LTD",15/10/2007,NULL
"BOGDAN RODIC","legal representatives","JAMMB HOLDING LTD",15/10/2007,NULL
"BOGDAN RODIC","judicial representatives","JAMMB HOLDING LTD",15/10/2007,NULL
"BOGDAN RODIC",secretaries,"JAMMB HOLDING LTD",15/10/2007,NULL
"JELENA HADZI-DJORDJEVIC",directors,"KRUG INTERNATIONAL LTD",27/02/1992,NULL
"LJUBOMIR HADZI-DJORDJEVIC",directors,"KRUG INTERNATIONAL LTD",27/02/1992,NULL
"MILOS HADZI-DJORDJEVIC",directors,"KRUG INTERNATIONAL LTD",27/02/1992,NULL
"LJUBOMIR HADZI-DJORDJEVIC",shareholders,"KRUG INTERNATIONAL LTD",27/02/1992,NULL
"MILOS HADZI-DJORDJEVIC",shareholders,"KRUG INTERNATIONAL LTD",27/02/1992,NULL
"JELENA HADZI-DJORDJEVIC","legal representatives","KRUG INTERNATIONAL LTD",27/02/1992,NULL
"LJUBOMIR HADZI-DJORDJEVIC","legal representatives","KRUG INTERNATIONAL LTD",27/02/1992,NULL
"MILOS HADZI-DJORDJEVIC","legal representatives","KRUG INTERNATIONAL LTD",27/02/1992,NULL
"JELENA HADZI-DJORDJEVIC","judicial representatives","KRUG INTERNATIONAL LTD",27/02/1992,NULL
"LJUBOMIR HADZI-DJORDJEVIC","judicial representatives","KRUG INTERNATIONAL LTD",27/02/1992,NULL
"MILOS HADZI-DJORDJEVIC","judicial representatives","KRUG INTERNATIONAL LTD",27/02/1992,NULL
"VLADIMIR KOSTIC",directors,"KOSTA SOLUTIONS LIMITED",14/08/2014,NULL
"VLADIMIR KOSTIC",shareholders,"KOSTA SOLUTIONS LIMITED",14/08/2014,NULL
"VLADIMIR KOSTIC","legal representatives","KOSTA SOLUTIONS LIMITED",14/08/2014,NULL
"VLADIMIR KOSTIC","judicial representatives","KOSTA SOLUTIONS LIMITED",14/08/2014,NULL
"VLADIMIR KOSTIC",secretaries,"KOSTA SOLUTIONS LIMITED",14/08/2014,NULL
"SASA KARAN",directors,"KARAN SERVICES LTD",14/03/2008,NULL
"SASA KARAN",shareholders,"KARAN SERVICES LTD",14/03/2008,NULL
"SASA KARAN","legal representatives","KARAN SERVICES LTD",14/03/2008,NULL
"SASA KARAN","judicial representatives","KARAN SERVICES LTD",14/03/2008,NULL
"SASA KARAN",secretaries,"KARAN SERVICES LTD",14/03/2008,NULL
"DEJAN VUJIC",shareholders,"KAPARO LIMITED",06/02/2008,NULL
"IVAN RADOVIC",directors,"LUKOVO INVESTMENTS LTD",07/03/2008,NULL
"DEJAN HINIC",shareholders,"LUKOVO INVESTMENTS LTD",07/03/2008,NULL
"GORDANA RADOVIC",shareholders,"LUKOVO INVESTMENTS LTD",07/03/2008,NULL
"IVAN RADOVIC","legal representatives","LUKOVO INVESTMENTS LTD",07/03/2008,NULL
"IVAN RADOVIC","judicial representatives","LUKOVO INVESTMENTS LTD",07/03/2008,NULL
"NEBOJSA IVKOVIC",shareholders,"Lontana Holdings Limited",15/12/2009,NULL
"SLOBODAN PEROVIC",directors,"LE TRUK LTD.",01/07/2002,NULL
"MILAN KALEZIC",shareholders,"LE TRUK LTD.",01/07/2002,NULL
"SLOBODAN PEROVIC",shareholders,"LE TRUK LTD.",01/07/2002,NULL
"SLOBODAN PEROVIC","legal representatives","LE TRUK LTD.",01/07/2002,NULL
"SLOBODAN PEROVIC","judicial representatives","LE TRUK LTD.",01/07/2002,NULL
"IGOR SALINDRIJA",directors,"MORO ROCK LIMITED",11/11/2015,NULL
"IGOR SALINDRIJA","legal representatives","MORO ROCK LIMITED",11/11/2015,NULL
"IGOR SALINDRIJA","judicial representatives","MORO ROCK LIMITED",11/11/2015,NULL
"VLADIMIR PETROPOLJAC",directors,"MIV Projects Limited",08/07/2009,NULL
"VLADIMIR PETROPOLJAC",shareholders,"MIV Projects Limited",08/07/2009,NULL
"VLADIMIR PETROPOLJAC","legal representatives","MIV Projects Limited",08/07/2009,NULL
"VLADIMIR PETROPOLJAC","judicial representatives","MIV Projects Limited",08/07/2009,NULL
"STEFAN JANKOVIC",directors,"Mind Games Digital Entertainment Limited",09/05/2012,NULL
"STEFAN JANKOVIC","legal representatives","Mind Games Digital Entertainment Limited",09/05/2012,NULL
"STEFAN JANKOVIC","judicial representatives","Mind Games Digital Entertainment Limited",09/05/2012,NULL
"MARKO JANKOVIC",secretaries,"Mind Games Digital Entertainment Limited",09/05/2012,NULL
"VESELA BJELIC",directors,"MILONJA LIMITED",02/03/2015,NULL
"MILONJA BJELIC",shareholders,"MILONJA LIMITED",02/03/2015,NULL
"VESELA BJELIC","legal representatives","MILONJA LIMITED",02/03/2015,NULL
"VESELA BJELIC","judicial representatives","MILONJA LIMITED",02/03/2015,NULL
"VESELA BJELIC",secretaries,"MILONJA LIMITED",02/03/2015,NULL
"SVETOZAR LAZIC",directors,"MILLITEST EUROPE LIMITED",21/12/2006,NULL
"MILOS POJIC",directors,"MILLITEST EUROPE LIMITED",21/12/2006,NULL
"SVETOZAR LAZIC",shareholders,"MILLITEST EUROPE LIMITED",21/12/2006,NULL
"MILOS POJIC",shareholders,"MILLITEST EUROPE LIMITED",21/12/2006,NULL
"SVETOZAR LAZIC","legal representatives","MILLITEST EUROPE LIMITED",21/12/2006,NULL
"MILOS POJIC","legal representatives","MILLITEST EUROPE LIMITED",21/12/2006,NULL
"SVETOZAR LAZIC","judicial representatives","MILLITEST EUROPE LIMITED",21/12/2006,NULL
"MILOS POJIC","judicial representatives","MILLITEST EUROPE LIMITED",21/12/2006,NULL
"SNEZANA BOZOVIC",directors,"MERIDIAN GAMING LTD",09/05/2007,NULL
"ALEKSANDAR MILOVANOVIC",shareholders,"MERIDIAN GAMING LTD",09/05/2007,NULL
"SNEZANA BOZOVIC","legal representatives","MERIDIAN GAMING LTD",09/05/2007,NULL
"SNEZANA BOZOVIC","judicial representatives","MERIDIAN GAMING LTD",09/05/2007,NULL
"SNEZANA BOZOVIC",directors,"MERIDIAN GAMING HOLDINGS LTD",16/05/2016,NULL
"SNEZANA BOZOVIC",shareholders,"MERIDIAN GAMING HOLDINGS LTD",16/05/2016,NULL
"ZORAN MILOSEVIC",shareholders,"MERIDIAN GAMING HOLDINGS LTD",16/05/2016,NULL
"ALEKSANDAR MILOVANOVIC",shareholders,"MERIDIAN GAMING HOLDINGS LTD",16/05/2016,NULL
"SNEZANA BOZOVIC","legal representatives","MERIDIAN GAMING HOLDINGS LTD",16/05/2016,NULL
"SNEZANA BOZOVIC","judicial representatives","MERIDIAN GAMING HOLDINGS LTD",16/05/2016,NULL
"BRANISLAV JOVANOVIC",directors,"MEDITERRANEAN INT. GROUP LTD",28/03/2012,NULL
"BRANISLAV JOVANOVIC",shareholders,"MEDITERRANEAN INT. GROUP LTD",28/03/2012,NULL
"BRANISLAV JOVANOVIC","legal representatives","MEDITERRANEAN INT. GROUP LTD",28/03/2012,NULL
"BRANISLAV JOVANOVIC","judicial representatives","MEDITERRANEAN INT. GROUP LTD",28/03/2012,NULL
"BRANISLAV JOVANOVIC",secretaries,"MEDITERRANEAN INT. GROUP LTD",28/03/2012,NULL
"SANDRA GRUJICIC",directors,"MEDIA FILM MALTA LTD",28/10/2010,NULL
"SANDRA GRUJICIC",shareholders,"MEDIA FILM MALTA LTD",28/10/2010,NULL
"SANDRA GRUJICIC","legal representatives","MEDIA FILM MALTA LTD",28/10/2010,NULL
"SANDRA GRUJICIC","judicial representatives","MEDIA FILM MALTA LTD",28/10/2010,NULL
"SANDRA GRUJICIC",secretaries,"MEDIA FILM MALTA LTD",28/10/2010,NULL
"DIMITRIJE MARJANOVIC",directors,"MD WORKS LIMITED",16/01/2012,NULL
"BOBAN LAZAREVIC",shareholders,"MD WORKS LIMITED",16/01/2012,NULL
"DIMITRIJE MARJANOVIC",shareholders,"MD WORKS LIMITED",16/01/2012,NULL
"DIMITRIJE MARJANOVIC","legal representatives","MD WORKS LIMITED",16/01/2012,NULL
"DIMITRIJE MARJANOVIC","judicial representatives","MD WORKS LIMITED",16/01/2012,NULL
"DIMITRIJE MARJANOVIC",secretaries,"MD WORKS LIMITED",16/01/2012,NULL
"TATJANA RADIVOJEVIC",directors,"MALVA HEALTHCARE LIMITED",19/07/2010,NULL
"TATJANA RADIVOJEVIC","legal representatives","MALVA HEALTHCARE LIMITED",19/07/2010,NULL
"TATJANA RADIVOJEVIC","judicial representatives","MALVA HEALTHCARE LIMITED",19/07/2010,NULL
"PREDRAG DIMITRIJEVIC",directors,"MALTASTRUCTOR COMPANY LIMITED",16/12/2004,NULL
"PREDRAG DIMITRIJEVIC",shareholders,"MALTASTRUCTOR COMPANY LIMITED",16/12/2004,NULL
"PREDRAG DIMITRIJEVIC","legal representatives","MALTASTRUCTOR COMPANY LIMITED",16/12/2004,NULL
"PREDRAG DIMITRIJEVIC","judicial representatives","MALTASTRUCTOR COMPANY LIMITED",16/12/2004,NULL
"IGOR SAMARDZISKI",directors,"NRR Holdings Limited",10/07/2009,NULL
"IGOR SAMARDZISKI","legal representatives","NRR Holdings Limited",10/07/2009,NULL
"IGOR SAMARDZISKI","judicial representatives","NRR Holdings Limited",10/07/2009,NULL
"IGOR SAMARDZISKI",directors,"NRR ENTERTAINMENT LIMITED",10/07/2009,NULL
"IGOR SAMARDZISKI","legal representatives","NRR ENTERTAINMENT LIMITED",10/07/2009,NULL
"IGOR SAMARDZISKI","judicial representatives","NRR ENTERTAINMENT LIMITED",10/07/2009,NULL
"RADE VOJVODIC",directors,"NANO CONSULTING LTD",21/08/2008,NULL
"RADE VOJVODIC",shareholders,"NANO CONSULTING LTD",21/08/2008,NULL
"RADE VOJVODIC","legal representatives","NANO CONSULTING LTD",21/08/2008,NULL
"RADE VOJVODIC","judicial representatives","NANO CONSULTING LTD",21/08/2008,NULL
"NEBOJSA JOSILO",secretaries,"NANO CONSULTING LTD",21/08/2008,NULL
"ALEKSANDAR MATIC",shareholders,"N. & A. GRAPHICS CO LTD",15/10/2003,NULL
"NIKOLA DORDEVIC",directors,"N&S GIPS DIZAJN LIMITED",05/09/2014,NULL
"SANJA STEPANOVIC",directors,"N&S GIPS DIZAJN LIMITED",05/09/2014,NULL
"NIKOLA DORDEVIC",shareholders,"N&S GIPS DIZAJN LIMITED",05/09/2014,NULL
"SANJA STEPANOVIC",shareholders,"N&S GIPS DIZAJN LIMITED",05/09/2014,NULL
"NIKOLA DORDEVIC","legal representatives","N&S GIPS DIZAJN LIMITED",05/09/2014,NULL
"SANJA STEPANOVIC","legal representatives","N&S GIPS DIZAJN LIMITED",05/09/2014,NULL
"NIKOLA DORDEVIC","judicial representatives","N&S GIPS DIZAJN LIMITED",05/09/2014,NULL
"SANJA STEPANOVIC","judicial representatives","N&S GIPS DIZAJN LIMITED",05/09/2014,NULL
"SANJA STEPANOVIC",secretaries,"N&S GIPS DIZAJN LIMITED",05/09/2014,NULL
"ZORAN CVETOJEVIC",directors,"OPTIONESE LIMITED",03/12/2012,NULL
"JELENA CVETOJEVIC",shareholders,"OPTIONESE LIMITED",03/12/2012,NULL
"ZORAN CVETOJEVIC",shareholders,"OPTIONESE LIMITED",03/12/2012,NULL
"ZORAN CVETOJEVIC","legal representatives","OPTIONESE LIMITED",03/12/2012,NULL
"ZORAN CVETOJEVIC","judicial representatives","OPTIONESE LIMITED",03/12/2012,NULL
