name,type,company_name,registration_date,status
"IWAN JOSEF ACKERMANN",secretaries,"PERLUCE TRADING LIMITED",30/05/2011,NULL
"BERNHARD WILHELM LAMPERT",directors,"SYRINGA HOLDINGS LIMITED",10/05/2011,NULL
"BERNHARD WILHELM LAMPERT","legal representatives","SYRINGA HOLDINGS LIMITED",10/05/2011,NULL
"BERNHARD WILHELM LAMPERT","judicial representatives","SYRINGA HOLDINGS LIMITED",10/05/2011,NULL
"THOMAS MARTIN JOSEPH WILHELM",directors,"ST. VICTOR LIMITED",26/07/2016,NULL
"THOMAS MARTIN JOSEPH WILHELM","legal representatives","ST. VICTOR LIMITED",26/07/2016,NULL
"THOMAS MARTIN JOSEPH WILHELM","judicial representatives","ST. VICTOR LIMITED",26/07/2016,NULL
"BERNHARD WILHELM LAMPERT",shareholders,"St. Elisabeth Company Limited",26/09/2013,NULL
"JEANETTE NIGG-OHRI",shareholders,"St. Elisabeth Company Limited",26/09/2013,NULL
"BERNHARD WILHELM LAMPERT",secretaries,"St. Elisabeth Company Limited",26/09/2013,NULL
"CLAUDIO FRICK",directors,"Solveq Funds SICAV plc",07/05/2014,NULL
"CLAUDIO FRICK","legal representatives","Solveq Funds SICAV plc",07/05/2014,NULL
"CLAUDIO FRICK","judicial representatives","Solveq Funds SICAV plc",07/05/2014,NULL
"THOMAS NIGG",directors,"SILVERSPRING HOLDINGS LIMITED",23/03/2004,NULL
"THOMAS NIGG",shareholders,"SILVERSPRING HOLDINGS LIMITED",23/03/2004,NULL
"THOMAS NIGG","judicial representatives","SILVERSPRING HOLDINGS LIMITED",23/03/2004,NULL
"BERNHARD WILHELM LAMPERT",shareholders,"SAN CLEMENTE LIMITED",26/09/2013,NULL
"BERNHARD WILHELM LAMPERT",secretaries,"SAN CLEMENTE LIMITED",26/09/2013,NULL
"MAX FERDINAND GROSS",directors,"SALZBURG LIMITED",23/03/2004,NULL
"MAX FERDINAND GROSS","legal representatives","SALZBURG LIMITED",23/03/2004,NULL
"MAX FERDINAND GROSS","judicial representatives","SALZBURG LIMITED",23/03/2004,NULL
"BERNHARD WILHELM LAMPERT",directors,"T-LINE HOLDINGS LIMITED",10/05/2011,NULL
"BERNHARD WILHELM LAMPERT","legal representatives","T-LINE HOLDINGS LIMITED",10/05/2011,NULL
"BERNHARD WILHELM LAMPERT","judicial representatives","T-LINE HOLDINGS LIMITED",10/05/2011,NULL
"GEROLD WILLIAM HOOP",directors,"ULMART HOLDINGS LIMITED",18/01/2016,NULL
"WILFRIED MARTIN HOOP",directors,"ULMART HOLDINGS LIMITED",18/01/2016,NULL
"GEROLD WILLIAM HOOP","legal representatives","ULMART HOLDINGS LIMITED",18/01/2016,NULL
"WILFRIED MARTIN HOOP","legal representatives","ULMART HOLDINGS LIMITED",18/01/2016,NULL
"GEROLD WILLIAM HOOP","judicial representatives","ULMART HOLDINGS LIMITED",18/01/2016,NULL
"WILFRIED MARTIN HOOP","judicial representatives","ULMART HOLDINGS LIMITED",18/01/2016,NULL
"Adrian Frommelt",directors,"YURIPLAN INVEST FUND SICAV P.L.C.",22/06/2005,NULL
"Adrian Frommelt","legal representatives","YURIPLAN INVEST FUND SICAV P.L.C.",22/06/2005,NULL
"Adrian Frommelt","judicial representatives","YURIPLAN INVEST FUND SICAV P.L.C.",22/06/2005,NULL
"THOMAS MARTIN JOSEPH WILHELM",directors,"ZILICA LIMITED",26/07/2016,NULL
"THOMAS MARTIN JOSEPH WILHELM","legal representatives","ZILICA LIMITED",26/07/2016,NULL
"THOMAS MARTIN JOSEPH WILHELM","judicial representatives","ZILICA LIMITED",26/07/2016,NULL
