name,type,company_name,registration_date,status
"ZENON ZENONOS",directors,"AULTON HOLDINGS LIMITED",07/04/2015,NULL
"ZENON ZENONOS","legal representatives","AULTON HOLDINGS LIMITED",07/04/2015,NULL
"ZENON ZENONOS","judicial representatives","AULTON HOLDINGS LIMITED",07/04/2015,NULL
"CHARALAMPOUS PANAGIOTIS",directors,"ATLAS BETTING LIMITED",16/03/2010,NULL
"ALEXIA VIKI",directors,"ATLAS BETTING LIMITED",16/03/2010,NULL
"CHARALAMPOUS PANAGIOTIS","legal representatives","ATLAS BETTING LIMITED",16/03/2010,NULL
"ALEXIA VIKI","legal representatives","ATLAS BETTING LIMITED",16/03/2010,NULL
"CHARALAMPOUS PANAGIOTIS","judicial representatives","ATLAS BETTING LIMITED",16/03/2010,NULL
"ALEXIA VIKI","judicial representatives","ATLAS BETTING LIMITED",16/03/2010,NULL
"CHRISTINA DROUSSIOTOU",directors,"ATLANTIC OBO TRANSPORTERS LTD",20/05/1992,NULL
"Natalia Patsalidou",directors,"Atlantic Management Ltd",19/06/2007,NULL
"GEORGIOS PASTELLA",shareholders,"Atlantic Management Ltd",19/06/2007,NULL
"Natalia Patsalidou",shareholders,"Atlantic Management Ltd",19/06/2007,NULL
"Natalia Patsalidou","legal representatives","Atlantic Management Ltd",19/06/2007,NULL
"Natalia Patsalidou","judicial representatives","Atlantic Management Ltd",19/06/2007,NULL
"GEORGIOS ECONOMOU",directors,"ASTRANTIA INVESTMENTS LIMITED",03/11/2015,NULL
"GEORGIOS ECONOMOU","legal representatives","ASTRANTIA INVESTMENTS LIMITED",03/11/2015,NULL
"GEORGIOS ECONOMOU","judicial representatives","ASTRANTIA INVESTMENTS LIMITED",03/11/2015,NULL
"ANATOLY DOROFEEV",directors,"ASTORIA GLOBAL ENTERPRISES LTD",29/05/2015,NULL
"MARINA DOROFEEVA",directors,"ASTORIA GLOBAL ENTERPRISES LTD",29/05/2015,NULL
"ANATOLY DOROFEEV","legal representatives","ASTORIA GLOBAL ENTERPRISES LTD",29/05/2015,NULL
"MARINA DOROFEEVA","legal representatives","ASTORIA GLOBAL ENTERPRISES LTD",29/05/2015,NULL
"ANATOLY DOROFEEV","judicial representatives","ASTORIA GLOBAL ENTERPRISES LTD",29/05/2015,NULL
"MARINA DOROFEEVA","judicial representatives","ASTORIA GLOBAL ENTERPRISES LTD",29/05/2015,NULL
"MARINA DOROFEEVA",secretaries,"ASTORIA GLOBAL ENTERPRISES LTD",29/05/2015,NULL
"MARIA TOUMAZI",secretaries,"ASTER SHIPPING CO. LTD.",14/03/2006,NULL
"CHRISTAKIS LAZAROU",directors,"ASPHALT MAINTENANCE SOLUTIONS LTD",01/10/2012,NULL
"CHRISTAKIS LAZAROU",shareholders,"ASPHALT MAINTENANCE SOLUTIONS LTD",01/10/2012,NULL
"CHRISTAKIS LAZAROU","legal representatives","ASPHALT MAINTENANCE SOLUTIONS LTD",01/10/2012,NULL
"CHRISTAKIS LAZAROU","judicial representatives","ASPHALT MAINTENANCE SOLUTIONS LTD",01/10/2012,NULL
"CHRISTAKIS LAZAROU",secretaries,"ASPHALT MAINTENANCE SOLUTIONS LTD",01/10/2012,NULL
"ANASTASIS KARONIAS",shareholders,"ARTAMON TRADING LTD",30/12/2010,NULL
"MYROFORA CHARALAMBOUS",directors,"ARIKAN LIMITED",21/06/2004,NULL
"GEORGIOS GEORGIOU",directors,"ARIKAN LIMITED",21/06/2004,NULL
"MYROFORA CHARALAMBOUS","legal representatives","ARIKAN LIMITED",21/06/2004,NULL
"GEORGIOS GEORGIOU","legal representatives","ARIKAN LIMITED",21/06/2004,NULL
"MYROFORA CHARALAMBOUS","judicial representatives","ARIKAN LIMITED",21/06/2004,NULL
"GEORGIOS GEORGIOU","judicial representatives","ARIKAN LIMITED",21/06/2004,NULL
"GEORGIOS GEORGIOU",secretaries,"ARIKAN LIMITED",21/06/2004,NULL
"NEPHYTOS FANTOMAS",directors,"ARGONAUT OIL TRADING COMPANY LIMITED",14/11/1995,NULL
"COSTAS HADJIMICHALAKIS",directors,"AREZZO INVESTMENTS LIMITED",16/08/2013,NULL
"COSTAS HADJIMICHALAKIS","legal representatives","AREZZO INVESTMENTS LIMITED",16/08/2013,NULL
"COSTAS HADJIMICHALAKIS","judicial representatives","AREZZO INVESTMENTS LIMITED",16/08/2013,NULL
"STELIOS MICHAELIDES",directors,"ARENA SHIPPING COMPANY LIMITED",24/02/1998,NULL
"COSTAS HADJIMICHALAKIS",directors,"ARAGONA INVESTMENTS LTD",10/12/2013,NULL
"COSTAS HADJIMICHALAKIS","legal representatives","ARAGONA INVESTMENTS LTD",10/12/2013,NULL
"COSTAS HADJIMICHALAKIS","judicial representatives","ARAGONA INVESTMENTS LTD",10/12/2013,NULL
"POLAKIS SARRIS",directors,"APSTEC SYSTEMS LIMITED",08/06/2011,NULL
"POLAKIS SARRIS",shareholders,"APSTEC SYSTEMS LIMITED",08/06/2011,NULL
"POLAKIS SARRIS","legal representatives","APSTEC SYSTEMS LIMITED",08/06/2011,NULL
"POLAKIS SARRIS","judicial representatives","APSTEC SYSTEMS LIMITED",08/06/2011,NULL
"COSTAKIS ALEXANDROU",directors,"APPNEXT LIMITED",21/05/2014,NULL
"COSTAKIS ALEXANDROU","legal representatives","APPNEXT LIMITED",21/05/2014,NULL
"COSTAKIS ALEXANDROU","judicial representatives","APPNEXT LIMITED",21/05/2014,NULL
"ELENI CHARALAMBOUS",secretaries,"APOLLONIOS-MEDICAL SUPPORT LIMITED",06/07/2010,NULL
"GRIGORIS KYPRIANOU",directors,"APHEL SHIPS TRADING LIMITED",09/08/1996,NULL
"ANDREAS PHELLAS",directors,"APHEL SHIPS TRADING LIMITED",09/08/1996,NULL
"ANDREAS PHELLAS",shareholders,"APHEL SHIPS TRADING LIMITED",09/08/1996,NULL
"GRIGORIS KYPRIANOU",directors,"APHEL SHIPPING ENTERPRISES LIMITED",09/08/1996,NULL
"ANDREAS PHELLAS",directors,"APHEL SHIPPING ENTERPRISES LIMITED",09/08/1996,NULL
"ANDREAS PHELLAS",shareholders,"APHEL SHIPPING ENTERPRISES LIMITED",09/08/1996,NULL
"CHRISTOS CHRISTOU",directors,"APG MALTA LIMITED",30/07/2010,NULL
"PANICOS SYLIKIOTIS",directors,"APG MALTA LIMITED",30/07/2010,NULL
"CHRISTOS CHRISTOU","legal representatives","APG MALTA LIMITED",30/07/2010,NULL
"PANICOS SYLIKIOTIS","legal representatives","APG MALTA LIMITED",30/07/2010,NULL
"CHRISTOS CHRISTOU","judicial representatives","APG MALTA LIMITED",30/07/2010,NULL
"PANICOS SYLIKIOTIS","judicial representatives","APG MALTA LIMITED",30/07/2010,NULL
"GEORGIOS IOANNIDES",directors,"ANEFANI MARITIME CO. LTD",09/10/2007,NULL
"MICHAEL IOANNIDES",directors,"ANEFANI MARITIME CO. LTD",09/10/2007,NULL
"GEORGIOS IOANNIDES","legal representatives","ANEFANI MARITIME CO. LTD",09/10/2007,NULL
"MICHAEL IOANNIDES","legal representatives","ANEFANI MARITIME CO. LTD",09/10/2007,NULL
"GEORGIOS IOANNIDES","judicial representatives","ANEFANI MARITIME CO. LTD",09/10/2007,NULL
"MICHAEL IOANNIDES","judicial representatives","ANEFANI MARITIME CO. LTD",09/10/2007,NULL
"CHARALAMPOUS PANAGIOTIS",directors,"ANDRONIKOS LIMITED",13/01/2010,NULL
"CHARALAMPOUS PANAGIOTIS",shareholders,"ANDRONIKOS LIMITED",13/01/2010,NULL
"CHARALAMPOUS PANAGIOTIS","legal representatives","ANDRONIKOS LIMITED",13/01/2010,NULL
"CHARALAMPOUS PANAGIOTIS","judicial representatives","ANDRONIKOS LIMITED",13/01/2010,NULL
"LAKIS PAPAMICHAEL",directors,"ANASTASIA NAVIGATION LIMITED",27/02/2009,NULL
"LAKIS PAPAMICHAEL",shareholders,"ANASTASIA NAVIGATION LIMITED",27/02/2009,NULL
"VARVARA PAPAMICHAEL",shareholders,"ANASTASIA NAVIGATION LIMITED",27/02/2009,NULL
"LAKIS PAPAMICHAEL","legal representatives","ANASTASIA NAVIGATION LIMITED",27/02/2009,NULL
"LAKIS PAPAMICHAEL","judicial representatives","ANASTASIA NAVIGATION LIMITED",27/02/2009,NULL
"GIORGOULLA TSIAKKIROU",directors,"AMFORTAS INVEST LTD",03/11/2014,NULL
"GIORGOULLA TSIAKKIROU","legal representatives","AMFORTAS INVEST LTD",03/11/2014,NULL
"GIORGOULLA TSIAKKIROU","judicial representatives","AMFORTAS INVEST LTD",03/11/2014,NULL
"GIORGOULLA TSIAKKIROU",secretaries,"AMFORTAS INVEST LTD",03/11/2014,NULL
"GEORGIOS BARGILIS",directors,"AMERICAN ACADEMY SCHOOL LIMITED",29/08/2011,NULL
"GEORGIOS BARGILIS",shareholders,"AMERICAN ACADEMY SCHOOL LIMITED",29/08/2011,NULL
"GEORGIOS BARGILIS","legal representatives","AMERICAN ACADEMY SCHOOL LIMITED",29/08/2011,NULL
"GEORGIOS BARGILIS","judicial representatives","AMERICAN ACADEMY SCHOOL LIMITED",29/08/2011,NULL
"KOSTAS PALLARIS",directors,"AMBER SHIPOWNING LTD",07/07/2016,NULL
"EIRINI SANTHI TEOCHAROUS",directors,"AMBER SHIPOWNING LTD",07/07/2016,NULL
"KOSTAS PALLARIS","legal representatives","AMBER SHIPOWNING LTD",07/07/2016,NULL
"EIRINI SANTHI TEOCHAROUS","legal representatives","AMBER SHIPOWNING LTD",07/07/2016,NULL
"KOSTAS PALLARIS","judicial representatives","AMBER SHIPOWNING LTD",07/07/2016,NULL
"EIRINI SANTHI TEOCHAROUS","judicial representatives","AMBER SHIPOWNING LTD",07/07/2016,NULL
"MARIA TZORTZI EPIPHANIOU",directors,"AMATHINA HOLDINGS LIMITED",11/12/2012,NULL
"NIKOS NIKOLAIDES",shareholders,"AMATHINA HOLDINGS LIMITED",11/12/2012,NULL
"MARIA TZORTZI EPIPHANIOU","legal representatives","AMATHINA HOLDINGS LIMITED",11/12/2012,NULL
"MARIA TZORTZI EPIPHANIOU","judicial representatives","AMATHINA HOLDINGS LIMITED",11/12/2012,NULL
"MARIOS N SHACOLAS",directors,"AMALFI SHIPPING COMPANY LIMITED",07/07/2000,NULL
"MARIOS N SHACOLAS",shareholders,"AMALFI SHIPPING COMPANY LIMITED",07/07/2000,NULL
"MARIOS N SHACOLAS","legal representatives","AMALFI SHIPPING COMPANY LIMITED",07/07/2000,NULL
"MARIOS N SHACOLAS","judicial representatives","AMALFI SHIPPING COMPANY LIMITED",07/07/2000,NULL
"GEORGIA HADJISAVVA",directors,"ALUMINA (MALTA) HOLDING LIMITED",27/06/2006,NULL
"GEORGIA HADJISAVVA","legal representatives","ALUMINA (MALTA) HOLDING LIMITED",27/06/2006,NULL
"GEORGIA HADJISAVVA","judicial representatives","ALUMINA (MALTA) HOLDING LIMITED",27/06/2006,NULL
"NIKOLAS EPIPHANIOU",directors,"ALLPINE TRADING LIMITED",16/09/2016,NULL
"ANDRI EPIPHANIOU HADJIKYRIAKOU",directors,"ALLPINE TRADING LIMITED",16/09/2016,NULL
"NIKOLAS EPIPHANIOU","legal representatives","ALLPINE TRADING LIMITED",16/09/2016,NULL
"NIKOLAS EPIPHANIOU","judicial representatives","ALLPINE TRADING LIMITED",16/09/2016,NULL
"ANDRI EPIPHANIOU HADJIKYRIAKOU",secretaries,"ALLPINE TRADING LIMITED",16/09/2016,NULL
"STELIOS PITTAS",secretaries,"ALLEXIS ASSETS LIMITED",07/02/2014,NULL
"IRENE SAVVIDES",directors,"ALIGHT MARITIME LTD",18/10/2012,"In Dissolution"
"IRENE SAVVIDES","legal representatives","ALIGHT MARITIME LTD",18/10/2012,"In Dissolution"
"IRENE SAVVIDES","judicial representatives","ALIGHT MARITIME LTD",18/10/2012,"In Dissolution"
"COSTAS HADJIMICHALAKIS",directors,"ALICCO Investments Ltd",10/06/2013,NULL
"COSTAS HADJIMICHALAKIS","legal representatives","ALICCO Investments Ltd",10/06/2013,NULL
"COSTAS HADJIMICHALAKIS","judicial representatives","ALICCO Investments Ltd",10/06/2013,NULL
"COSTAS HADJIMICHALAKIS",directors,"ALICCO HOLDINGS LTD",04/08/2015,NULL
"COSTAS HADJIMICHALAKIS","legal representatives","ALICCO HOLDINGS LTD",04/08/2015,NULL
"COSTAS HADJIMICHALAKIS","judicial representatives","ALICCO HOLDINGS LTD",04/08/2015,NULL
"ALEXANDER GONCHAR",directors,"ALEX YACHT CHARTER LTD",12/02/2016,NULL
"ALEXANDER GONCHAR",shareholders,"ALEX YACHT CHARTER LTD",12/02/2016,NULL
"ALEXANDER GONCHAR","legal representatives","ALEX YACHT CHARTER LTD",12/02/2016,NULL
"ALEXANDER GONCHAR","judicial representatives","ALEX YACHT CHARTER LTD",12/02/2016,NULL
"ODDYSIA ODYSSEOS",directors,"Alcimos Limited",31/05/2013,NULL
"ODDYSIA ODYSSEOS","legal representatives","Alcimos Limited",31/05/2013,NULL
"ODDYSIA ODYSSEOS","judicial representatives","Alcimos Limited",31/05/2013,NULL
"NEPHYTOS FANTOMAS",directors,"ALAMANAS SHIPPING CO.LTD.",21/06/2002,NULL
"STELIOS PITTAS",secretaries,"AKSTEEL LTD",28/05/2015,NULL
"ELENI GIORGIADES",directors,"AKIRA YACHT LIMITED",24/09/2013,NULL
"ELENI GIORGIADES","legal representatives","AKIRA YACHT LIMITED",24/09/2013,NULL
"ELENI GIORGIADES","judicial representatives","AKIRA YACHT LIMITED",24/09/2013,NULL
"OZAN OZERK",directors,"AKCE MALTA LTD",02/06/2016,NULL
"OZAN OZERK","legal representatives","AKCE MALTA LTD",02/06/2016,NULL
"OZAN OZERK","judicial representatives","AKCE MALTA LTD",02/06/2016,NULL
"OZAN OZERK",directors,"AKCE HOLDING MALTA LTD",02/06/2016,NULL
"OZAN OZERK","legal representatives","AKCE HOLDING MALTA LTD",02/06/2016,NULL
"OZAN OZERK","judicial representatives","AKCE HOLDING MALTA LTD",02/06/2016,NULL
"ANTHEA MICHAEL",directors,"AKA GAMING LIMITED",14/09/2016,NULL
"ANTHEA MICHAEL",shareholders,"AKA GAMING LIMITED",14/09/2016,NULL
"ANTHEA MICHAEL","legal representatives","AKA GAMING LIMITED",14/09/2016,NULL
"ANTHEA MICHAEL","judicial representatives","AKA GAMING LIMITED",14/09/2016,NULL
"COSTAS HADJIMICHALAKIS",directors,"AK INVESTMENTS LIMITED",05/12/2011,NULL
"COSTAS HADJIMICHALAKIS","legal representatives","AK INVESTMENTS LIMITED",05/12/2011,NULL
"COSTAS HADJIMICHALAKIS","judicial representatives","AK INVESTMENTS LIMITED",05/12/2011,NULL
"COSTAKIS ALEXANDROU",directors,"AJAX ASSETS LTD",21/05/2014,NULL
"COSTAKIS ALEXANDROU","legal representatives","AJAX ASSETS LTD",21/05/2014,NULL
"COSTAKIS ALEXANDROU","judicial representatives","AJAX ASSETS LTD",21/05/2014,NULL
"CHARALAMBOS MICHAELIDES",directors,"AINO DAKE MARITIME LIMITED",23/03/2004,"In Dissolution"
"PANAYIOTA PAPADEMETRIOU",directors,"AINO DAKE MARITIME LIMITED",23/03/2004,"In Dissolution"
"CHARALAMBOS MICHAELIDES","legal representatives","AINO DAKE MARITIME LIMITED",23/03/2004,"In Dissolution"
"PANAYIOTA PAPADEMETRIOU","legal representatives","AINO DAKE MARITIME LIMITED",23/03/2004,"In Dissolution"
"CHARALAMBOS MICHAELIDES","judicial representatives","AINO DAKE MARITIME LIMITED",23/03/2004,"In Dissolution"
"PANAYIOTA PAPADEMETRIOU","judicial representatives","AINO DAKE MARITIME LIMITED",23/03/2004,"In Dissolution"
"COSTAS HADJIMICHALAKIS",directors,"AGABA INVESTMENTS LTD",03/11/2015,NULL
"COSTAS HADJIMICHALAKIS","legal representatives","AGABA INVESTMENTS LTD",03/11/2015,NULL
"COSTAS HADJIMICHALAKIS","judicial representatives","AGABA INVESTMENTS LTD",03/11/2015,NULL
"GEORGE IOANNOU",directors,"AEOLOS MALTA LIMITED",03/04/2000,NULL
"GEORGE IOANNOU","legal representatives","AEOLOS MALTA LIMITED",03/04/2000,NULL
"GEORGE IOANNOU","judicial representatives","AEOLOS MALTA LIMITED",03/04/2000,NULL
"JOANNA ELIA",directors,"ADORA YACHTING (MALTA) LIMITED",24/07/2014,NULL
"JOANNA ELIA","legal representatives","ADORA YACHTING (MALTA) LIMITED",24/07/2014,NULL
"JOANNA ELIA","judicial representatives","ADORA YACHTING (MALTA) LIMITED",24/07/2014,NULL
"ATHINA NEOPHYTOU",directors,"ADMAR SHIPPING LTD",26/08/1999,NULL
"ANDROULLA PANAYI",secretaries,"ACTIVE CONSTRUCTIONS LIMITED",19/09/2008,NULL
"IOANNA NICOLAOU",directors,"ACROSS SOLUTIONS LTD",12/07/2013,NULL
"IOANNA NICOLAOU",shareholders,"ACROSS SOLUTIONS LTD",12/07/2013,NULL
"IOANNA NICOLAOU","legal representatives","ACROSS SOLUTIONS LTD",12/07/2013,NULL
"IOANNA NICOLAOU","judicial representatives","ACROSS SOLUTIONS LTD",12/07/2013,NULL
"CHRISTIANA MAGNITI",directors,"Acantha Trading Ltd",30/11/2011,NULL
"CHRISTIANA MAGNITI",shareholders,"Acantha Trading Ltd",30/11/2011,NULL
"CHRISTIANA MAGNITI","legal representatives","Acantha Trading Ltd",30/11/2011,NULL
"CHRISTIANA MAGNITI","judicial representatives","Acantha Trading Ltd",30/11/2011,NULL
"CHRISTINA DROUSSIOTOU",directors,"ABOTIS SHIPPING COMPANY LIMITED",19/05/1999,NULL
"LEDA KALOGHIROU",directors,"ABOTIS SHIPPING COMPANY LIMITED",19/05/1999,NULL
"KYRIAKI DEMETRIOU KAMPERI",directors,"ABERLON INVESTMENTS LIMITED",07/02/2014,NULL
"CHRISTODOULOS VASSILIADES",directors,"ABERLON INVESTMENTS LIMITED",07/02/2014,NULL
"KYRIAKI DEMETRIOU KAMPERI",shareholders,"ABERLON INVESTMENTS LIMITED",07/02/2014,NULL
"CHRISTODOULOS VASSILIADES",shareholders,"ABERLON INVESTMENTS LIMITED",07/02/2014,NULL
"KYRIAKI DEMETRIOU KAMPERI","legal representatives","ABERLON INVESTMENTS LIMITED",07/02/2014,NULL
"CHRISTODOULOS VASSILIADES","legal representatives","ABERLON INVESTMENTS LIMITED",07/02/2014,NULL
"KYRIAKI DEMETRIOU KAMPERI","judicial representatives","ABERLON INVESTMENTS LIMITED",07/02/2014,NULL
"CHRISTODOULOS VASSILIADES","judicial representatives","ABERLON INVESTMENTS LIMITED",07/02/2014,NULL
"STELIOS PITTAS",secretaries,"ABERLON INVESTMENTS LIMITED",07/02/2014,NULL
"ANDREAS MAVROMATIS",directors,"AB Leasing Limited",13/08/2009,"In Dissolution"
"ANDREAS MAVROMATIS","legal representatives","AB Leasing Limited",13/08/2009,"In Dissolution"
"ANDREAS MAVROMATIS","judicial representatives","AB Leasing Limited",13/08/2009,"In Dissolution"
"MARIA STAVROU",secretaries,"A-FINANCE INTERNATIONAL CONSULTING GROUP LTD",02/05/2011,NULL
"GIORGOULLA TSIAKKIROU",directors,"BRUNNHILDE INVEST LTD",04/06/2015,NULL
"GIORGOULLA TSIAKKIROU","legal representatives","BRUNNHILDE INVEST LTD",04/06/2015,NULL
"GIORGOULLA TSIAKKIROU","judicial representatives","BRUNNHILDE INVEST LTD",04/06/2015,NULL
"GIORGOULLA TSIAKKIROU",secretaries,"BRUNNHILDE INVEST LTD",04/06/2015,NULL
"IOANNIS FLOROS",directors,"BRIDGEPORT LABORATORIES LTD",26/03/2003,NULL
"MICHAEL CHRISTAKIS",directors,"BOMBA GAMES LTD",14/05/2012,NULL
"MICHAEL CHRISTAKIS","legal representatives","BOMBA GAMES LTD",14/05/2012,NULL
"MICHAEL CHRISTAKIS","judicial representatives","BOMBA GAMES LTD",14/05/2012,NULL
"MICHAEL CHRISTAKIS",directors,"BOMBA FUN LTD",09/07/2014,NULL
"MICHAEL CHRISTAKIS","legal representatives","BOMBA FUN LTD",09/07/2014,NULL
"MICHAEL CHRISTAKIS","judicial representatives","BOMBA FUN LTD",09/07/2014,NULL
"YIANNOS MICHAELIDES",directors,"BM SUPPORT SERVICES LIMITED",06/10/2006,NULL
"YIANNOS MICHAELIDES","legal representatives","BM SUPPORT SERVICES LIMITED",06/10/2006,NULL
"YIANNOS MICHAELIDES","judicial representatives","BM SUPPORT SERVICES LIMITED",06/10/2006,NULL
"YIANNOS MICHAELIDES",directors,"BM IT LIMITED",22/09/2006,NULL
"YIANNOS MICHAELIDES","legal representatives","BM IT LIMITED",22/09/2006,NULL
"YIANNOS MICHAELIDES","judicial representatives","BM IT LIMITED",22/09/2006,NULL
"ZOE KOKONI",shareholders,"BLUEFERT HOLDINGS TWO LIMITED",18/09/2012,NULL
"ZOE KOKONI",shareholders,"BLUEFERT HOLDINGS ONE LIMITED",18/09/2012,NULL
"PHILIPPOS PHILIPPOU",directors,"BLUE SAIL LIMITED",09/06/2014,NULL
"PHILIPPOS PHILIPPOU","legal representatives","BLUE SAIL LIMITED",09/06/2014,NULL
"PHILIPPOS PHILIPPOU","judicial representatives","BLUE SAIL LIMITED",09/06/2014,NULL
"CHRISTOS IOANNOU",shareholders,"BLADE YACHTING LIMITED",07/04/2016,NULL
"YIANNOS MICHAELIDES",directors,"BKE PROPERTY COMPANY LIMITED",01/12/2011,NULL
"OZAN OZERK",directors,"BGC LIMITED",23/05/2014,NULL
"OZAN OZERK","legal representatives","BGC LIMITED",23/05/2014,NULL
"OZAN OZERK","judicial representatives","BGC LIMITED",23/05/2014,NULL
"GEORGE PYRISHIS",directors,"BETONALFA INTERNATIONAL LIMITED",28/11/2008,"In Dissolution"
"GEORGE PYRISHIS",shareholders,"BETONALFA INTERNATIONAL LIMITED",28/11/2008,"In Dissolution"
"GEORGE PYRISHIS","legal representatives","BETONALFA INTERNATIONAL LIMITED",28/11/2008,"In Dissolution"
"GEORGE PYRISHIS","judicial representatives","BETONALFA INTERNATIONAL LIMITED",28/11/2008,"In Dissolution"
"PANTELIS LEANDROU",shareholders,"BETELEPHANT LTD",23/09/2008,NULL
"KOSTAS SAVVA",directors,"BET4THEBEST LTD",13/03/2014,NULL
"KOSTAS SAVVA","legal representatives","BET4THEBEST LTD",13/03/2014,NULL
"KOSTAS SAVVA","judicial representatives","BET4THEBEST LTD",13/03/2014,NULL
"KOSTAS SAVVA",secretaries,"BET4THEBEST LTD",13/03/2014,NULL
"GIORGOULLA TSIAKKIROU",directors,"BET 100 LTD",23/08/2013,NULL
"GIORGOULLA TSIAKKIROU","legal representatives","BET 100 LTD",23/08/2013,NULL
"GIORGOULLA TSIAKKIROU","judicial representatives","BET 100 LTD",23/08/2013,NULL
"GIORGOULLA TSIAKKIROU",secretaries,"BET 100 LTD",23/08/2013,NULL
"IGOR MEDET",shareholders,"BERKANA LIMITED",13/07/2015,NULL
"IGOR MEDET",secretaries,"BERKANA LIMITED",13/07/2015,NULL
"GEORGIOS IOANNIDES",directors,"BERENGARIA MARITIME CO LTD",09/10/2007,NULL
"MICHAEL IOANNIDES",directors,"BERENGARIA MARITIME CO LTD",09/10/2007,NULL
"GEORGIOS IOANNIDES","legal representatives","BERENGARIA MARITIME CO LTD",09/10/2007,NULL
"MICHAEL IOANNIDES","legal representatives","BERENGARIA MARITIME CO LTD",09/10/2007,NULL
"GEORGIOS IOANNIDES","judicial representatives","BERENGARIA MARITIME CO LTD",09/10/2007,NULL
"MICHAEL IOANNIDES","judicial representatives","BERENGARIA MARITIME CO LTD",09/10/2007,NULL
"YIANNOS MICHAELIDES",directors,"BELLNET LIMITED",13/01/2003,NULL
"YIANNOS MICHAELIDES","legal representatives","BELLNET LIMITED",13/01/2003,NULL
"YIANNOS MICHAELIDES","judicial representatives","BELLNET LIMITED",13/01/2003,NULL
"COSTAS HADJIMICHALAKIS",directors,"BECCO INVESTMENTS LTD",17/12/2014,NULL
"COSTAS HADJIMICHALAKIS","legal representatives","BECCO INVESTMENTS LTD",17/12/2014,NULL
"COSTAS HADJIMICHALAKIS","judicial representatives","BECCO INVESTMENTS LTD",17/12/2014,NULL
"PHIVOS VAKIS",directors,"BB CAPE BENAT SHIPPING CO. LTD.",24/04/2012,"In Dissolution"
